Datum;Erzeugung_Enercon-126_Enercon E-70 E4/2000;Erzeugung_SÃ¼dwind N3127_Enercon E-70 E4/2000;Erzeugung_Enercon E-66/18.70_Enercon E-70 E4/2000;Erzeugung_Nordex N117/3000_Enercon E-70 E4/2000;Erzeugung_Nordex N27/150_Enercon E-70 E4/2000;Erzeugung_AN Bonus 600/44_Enercon E-70 E4/2000;Erzeugung_AN Bonus 600/45_Enercon E-70 E4/2000;Erzeugung_Enercon E-40/5.40_Enercon E-70 E4/2000;Erzeugung_Senvion MM100_Enercon E-70 E4/2000;Erzeugung_Nordex N117/2400_Enercon E-70 E4/2000;Erzeugung_Nordex N100/2500_Enercon E-70 E4/2000;Erzeugung_Micon M1500-600_Enercon E-70 E4/2000;Erzeugung_Enercon E-40/6.44_Enercon E-70 E4/2000;Erzeugung_Vestas V90-2MW_Enercon E-70 E4/2000;Erzeugung_Vestas V117-3.3MW_Enercon E-70 E4/2000;Erzeugung_Enercon E-66/15.66_Enercon E-70 E4/2000;Erzeugung_Repower MD77_Enercon E-70 E4/2000;Erzeugung_Repower 3.4M104_Enercon E-70 E4/2000;Erzeugung_Tacke TW 600_Enercon E-70 E4/2000;Erzeugung_Enercon E-92_Enercon E-70 E4/2000;Erzeugung_NEG Micon NM48/600_Enercon E-70 E4/2000;Erzeugung_Siemens SWT-3.0-113_Enercon E-70 E4/2000
2019-01-09 22:00:00;1733;74;520;866;43;164;164;144;548;693;722;173;173;577;953;433;433;982;164;548;173;866
2019-01-09 23:00:00;1200;74;360;600;30;164;164;100;548;480;500;120;120;400;660;300;300;680;164;548;120;600
2019-01-10 00:00:00;1333;64;400;666;33;142;142;111;474;533;555;133;133;444;733;333;333;755;142;474;133;666
2019-01-10 01:00:00;0;64;0;0;0;142;142;0;474;0;0;0;0;0;0;0;0;0;142;474;0;0
2019-01-10 02:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-01-10 03:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-01-10 04:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-01-10 05:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-01-10 06:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-01-10 07:00:00;0;54;0;0;0;120;120;0;400;0;0;0;0;0;0;0;0;0;120;400;0;0
2019-01-10 08:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-01-10 09:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-01-10 10:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-01-10 11:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-01-10 12:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-01-10 13:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-01-10 14:00:00;1288;56;386;644;32;124;124;107;414;515;537;128;128;429;708;322;322;730;124;414;128;644
2019-01-10 15:00:00;0;56;0;0;0;124;124;0;414;0;0;0;0;0;0;0;0;0;124;414;0;0
2019-01-10 16:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-01-10 17:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-01-10 18:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-01-10 19:00:00;0;52;0;0;0;115;115;0;385;0;0;0;0;0;0;0;0;0;115;385;0;0
2019-01-10 20:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-01-10 21:00:00;0;50;0;0;0;111;111;0;370;0;0;0;0;0;0;0;0;0;111;370;0;0
2019-01-10 22:00:00;0;68;0;0;0;151;151;0;503;0;0;0;0;0;0;0;0;0;151;503;0;0
2019-01-10 23:00:00;1333;74;400;666;33;164;164;111;548;533;555;133;133;444;733;333;333;755;164;548;133;666
2019-01-11 00:00:00;1422;80;426;711;35;177;177;118;592;568;592;142;142;474;782;355;355;805;177;592;142;711
2019-01-11 01:00:00;1466;86;440;733;36;191;191;122;637;586;611;146;146;488;806;366;366;831;191;637;146;733
2019-01-11 02:00:00;1466;74;440;733;36;164;164;122;548;586;611;146;146;488;806;366;366;831;164;548;146;733
2019-01-11 03:00:00;1377;74;413;688;34;164;164;114;548;551;574;137;137;459;757;344;344;780;164;548;137;688
2019-01-11 04:00:00;1600;78;480;800;40;173;173;133;577;640;666;160;160;533;880;400;400;906;173;577;160;800
2019-01-11 05:00:00;1600;76;480;800;40;168;168;133;562;640;666;160;160;533;880;400;400;906;168;562;160;800
2019-01-11 06:00:00;1688;74;506;844;42;164;164;140;548;675;703;168;168;562;928;422;422;957;164;548;168;844
2019-01-11 07:00:00;1333;74;400;666;33;164;164;111;548;533;555;133;133;444;733;333;333;755;164;548;133;666
2019-01-11 08:00:00;1333;82;400;666;33;182;182;111;607;533;555;133;133;444;733;333;333;755;182;607;133;666
2019-01-11 09:00:00;1911;88;573;955;47;195;195;159;651;764;796;191;191;637;1051;477;477;1082;195;651;191;955
2019-01-11 10:00:00;2044;118;613;1022;51;262;262;170;874;817;851;204;204;681;1124;511;511;1158;262;874;204;1022
2019-01-11 11:00:00;2533;132;760;1266;63;293;293;211;977;1013;1055;253;253;844;1393;633;633;1435;293;977;253;1266
2019-01-11 12:00:00;2488;138;746;1244;62;306;306;207;1022;995;1037;248;248;829;1368;622;622;1410;306;1022;248;1244
2019-01-11 13:00:00;2844;138;853;1422;71;306;306;237;1022;1137;1185;284;284;948;1564;711;711;1611;306;1022;284;1422
2019-01-11 14:00:00;2977;162;893;1488;74;359;359;248;1200;1191;1240;297;297;992;1637;744;744;1687;359;1200;297;1488
2019-01-11 15:00:00;2666;178;800;1333;66;395;395;222;1318;1066;1111;266;266;888;1466;666;666;1511;395;1318;266;1333
2019-01-11 16:00:00;2444;168;733;1222;61;373;373;203;1244;977;1018;244;244;814;1344;611;611;1385;373;1244;244;1222
2019-01-11 17:00:00;2800;158;840;1400;70;351;351;233;1170;1120;1166;280;280;933;1540;700;700;1586;351;1170;280;1400
2019-01-11 18:00:00;2933;168;880;1466;73;373;373;244;1244;1173;1222;293;293;977;1613;733;733;1662;373;1244;293;1466
2019-01-11 19:00:00;2311;174;693;1155;57;386;386;192;1288;924;962;231;231;770;1271;577;577;1309;386;1288;231;1155
2019-01-11 20:00:00;2222;156;666;1111;55;346;346;185;1155;888;925;222;222;740;1222;555;555;1259;346;1155;222;1111
2019-01-11 21:00:00;2266;118;680;1133;56;262;262;188;874;906;944;226;226;755;1246;566;566;1284;262;874;226;1133
2019-01-11 22:00:00;1866;104;560;933;46;231;231;155;770;746;777;186;186;622;1026;466;466;1057;231;770;186;933
2019-01-11 23:00:00;2044;110;613;1022;51;244;244;170;814;817;851;204;204;681;1124;511;511;1158;244;814;204;1022
2019-01-12 00:00:00;2177;114;653;1088;54;253;253;181;844;871;907;217;217;725;1197;544;544;1234;253;844;217;1088
2019-01-12 01:00:00;2133;116;640;1066;53;257;257;177;859;853;888;213;213;711;1173;533;533;1208;257;859;213;1066
2019-01-12 02:00:00;2177;118;653;1088;54;262;262;181;874;871;907;217;217;725;1197;544;544;1234;262;874;217;1088
2019-01-12 03:00:00;2044;96;613;1022;51;213;213;170;711;817;851;204;204;681;1124;511;511;1158;213;711;204;1022
2019-01-12 04:00:00;2000;100;600;1000;50;222;222;166;740;800;833;200;200;666;1100;500;500;1133;222;740;200;1000
2019-01-12 05:00:00;2177;110;653;1088;54;244;244;181;814;871;907;217;217;725;1197;544;544;1234;244;814;217;1088
2019-01-12 06:00:00;2577;134;773;1288;64;297;297;214;992;1031;1074;257;257;859;1417;644;644;1460;297;992;257;1288
2019-01-12 07:00:00;2266;112;680;1133;56;248;248;188;829;906;944;226;226;755;1246;566;566;1284;248;829;226;1133
2019-01-12 08:00:00;2755;106;826;1377;68;235;235;229;785;1102;1148;275;275;918;1515;688;688;1561;235;785;275;1377
2019-01-12 09:00:00;2311;118;693;1155;57;262;262;192;874;924;962;231;231;770;1271;577;577;1309;262;874;231;1155
2019-01-12 10:00:00;2177;114;653;1088;54;253;253;181;844;871;907;217;217;725;1197;544;544;1234;253;844;217;1088
2019-01-12 11:00:00;2088;118;626;1044;52;262;262;174;874;835;870;208;208;696;1148;522;522;1183;262;874;208;1044
2019-01-12 12:00:00;2222;132;666;1111;55;293;293;185;977;888;925;222;222;740;1222;555;555;1259;293;977;222;1111
2019-01-12 13:00:00;2400;134;720;1200;60;297;297;200;992;960;1000;240;240;800;1320;600;600;1360;297;992;240;1200
2019-01-12 14:00:00;2800;132;840;1400;70;293;293;233;977;1120;1166;280;280;933;1540;700;700;1586;293;977;280;1400
2019-01-12 15:00:00;3066;142;920;1533;76;315;315;255;1051;1226;1277;306;306;1022;1686;766;766;1737;315;1051;306;1533
2019-01-12 16:00:00;3244;146;973;1622;81;324;324;270;1081;1297;1351;324;324;1081;1784;811;811;1838;324;1081;324;1622
2019-01-12 17:00:00;2977;130;893;1488;74;288;288;248;962;1191;1240;297;297;992;1637;744;744;1687;288;962;297;1488
2019-01-12 18:00:00;2888;132;866;1444;72;293;293;240;977;1155;1203;288;288;962;1588;722;722;1637;293;977;288;1444
2019-01-12 19:00:00;3200;142;960;1600;80;315;315;266;1051;1280;1333;320;320;1066;1760;800;800;1813;315;1051;320;1600
2019-01-12 20:00:00;3200;142;960;1600;80;315;315;266;1051;1280;1333;320;320;1066;1760;800;800;1813;315;1051;320;1600
2019-01-12 21:00:00;3555;152;1066;1777;88;337;337;296;1125;1422;1481;355;355;1185;1955;888;888;2014;337;1125;355;1777
2019-01-12 22:00:00;2800;146;840;1400;70;324;324;233;1081;1120;1166;280;280;933;1540;700;700;1586;324;1081;280;1400
2019-01-12 23:00:00;2311;118;693;1155;57;262;262;192;874;924;962;231;231;770;1271;577;577;1309;262;874;231;1155
2019-01-13 00:00:00;2266;118;680;1133;56;262;262;188;874;906;944;226;226;755;1246;566;566;1284;262;874;226;1133
2019-01-13 01:00:00;2577;142;773;1288;64;315;315;214;1051;1031;1074;257;257;859;1417;644;644;1460;315;1051;257;1288
2019-01-13 02:00:00;2533;124;760;1266;63;275;275;211;918;1013;1055;253;253;844;1393;633;633;1435;275;918;253;1266
2019-01-13 03:00:00;2888;96;866;1444;72;213;213;240;711;1155;1203;288;288;962;1588;722;722;1637;213;711;288;1444
2019-01-13 04:00:00;2755;88;826;1377;68;195;195;229;651;1102;1148;275;275;918;1515;688;688;1561;195;651;275;1377
2019-01-13 05:00:00;2533;110;760;1266;63;244;244;211;814;1013;1055;253;253;844;1393;633;633;1435;244;814;253;1266
2019-01-13 06:00:00;2666;118;800;1333;66;262;262;222;874;1066;1111;266;266;888;1466;666;666;1511;262;874;266;1333
2019-01-13 07:00:00;2088;104;626;1044;52;231;231;174;770;835;870;208;208;696;1148;522;522;1183;231;770;208;1044
2019-01-13 08:00:00;1911;110;573;955;47;244;244;159;814;764;796;191;191;637;1051;477;477;1082;244;814;191;955
2019-01-13 09:00:00;1911;116;573;955;47;257;257;159;859;764;796;191;191;637;1051;477;477;1082;257;859;191;955
2019-01-13 10:00:00;2800;134;840;1400;70;297;297;233;992;1120;1166;280;280;933;1540;700;700;1586;297;992;280;1400
2019-01-13 11:00:00;3555;138;1066;1777;88;306;306;296;1022;1422;1481;355;355;1185;1955;888;888;2014;306;1022;355;1777
2019-01-13 12:00:00;3644;162;1093;1822;91;359;359;303;1200;1457;1518;364;364;1214;2004;911;911;2065;359;1200;364;1822
2019-01-13 13:00:00;3955;174;1186;1977;98;386;386;329;1288;1582;1648;395;395;1318;2175;988;988;2241;386;1288;395;1977
2019-01-13 14:00:00;3511;152;1053;1755;87;337;337;292;1125;1404;1462;351;351;1170;1931;877;877;1989;337;1125;351;1755
2019-01-13 15:00:00;3733;160;1120;1866;93;355;355;311;1185;1493;1555;373;373;1244;2053;933;933;2115;355;1185;373;1866
2019-01-13 16:00:00;3822;196;1146;1911;95;435;435;318;1451;1528;1592;382;382;1274;2102;955;955;2165;435;1451;382;1911
2019-01-13 17:00:00;3600;202;1080;1800;89;448;448;300;1496;1439;1500;359;359;1200;1980;900;900;2039;448;1496;359;1800
2019-01-13 18:00:00;4133;214;1240;2066;103;475;475;344;1585;1653;1722;413;413;1377;2273;1033;1033;2342;475;1585;413;2066
2019-01-13 19:00:00;4266;218;1280;2133;106;484;484;355;1614;1706;1777;426;426;1422;2346;1066;1066;2417;484;1614;426;2133
2019-01-13 20:00:00;4044;202;1213;2022;101;448;448;337;1496;1617;1685;404;404;1348;2224;1011;1011;2291;448;1496;404;2022
2019-01-13 21:00:00;3911;232;1173;1955;97;515;515;325;1718;1564;1629;391;391;1303;2151;977;977;2216;515;1718;391;1955
2019-01-13 22:00:00;3688;218;1106;1844;92;484;484;307;1614;1475;1537;368;368;1229;2028;922;922;2090;484;1614;368;1844
2019-01-13 23:00:00;4177;236;1253;2088;104;524;524;348;1748;1671;1740;417;417;1392;2297;1044;1044;2367;524;1748;417;2088
2019-01-14 00:00:00;3955;226;1186;1977;98;502;502;329;1674;1582;1648;395;395;1318;2175;988;988;2241;502;1674;395;1977
2019-01-14 01:00:00;3600;214;1080;1800;89;475;475;300;1585;1439;1500;359;359;1200;1980;900;900;2039;475;1585;359;1800
2019-01-14 02:00:00;3688;234;1106;1844;92;520;520;307;1733;1475;1537;368;368;1229;2028;922;922;2090;520;1733;368;1844
2019-01-14 03:00:00;2755;172;826;1377;68;382;382;229;1274;1102;1148;275;275;918;1515;688;688;1561;382;1274;275;1377
2019-01-14 04:00:00;3333;184;1000;1666;83;408;408;277;1362;1333;1388;333;333;1111;1833;833;833;1888;408;1362;333;1666
2019-01-14 05:00:00;2755;176;826;1377;68;391;391;229;1303;1102;1148;275;275;918;1515;688;688;1561;391;1303;275;1377
2019-01-14 06:00:00;3600;198;1080;1800;89;440;440;300;1466;1439;1500;359;359;1200;1980;900;900;2039;440;1466;359;1800
2019-01-14 07:00:00;3155;206;946;1577;78;457;457;262;1525;1262;1314;315;315;1051;1735;788;788;1788;457;1525;315;1577
2019-01-14 08:00:00;2800;182;840;1400;70;404;404;233;1348;1120;1166;280;280;933;1540;700;700;1586;404;1348;280;1400
2019-01-14 09:00:00;2711;160;813;1355;67;355;355;225;1185;1084;1129;271;271;903;1491;677;677;1536;355;1185;271;1355
2019-01-14 10:00:00;2711;156;813;1355;67;346;346;225;1155;1084;1129;271;271;903;1491;677;677;1536;346;1155;271;1355
2019-01-14 11:00:00;2933;162;880;1466;73;359;359;244;1200;1173;1222;293;293;977;1613;733;733;1662;359;1200;293;1466
2019-01-14 12:00:00;3244;202;973;1622;81;448;448;270;1496;1297;1351;324;324;1081;1784;811;811;1838;448;1496;324;1622
2019-01-14 13:00:00;3200;202;960;1600;80;448;448;266;1496;1280;1333;320;320;1066;1760;800;800;1813;448;1496;320;1600
2019-01-14 14:00:00;2844;162;853;1422;71;359;359;237;1200;1137;1185;284;284;948;1564;711;711;1611;359;1200;284;1422
2019-01-14 15:00:00;2711;156;813;1355;67;346;346;225;1155;1084;1129;271;271;903;1491;677;677;1536;346;1155;271;1355
2019-01-14 16:00:00;2266;134;680;1133;56;297;297;188;992;906;944;226;226;755;1246;566;566;1284;297;992;226;1133
2019-01-14 17:00:00;2355;132;706;1177;58;293;293;196;977;942;981;235;235;785;1295;588;588;1334;293;977;235;1177
2019-01-14 18:00:00;2177;122;653;1088;54;271;271;181;903;871;907;217;217;725;1197;544;544;1234;271;903;217;1088
2019-01-14 19:00:00;1911;118;573;955;47;262;262;159;874;764;796;191;191;637;1051;477;477;1082;262;874;191;955
2019-01-14 20:00:00;2177;126;653;1088;54;280;280;181;933;871;907;217;217;725;1197;544;544;1234;280;933;217;1088
2019-01-14 21:00:00;1955;96;586;977;48;213;213;162;711;782;814;195;195;651;1075;488;488;1108;213;711;195;977
2019-01-14 22:00:00;2577;136;773;1288;64;302;302;214;1007;1031;1074;257;257;859;1417;644;644;1460;302;1007;257;1288
2019-01-14 23:00:00;2977;148;893;1488;74;328;328;248;1096;1191;1240;297;297;992;1637;744;744;1687;328;1096;297;1488
2019-01-15 00:00:00;2711;144;813;1355;67;320;320;225;1066;1084;1129;271;271;903;1491;677;677;1536;320;1066;271;1355
2019-01-15 01:00:00;2266;112;680;1133;56;248;248;188;829;906;944;226;226;755;1246;566;566;1284;248;829;226;1133
2019-01-15 02:00:00;2222;100;666;1111;55;222;222;185;740;888;925;222;222;740;1222;555;555;1259;222;740;222;1111
2019-01-15 03:00:00;1955;104;586;977;48;231;231;162;770;782;814;195;195;651;1075;488;488;1108;231;770;195;977
2019-01-15 04:00:00;2844;114;853;1422;71;253;253;237;844;1137;1185;284;284;948;1564;711;711;1611;253;844;284;1422
2019-01-15 05:00:00;2800;130;840;1400;70;288;288;233;962;1120;1166;280;280;933;1540;700;700;1586;288;962;280;1400
2019-01-15 06:00:00;2933;134;880;1466;73;297;297;244;992;1173;1222;293;293;977;1613;733;733;1662;297;992;293;1466
2019-01-15 07:00:00;2533;126;760;1266;63;280;280;211;933;1013;1055;253;253;844;1393;633;633;1435;280;933;253;1266
2019-01-15 08:00:00;2133;104;640;1066;53;231;231;177;770;853;888;213;213;711;1173;533;533;1208;231;770;213;1066
2019-01-15 09:00:00;1822;116;546;911;45;257;257;151;859;728;759;182;182;607;1002;455;455;1032;257;859;182;911
2019-01-15 10:00:00;2533;116;760;1266;63;257;257;211;859;1013;1055;253;253;844;1393;633;633;1435;257;859;253;1266
2019-01-15 11:00:00;2400;114;720;1200;60;253;253;200;844;960;1000;240;240;800;1320;600;600;1360;253;844;240;1200
2019-01-15 12:00:00;2444;130;733;1222;61;288;288;203;962;977;1018;244;244;814;1344;611;611;1385;288;962;244;1222
2019-01-15 13:00:00;2844;146;853;1422;71;324;324;237;1081;1137;1185;284;284;948;1564;711;711;1611;324;1081;284;1422
2019-01-15 14:00:00;3288;128;986;1644;82;284;284;274;948;1315;1370;328;328;1096;1808;822;822;1863;284;948;328;1644
2019-01-15 15:00:00;3333;146;1000;1666;83;324;324;277;1081;1333;1388;333;333;1111;1833;833;833;1888;324;1081;333;1666
2019-01-15 16:00:00;3688;138;1106;1844;92;306;306;307;1022;1475;1537;368;368;1229;2028;922;922;2090;306;1022;368;1844
2019-01-15 17:00:00;3688;148;1106;1844;92;328;328;307;1096;1475;1537;368;368;1229;2028;922;922;2090;328;1096;368;1844
2019-01-15 18:00:00;3288;144;986;1644;82;320;320;274;1066;1315;1370;328;328;1096;1808;822;822;1863;320;1066;328;1644
2019-01-15 19:00:00;3022;136;906;1511;75;302;302;251;1007;1208;1259;302;302;1007;1662;755;755;1712;302;1007;302;1511
2019-01-15 20:00:00;2800;124;840;1400;70;275;275;233;918;1120;1166;280;280;933;1540;700;700;1586;275;918;280;1400
2019-01-15 21:00:00;2844;118;853;1422;71;262;262;237;874;1137;1185;284;284;948;1564;711;711;1611;262;874;284;1422
2019-01-15 22:00:00;3022;130;906;1511;75;288;288;251;962;1208;1259;302;302;1007;1662;755;755;1712;288;962;302;1511
2019-01-15 23:00:00;2933;126;880;1466;73;280;280;244;933;1173;1222;293;293;977;1613;733;733;1662;280;933;293;1466
2019-01-16 00:00:00;2755;132;826;1377;68;293;293;229;977;1102;1148;275;275;918;1515;688;688;1561;293;977;275;1377
2019-01-16 01:00:00;2533;122;760;1266;63;271;271;211;903;1013;1055;253;253;844;1393;633;633;1435;271;903;253;1266
2019-01-16 02:00:00;2533;124;760;1266;63;275;275;211;918;1013;1055;253;253;844;1393;633;633;1435;275;918;253;1266
2019-01-16 03:00:00;2355;118;706;1177;58;262;262;196;874;942;981;235;235;785;1295;588;588;1334;262;874;235;1177
2019-01-16 04:00:00;2222;120;666;1111;55;266;266;185;888;888;925;222;222;740;1222;555;555;1259;266;888;222;1111
2019-01-16 05:00:00;2044;112;613;1022;51;248;248;170;829;817;851;204;204;681;1124;511;511;1158;248;829;204;1022
2019-01-16 06:00:00;2044;110;613;1022;51;244;244;170;814;817;851;204;204;681;1124;511;511;1158;244;814;204;1022
2019-01-16 07:00:00;1955;116;586;977;48;257;257;162;859;782;814;195;195;651;1075;488;488;1108;257;859;195;977
2019-01-16 08:00:00;2044;130;613;1022;51;288;288;170;962;817;851;204;204;681;1124;511;511;1158;288;962;204;1022
2019-01-16 09:00:00;2133;134;640;1066;53;297;297;177;992;853;888;213;213;711;1173;533;533;1208;297;992;213;1066
2019-01-16 10:00:00;2177;136;653;1088;54;302;302;181;1007;871;907;217;217;725;1197;544;544;1234;302;1007;217;1088
2019-01-16 11:00:00;2177;144;653;1088;54;320;320;181;1066;871;907;217;217;725;1197;544;544;1234;320;1066;217;1088
2019-01-16 12:00:00;2311;146;693;1155;57;324;324;192;1081;924;962;231;231;770;1271;577;577;1309;324;1081;231;1155
2019-01-16 13:00:00;2444;162;733;1222;61;359;359;203;1200;977;1018;244;244;814;1344;611;611;1385;359;1200;244;1222
2019-01-16 14:00:00;2711;160;813;1355;67;355;355;225;1185;1084;1129;271;271;903;1491;677;677;1536;355;1185;271;1355
2019-01-16 15:00:00;2488;164;746;1244;62;364;364;207;1214;995;1037;248;248;829;1368;622;622;1410;364;1214;248;1244
2019-01-16 16:00:00;2444;148;733;1222;61;328;328;203;1096;977;1018;244;244;814;1344;611;611;1385;328;1096;244;1222
2019-01-16 17:00:00;2444;158;733;1222;61;351;351;203;1170;977;1018;244;244;814;1344;611;611;1385;351;1170;244;1222
2019-01-16 18:00:00;2533;164;760;1266;63;364;364;211;1214;1013;1055;253;253;844;1393;633;633;1435;364;1214;253;1266
2019-01-16 19:00:00;2488;170;746;1244;62;377;377;207;1259;995;1037;248;248;829;1368;622;622;1410;377;1259;248;1244
2019-01-16 20:00:00;2577;178;773;1288;64;395;395;214;1318;1031;1074;257;257;859;1417;644;644;1460;395;1318;257;1288
2019-01-16 21:00:00;2666;174;800;1333;66;386;386;222;1288;1066;1111;266;266;888;1466;666;666;1511;386;1288;266;1333
2019-01-16 22:00:00;2800;168;840;1400;70;373;373;233;1244;1120;1166;280;280;933;1540;700;700;1586;373;1244;280;1400
2019-01-16 23:00:00;2711;166;813;1355;67;368;368;225;1229;1084;1129;271;271;903;1491;677;677;1536;368;1229;271;1355
2019-01-17 00:00:00;2577;146;773;1288;64;324;324;214;1081;1031;1074;257;257;859;1417;644;644;1460;324;1081;257;1288
2019-01-17 01:00:00;2444;150;733;1222;61;333;333;203;1111;977;1018;244;244;814;1344;611;611;1385;333;1111;244;1222
2019-01-17 02:00:00;2311;142;693;1155;57;315;315;192;1051;924;962;231;231;770;1271;577;577;1309;315;1051;231;1155
2019-01-17 03:00:00;2000;116;600;1000;50;257;257;166;859;800;833;200;200;666;1100;500;500;1133;257;859;200;1000
2019-01-17 04:00:00;1866;102;560;933;46;226;226;155;755;746;777;186;186;622;1026;466;466;1057;226;755;186;933
2019-01-17 05:00:00;1955;118;586;977;48;262;262;162;874;782;814;195;195;651;1075;488;488;1108;262;874;195;977
2019-01-17 06:00:00;2088;124;626;1044;52;275;275;174;918;835;870;208;208;696;1148;522;522;1183;275;918;208;1044
2019-01-17 07:00:00;2311;128;693;1155;57;284;284;192;948;924;962;231;231;770;1271;577;577;1309;284;948;231;1155
2019-01-17 08:00:00;2088;144;626;1044;52;320;320;174;1066;835;870;208;208;696;1148;522;522;1183;320;1066;208;1044
2019-01-17 09:00:00;2355;146;706;1177;58;324;324;196;1081;942;981;235;235;785;1295;588;588;1334;324;1081;235;1177
2019-01-17 10:00:00;2444;156;733;1222;61;346;346;203;1155;977;1018;244;244;814;1344;611;611;1385;346;1155;244;1222
2019-01-17 11:00:00;2577;154;773;1288;64;342;342;214;1140;1031;1074;257;257;859;1417;644;644;1460;342;1140;257;1288
2019-01-17 12:00:00;2577;154;773;1288;64;342;342;214;1140;1031;1074;257;257;859;1417;644;644;1460;342;1140;257;1288
2019-01-17 13:00:00;2711;124;813;1355;67;275;275;225;918;1084;1129;271;271;903;1491;677;677;1536;275;918;271;1355
2019-01-17 14:00:00;2577;114;773;1288;64;253;253;214;844;1031;1074;257;257;859;1417;644;644;1460;253;844;257;1288
2019-01-17 15:00:00;2888;126;866;1444;72;280;280;240;933;1155;1203;288;288;962;1588;722;722;1637;280;933;288;1444
2019-01-17 16:00:00;2444;108;733;1222;61;240;240;203;800;977;1018;244;244;814;1344;611;611;1385;240;800;244;1222
2019-01-17 17:00:00;2044;92;613;1022;51;204;204;170;681;817;851;204;204;681;1124;511;511;1158;204;681;204;1022
2019-01-17 18:00:00;1777;92;533;888;44;204;204;148;681;711;740;177;177;592;977;444;444;1007;204;681;177;888
2019-01-17 19:00:00;1422;106;426;711;35;235;235;118;785;568;592;142;142;474;782;355;355;805;235;785;142;711
2019-01-17 20:00:00;1866;86;560;933;46;191;191;155;637;746;777;186;186;622;1026;466;466;1057;191;637;186;933
2019-01-17 21:00:00;1333;88;400;666;33;195;195;111;651;533;555;133;133;444;733;333;333;755;195;651;133;666
2019-01-17 22:00:00;1600;94;480;800;40;208;208;133;696;640;666;160;160;533;880;400;400;906;208;696;160;800
2019-01-17 23:00:00;1555;96;466;777;38;213;213;129;711;622;648;155;155;518;855;388;388;881;213;711;155;777
2019-01-18 00:00:00;1600;102;480;800;40;226;226;133;755;640;666;160;160;533;880;400;400;906;226;755;160;800
2019-01-18 01:00:00;0;80;0;0;0;177;177;0;592;0;0;0;0;0;0;0;0;0;177;592;0;0
2019-01-18 02:00:00;0;52;0;0;0;115;115;0;385;0;0;0;0;0;0;0;0;0;115;385;0;0
2019-01-18 03:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-01-18 04:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-01-18 05:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-01-18 06:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-01-18 07:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-01-18 08:00:00;0;52;0;0;0;115;115;0;385;0;0;0;0;0;0;0;0;0;115;385;0;0
2019-01-18 09:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-01-18 10:00:00;0;62;0;0;0;137;137;0;459;0;0;0;0;0;0;0;0;0;137;459;0;0
2019-01-18 11:00:00;0;60;0;0;0;133;133;0;444;0;0;0;0;0;0;0;0;0;133;444;0;0
2019-01-18 12:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-01-18 13:00:00;0;66;0;0;0;146;146;0;488;0;0;0;0;0;0;0;0;0;146;488;0;0
2019-01-18 14:00:00;0;62;0;0;0;137;137;0;459;0;0;0;0;0;0;0;0;0;137;459;0;0
2019-01-18 15:00:00;1155;76;346;577;28;168;168;96;562;462;481;115;115;385;635;288;288;654;168;562;115;577
2019-01-18 16:00:00;0;64;0;0;0;142;142;0;474;0;0;0;0;0;0;0;0;0;142;474;0;0
