KREIS;GEMEINDE;TYP;Modell;HERSTELLER;NABENHOEHE;ROTORDURCHMESSER;SCHALLLEISTUNGSPEGEL;LEISTUNG;LEISTUNGSBEZUG;OSTWERT (EPSG:4647);NORDWERT (EPSG:4647);GENEHMIGT_AM;INBETRIEBNAHME;STATUS;BST_NR;ANL_NR;DATENDATUM;DATENQUELLE;Coords;Wetter-ID;Coords UTM;Distance UTM to old
Dithmarschen;WÃÂÃÂ¶hrden;Vestas V-47/660 kW;Vestas V47;Vestas;60.0;47.0;100.7;660;kW Nennleist. Rotor.;32501244;6002022;03.04.1998 00:00;19.01.1999 00:00;in Betrieb;51113069103;5;13.07.2021;LLUR SH, Abtl. 7;[54.1667, 9.0];788;('54.166275688701255', '9.019054024231835');1,245387305
Dithmarschen;WÃÂÃÂ¶hrden;Vestas V-47/660 kW;Vestas V47;Vestas;60.0;47.0;100.7;660;kW Nennleist. Rotor.;32501573;6002065;03.04.1998 00:00;18.01.1999 00:00;in Betrieb;51113069103;6;13.07.2021;LLUR SH, Abtl. 7;[54.1667, 9.0];788;('54.16666125571083', '9.02409345569844');1,573634633
Dithmarschen;WÃÂÃÂ¶hrden;Vestas V-47/660 kW;Vestas V47;Vestas;60.0;47.0;100.7;660;kW Nennleist. Rotor.;32501032;6001777;03.03.1998 00:00;19.01.1999 00:00;in Betrieb;51113069103;7;13.07.2021;LLUR SH, Abtl. 7;[54.1667, 9.0];788;('54.16407417982251', '9.015806036296917');1,072955605
Dithmarschen;WÃÂÃÂ¶hrden;Vestas V-47/660 kW;Vestas V47;Vestas;60.0;47.0;100.7;660;kW Nennleist. Rotor.;32501308;6001852;03.03.1998 00:00;20.01.1999 00:00;in Betrieb;51113069103;8;13.07.2021;LLUR SH, Abtl. 7;[54.1667, 9.0];788;('54.164747626083255', '9.020033557407194');1,326415745
Dithmarschen;WÃÂÃÂ¶hrden;Vestas V-47/660 kW;Vestas V47;Vestas;60.0;47.0;100.7;660;kW Nennleist. Rotor.;32501518;6001832;03.03.1998 00:00;22.01.1999 00:00;in Betrieb;51113069103;9;13.07.2021;LLUR SH, Abtl. 7;[54.1667, 9.0];788;('54.16456729474211', '9.023249853194228');1,537010976
Dithmarschen;WÃÂÃÂ¶hrden;Vestas V-47/660 kW;Vestas V47;Vestas;60.0;47.0;100.7;660;kW Nennleist. Rotor.;32501134;6001648;03.03.1998 00:00;19.01.1999 00:00;in Betrieb;51113069103;10;13.07.2021;LLUR SH, Abtl. 7;[54.1667, 9.0];788;('54.16291455509543', '9.017367775215806');1,210125707
Schleswig-Flensburg;JÃÂÃÂ¼bek;Vestas V-47/660 kW;;Vestas;65.0;47.0;100.6;660;kW Nennleist. Rotor.;32527317;6044061;21.12.1998 00:00;03.09.1999 00:00;in Betrieb;59044000022;6;13.07.2021;LLUR SH, Abtl. 7;[54.5569559, 9.4013337];4466;('54.54336094602275', '9.422257413233039');2,030588408
Schleswig-Flensburg;JÃÂÃÂ¼bek;Vestas V-47/660 kW;;Vestas;65.0;47.0;100.6;660;kW Nennleist. Rotor.;32527557;6043989;21.12.1998 00:00;02.09.1999 00:00;in Betrieb;59044000022;9;13.07.2021;LLUR SH, Abtl. 7;[54.5569559, 9.4013337];4466;('54.54270088766685', '9.425960403264785');2,248858826
Schleswig-Flensburg;Schuby;Vestas V-47/660 kW;;Vestas;65.0;47.0;100.7;660;kW Nennleist. Rotor.;32527507;6041402;05.05.1999 00:00;15.12.1999 00:00;in Betrieb;59077333257;1;13.07.2021;LLUR SH, Abtl. 7;[54.5158197, 9.4800114];4466;('54.51945456556431', '9.424946012882819');3,588890544
Schleswig-Flensburg;Schuby;Vestas V-47/660 kW;;Vestas;65.0;47.0;100.7;660;kW Nennleist. Rotor.;32527529;6041600;30.08.2001 00:00;20.06.2002 00:00;in Betrieb;59077333257;2;13.07.2021;LLUR SH, Abtl. 7;[54.5158197, 9.4800114];4466;('54.52123277498594', '9.425304362233456');3,593602482
Schleswig-Flensburg;Lindewitt;Vestas V-47/660 kW;;Vestas;65.0;47.0;101;660;kW Nennleist. Rotor.;32510882;6059973;24.08.2001 00:00;21.12.2001 00:00;in Betrieb;59179000027;1;13.07.2021;LLUR SH, Abtl. 7;[54.6973324, 9.1950795];1379;('54.686981331833096', '9.168803394337353');2,049042775
Schleswig-Flensburg;Lindewitt;Vestas V-47/660 kW;;Vestas;65.0;47.0;101;660;kW Nennleist. Rotor.;32510868;6060128;24.09.2001 00:00;21.12.2001 00:00;in Betrieb;59179326408;1;13.07.2021;LLUR SH, Abtl. 7;[54.6973324, 9.1950795];1379;('54.6883745955142', '9.16859199823064');1,97774897
Dithmarschen;Hemme;Vestas V52;;Vestas;65.0;52.0;100.5;850;kW Nennleist. Rotor.;32500239;6016211;19.12.2005 00:00;16.12.2008 00:00;in Betrieb;51047499890;1;13.07.2021;LLUR SH, Abtl. 7;[54.2817377, 9.0097766];788;('54.29380179356982', '9.003672001920165');1,400468961
Dithmarschen;SÃÂÃÂ¼derdeich;Vestas V52;;Vestas;65.0;52.0;100,2 dB(A)/100,2 dB(A);850;kW Nennleist. Rotor.;32494713;6005214;12.12.2003 00:00;03.06.2004 00:00;in Betrieb;51109505144;1;13.07.2021;LLUR SH, Abtl. 7;[54.199932, 8.9115569];788;('54.1949385088188', '8.918964369174068');0,736653036
Dithmarschen;WÃÂÃÂ¶hrden;Vestas V52;;Vestas;65.0;52.0;101.2;850;kW Nennleist. Rotor.;32498078;6001637;02.12.2004 00:00;21.12.2004 00:00;in Betrieb;51113512559;1;13.07.2021;LLUR SH, Abtl. 7;[54.1667, 9.0];788;('54.16281334563279', '8.970563683591214');1,970748902
Dithmarschen;WÃÂÃÂ¶hrden;Vestas V52;;Vestas;70.0;52.0;101.5;850;kW Nennleist. Rotor.;32501557;6002991;30.03.2006 00:00;10.12.2006 00:00;in Betrieb;51113512562;1;13.07.2021;LLUR SH, Abtl. 7;[54.1667, 9.0];788;('54.174983877383546', '9.023853173013345');1,810214125
Steinburg;Brokstedt;Vestas V52;;Vestas;74.0;52.0;101.2;850;kW Nennleist. Rotor.;32555018;5984039;31.12.1899;31.12.1899;in Betrieb;61019198363;1;13.07.2021;LLUR SH, Abtl. 7;[53.9898319, 9.8216519];2429;('54.001719240719886', '9.839378445320627');1,761296945
Steinburg;Willenscharen;Vestas V52;;Vestas;74.0;52.0;110;850;kW Nennleist. Rotor.;32554923;5985463;07.10.2002 00:00;27.11.2003 00:00;in Betrieb;61112484253;1;13.07.2021;LLUR SH, Abtl. 7;[54.0132828, 9.8032657];2429;('54.014526758323804', '9.838186391560972');2,293371604
Steinburg;Willenscharen;Vestas V52;;Vestas;74.0;52.0;;850;kW Nennleist. Rotor.;32554652;5984766;07.10.2002 00:00;01.12.2003 00:00;in Betrieb;61112484254;1;13.07.2021;LLUR SH, Abtl. 7;[54.0132828, 9.8032657];2429;('54.0082916165276', '9.83392584982607');2,085402493
Steinburg;Willenscharen;Vestas V52;;Vestas;74.0;52.0;;850;kW Nennleist. Rotor.;32555429;5985125;07.10.2002 00:00;27.11.2003 00:00;in Betrieb;61112484254;2;13.07.2021;LLUR SH, Abtl. 7;[54.0132828, 9.8032657];2429;('54.01143509927148', '9.845845978687903');2,798973316
Dithmarschen;Oesterwurth;Vestas V-52;;Vestas;65.0;52.0;103.5;850;kW Nennleist. Rotor.;32496454;6008963;01.06.2001 00:00;15.12.2001 00:00;in Betrieb;51140437444;1;13.07.2021;LLUR SH, Abtl. 7;[54.2167, 8.98333];788;('54.22864799534691', '8.945604993861817');2,797028268
Dithmarschen;Oesterwurth;Vestas V-52/850;;Vestas;65.0;52.0;102;850;kW Nennleist. Rotor.;32496250;6008831;01.06.2001 00:00;31.12.1899;in Betrieb;51140437445;2;13.07.2021;LLUR SH, Abtl. 7;[54.2167, 8.98333];788;('54.227460183198055', '8.942477321397709');2,921463886
Dithmarschen;Hemme;Vestas V-52/850 kW;;Vestas;65.0;52.0;101.2;850;kW Nennleist. Rotor.;32501650;6012576;13.02.2002 00:00;24.05.2002 00:00;in Betrieb;51047499870;1;13.07.2021;LLUR SH, Abtl. 7;[54.2817377, 9.0097766];788;('54.2611296245933', '9.025330594344355');2,507733448
Dithmarschen;Hemme;Vestas V-52/850 kW;;Vestas;65.0;52.0;101.2;850;kW Nennleist. Rotor.;32501814;6012774;10.04.2002 00:00;24.05.2002 00:00;in Betrieb;51047499871;1;13.07.2021;LLUR SH, Abtl. 7;[54.2817377, 9.0097766];788;('54.26290859884581', '9.027849500854012');2,403939704
Dithmarschen;Hemme;Vestas V-52/850 kW;;Vestas;65.0;52.0;101.2;850;kW Nennleist. Rotor.;32500836;6012140;13.03.2002 00:00;01.07.2002 00:00;in Betrieb;51047499873;1;13.07.2021;LLUR SH, Abtl. 7;[54.2817377, 9.0097766];788;('54.257213040247', '9.012832951486578');2,737093195
Dithmarschen;Hemme;Vestas V-52/850 kW;;Vestas;65.0;52.0;101.2;850;kW Nennleist. Rotor.;32500716;6011950;01.02.2002 00:00;02.05.2002 00:00;in Betrieb;51047499874;1;13.07.2021;LLUR SH, Abtl. 7;[54.2817377, 9.0097766];788;('54.25550559116895', '9.010990446997695');2,920966884
Dithmarschen;Hemme;Vestas V-52/850 kW;;Vestas;65.0;52.0;101.6;850;kW Nennleist. Rotor.;32498539;6013289;12.06.2002 00:00;31.12.1899;in Betrieb;51047499877;1;13.07.2021;LLUR SH, Abtl. 7;[54.2817377, 9.0097766];788;('54.26753830060735', '8.977567431163527');2,626899198
Dithmarschen;Hemme;Vestas V-52/850 kW;;Vestas;65.0;52.0;101.2;850;kW Nennleist. Rotor.;32500699;6013525;16.12.2002 00:00;01.01.2005 00:00;in Betrieb;51047499878;1;13.07.2021;LLUR SH, Abtl. 7;[54.2817377, 9.0097766];788;('54.269660962784506', '9.010733176718471');1,345706699
Schleswig-Flensburg;Schuby;Vestas V-52/850 kW;;Vestas;65.0;52.0;101;850;kW Nennleist. Rotor.;32527626;6042416;22.08.2001 00:00;29.04.2002 00:00;in Betrieb;59077208843;1;13.07.2021;LLUR SH, Abtl. 7;[54.5158197, 9.4800114];4466;('54.52856079055496', '9.426879389052953');3,72128956
Schleswig-Flensburg;Silberstedt;Vestas V-52/850 kW;;Vestas;74.0;52.0;101.2;850;kW Nennleist. Rotor.;32526308;6040250;22.03.2002 00:00;12.12.2002 00:00;in Betrieb;59079000023;1;13.07.2021;LLUR SH, Abtl. 7;[54.5168642, 9.3711038];4466;('54.50916529481241', '9.406320844501453');2,43658402
Schleswig-Flensburg;Schuby;Vestas V-52/850 kW ;;Vestas;65.0;52.0;101;850;kW Nennleist. Rotor.;32527678;6042645;22.08.2001 00:00;11.07.2002 00:00;in Betrieb;59077208843;2;13.07.2021;LLUR SH, Abtl. 7;[54.5158197, 9.4800114];4466;('54.53061594605195', '9.427704385003757');3,766157862
Dithmarschen;Hemme;Vestas V-52/850kW 101dB;;Vestas;65.0;52.0;101.2;850;kW Nennleist. Rotor.;32500135;6016494;28.08.2001 00:00;04.12.2001 00:00;in Betrieb;51047499867;2;13.07.2021;LLUR SH, Abtl. 7;[54.2817377, 9.0097766];788;('54.29634528678006', '9.002074271168393');1,701582017
Dithmarschen;Hemme;Vestas V-52/850kW 101dB;;Vestas;65.0;52.0;101.2;850;kW Nennleist. Rotor.;32499743;6015619;28.08.2001 00:00;23.12.2001 00:00;in Betrieb;51047499867;3;13.07.2021;LLUR SH, Abtl. 7;[54.2817377, 9.0097766];788;('54.288481196725755', '8.996051954541942');1,167213373
Dithmarschen;Hemme;Vestas V52/850kW-100 dB;;Vestas;65.0;52.0;100;850;kW Nennleist. Rotor.;32500661;6012151;24.06.2003 00:00;01.12.2005 00:00;in Betrieb;51047499881;1;13.07.2021;LLUR SH, Abtl. 7;[54.2817377, 9.0097766];788;('54.25731215908098', '9.010146652233233');2,718914289
Dithmarschen;Hemme;Vestas V-52/850kW-101dB;;Vestas;65.0;52.0;101.2;850;kW Nennleist. Rotor.;32500811;6013776;24.08.2001 00:00;24.08.2001 00:00;in Betrieb;51047499868;1;13.07.2021;LLUR SH, Abtl. 7;[54.2817377, 9.0097766];788;('54.27191666252005', '9.012453621806536');1,107002191
Dithmarschen;Hemme;Vestas V-52/850kW-101dB;;Vestas;65.0;52.0;101.2;850;kW Nennleist. Rotor.;32500972;6013624;24.08.2001 00:00;24.08.2001 00:00;in Betrieb;51047499868;2;13.07.2021;LLUR SH, Abtl. 7;[54.2817377, 9.0097766];788;('54.27055028041425', '9.014925425432002');1,2896505
Dithmarschen;Hemme;Vestas V-52/850kW-101dB;;Vestas;65.0;52.0;101.2;850;kW Nennleist. Rotor.;32501969;6012673;24.08.2001 00:00;24.08.2001 00:00;in Betrieb;51047499868;3;13.07.2021;LLUR SH, Abtl. 7;[54.2817377, 9.0097766];788;('54.26200028604836', '9.030228479593625');2,569428515
Nordfriesland;AhrenshÃÂÃÂ¶ft;Vestas V-63;;Vestas;60.0;63.0;103.5;1500;kW Nennleist. Rotor.;32505696;6045549;22.07.1997 00:00;22.07.1997 00:00;in Betrieb;54002317098;1;13.07.2021;LLUR SH, Abtl. 7;[54.5581443, 9.0713273];4919;('54.557438569740285', '9.088077011601273');1,086483265
PlÃÂÃÂ¶n;Fiefbergen;Vestas V66;Vestas V 66/1650;Vestas;67.0;66.0;102.1;1650;kW Nennleist. Rotor.;32587920;6024912;02.10.1998 00:00;17.05.1999 00:00;in Betrieb;57020529367;1;13.07.2021;LLUR SH, Abtl. 7;[54.3799738, 10.342193];2564;('54.36441730089208', '10.353161385041423');1,872604171
PlÃÂÃÂ¶n;Krummbek;Vestas V66;Vestas V 66/1650;Vestas;67.0;66.0;106.5;1650;kW Nennleist. Rotor.;32591120;6024208;25.07.2000 00:00;01.12.2000 00:00;in Betrieb;57041496093;1;13.07.2021;LLUR SH, Abtl. 7;[54.3792336, 10.4016095];2564;('54.35753007050278', '10.40218050599448');2,41614514
PlÃÂÃÂ¶n;Krummbek;Vestas V66;Vestas V 66/1650;Vestas;67.0;66.0;106.5;1650;kW Nennleist. Rotor.;32591253;6024464;25.07.2000 00:00;01.12.2000 00:00;in Betrieb;57041496093;2;13.07.2021;LLUR SH, Abtl. 7;[54.3792336, 10.4016095];2564;('54.35980636018844', '10.404304924591981');2,169566874
Steinburg;Willenscharen;Vestas V66;Vestas V 66/1650;Vestas;67.0;66.0;101;1650;kW Nennleist. Rotor.;32554663;5985654;27.05.1999 00:00;20.12.1999 00:00;in Betrieb;61112484251;2;13.07.2021;LLUR SH, Abtl. 7;[54.0132828, 9.8032657];2429;('54.01627085976009', '9.834253307510057');2,058363708
Steinburg;Willenscharen;Vestas V66;Vestas V 66/1650;Vestas;67.0;66.0;101;1650;kW Nennleist. Rotor.;32555264;5985437;27.05.1999 00:00;20.12.1999 00:00;in Betrieb;61112484251;3;13.07.2021;LLUR SH, Abtl. 7;[54.0132828, 9.8032657];2429;('54.01425670701318', '9.843385086673875');2,632224537
Steinburg;Willenscharen;Vestas V66;Vestas V 66/1650;Vestas;67.0;66.0;101;1650;kW Nennleist. Rotor.;32554647;5985258;27.05.1999 00:00;20.12.1999 00:00;in Betrieb;61112484251;4;13.07.2021;LLUR SH, Abtl. 7;[54.0132828, 9.8032657];2429;('54.012713724515514', '9.8339379728701');2,011728795
Steinburg;Willenscharen;Vestas V66;Vestas V 66/1650;Vestas;67.0;66.0;101;1650;kW Nennleist. Rotor.;32555862;5985599;14.12.1998 00:00;20.12.1999 00:00;in Betrieb;61112484252;2;13.07.2021;LLUR SH, Abtl. 7;[54.0132828, 9.8032657];2429;('54.015648223232034', '9.852539833707677');3,240781481
Steinburg;Willenscharen;Vestas V66;Vestas V 66/1650;Vestas;67.0;66.0;101;1650;kW Nennleist. Rotor.;32555848;5985168;14.12.1998 00:00;20.12.1999 00:00;in Betrieb;61112484252;3;13.07.2021;LLUR SH, Abtl. 7;[54.0132828, 9.8032657];2429;('54.011776383478704', '9.8522470338039');3,215398926
Steinburg;Willenscharen;Vestas V66;Vestas V 66/1650;Vestas;67.0;66.0;101;1650;kW Nennleist. Rotor.;32555164;5984960;14.12.1998 00:00;20.12.1999 00:00;in Betrieb;61112484252;4;13.07.2021;LLUR SH, Abtl. 7;[54.0132828, 9.8032657];2429;('54.00998063747059', '9.841772634217001');2,551034622
Steinburg;Willenscharen;Vestas V66;Vestas V 66/1650;Vestas;67.0;66.0;101;1650;kW Nennleist. Rotor.;32555669;5984862;14.12.1998 00:00;20.12.1999 00:00;in Betrieb;61112484252;5;13.07.2021;LLUR SH, Abtl. 7;[54.0132828, 9.8032657];2429;('54.009045719554756', '9.849459791045584');3,064904178
Steinburg;Brokstedt;Vestas V66;Vestas V 66/1650;Vestas;67.0;66.0;101;1650;kW Nennleist. Rotor.;32555005;5984549;14.12.1998 00:00;20.12.1999 00:00;in Betrieb;61112484252;6;13.07.2021;LLUR SH, Abtl. 7;[53.9898319, 9.8216519];2429;('54.006303967997674', '9.83927234196444');2,167183392
Steinburg;Brokstedt;Vestas V66;Vestas V 66/1650;Vestas;67.0;66.0;101;1650;kW Nennleist. Rotor.;32555448;5984595;14.12.1998 00:00;20.12.1999 00:00;in Betrieb;61112484252;7;13.07.2021;LLUR SH, Abtl. 7;[53.9898319, 9.8216519];2429;('54.0066699899847', '9.846039259644362');2,463778838
Steinburg;Brokstedt;Vestas V66;Vestas V 66/1650;Vestas;67.0;66.0;101;1650;kW Nennleist. Rotor.;32554491;5984374;14.12.1998 00:00;20.12.1999 00:00;in Betrieb;61112484252;8;13.07.2021;LLUR SH, Abtl. 7;[53.9898319, 9.8216519];2429;('54.004785743268556', '9.831399242078396');1,78296546
Steinburg;Brokstedt;Vestas V66;Vestas V 66/1650;Vestas;67.0;66.0;101;1650;kW Nennleist. Rotor.;32554720;5984105;14.12.1998 00:00;20.12.1999 00:00;in Betrieb;61112484252;9;13.07.2021;LLUR SH, Abtl. 7;[53.9898319, 9.8216519];2429;('54.00234403811659', '9.834844431641011');1,639532167
Dithmarschen;Trennewurth;Vestas V-66;Vestas V 66/1650;Vestas;67.0;66.0;102.8;1650;kW Nennleist. Rotor.;32500340;5983666;28.08.2001 00:00;23.01.2002 00:00;in Betrieb;51118501204;1;13.07.2021;LLUR SH, Abtl. 7;[53.9999995, 9.0311471];1200;('54.001297187153284', '9.005187077636263');1,708438806
Dithmarschen;Trennewurth;Vestas V-66;Vestas V 66/1650;Vestas;67.0;66.0;102.8;1650;kW Nennleist. Rotor.;32500343;5982466;28.08.2001 00:00;23.01.2002 00:00;in Betrieb;51118501204;2;13.07.2021;LLUR SH, Abtl. 7;[53.9999995, 9.0311471];1200;('53.99051167708158', '9.005231493698684');2,00099038
Dithmarschen;Trennewurth;Vestas V-66;Vestas V 66/1650;Vestas;67.0;66.0;102.8;1650;kW Nennleist. Rotor.;32500829;5982926;28.08.2001 00:00;23.01.2002 00:00;in Betrieb;51118501204;3;13.07.2021;LLUR SH, Abtl. 7;[53.9999995, 9.0311471];1200;('53.994645572869054', '9.0126452999125');1,351788311
Dithmarschen;Trennewurth;Vestas V-66;Vestas V 66/1650;Vestas;67.0;66.0;102.8;1650;kW Nennleist. Rotor.;32501163;5983030;28.08.2001 00:00;23.01.2002 00:00;in Betrieb;51118501204;4;13.07.2021;LLUR SH, Abtl. 7;[53.9999995, 9.0311471];1200;('53.99557967304641', '9.017740425832642');1,007474782
Dithmarschen;Trennewurth;Vestas V-66;Vestas V 66/1650;Vestas;67.0;66.0;102.8;1650;kW Nennleist. Rotor.;32501125;5982686;28.08.2001 00:00;23.01.2002 00:00;in Betrieb;51118501204;5;13.07.2021;LLUR SH, Abtl. 7;[53.9999995, 9.0311471];1200;('53.992487910704', '9.017159501778599');1,241176558
Dithmarschen;Trennewurth;Vestas V-66;Vestas V 66/1650;Vestas;67.0;66.0;102.8;1650;kW Nennleist. Rotor.;32500270;5983385;28.08.2001 00:00;23.01.2001 00:00;in Betrieb;51118501209;1;13.07.2021;LLUR SH, Abtl. 7;[53.9999995, 9.0311471];1200;('53.998771623755665', '9.004118900565583');1,777682533
Dithmarschen;Trennewurth;Vestas V-66;Vestas V 66/1650;Vestas;67.0;66.0;102.8;1650;kW Nennleist. Rotor.;32500956;5983246;28.08.2001 00:00;23.01.2002 00:00;in Betrieb;51118501209;2;13.07.2021;LLUR SH, Abtl. 7;[53.9999995, 9.0311471];1200;('53.997521488784244', '9.014583522163717');1,120673026
Dithmarschen;Oesterwurth;Vestas V-66;Vestas V 66/1650;Vestas;67.0;66.0;102.8;1750;kW Nennleist. Rotor.;32496533;6009183;17.12.2002 00:00;05.12.2003 00:00;in Betrieb;51140437443;1;13.07.2021;LLUR SH, Abtl. 7;[54.2167, 8.98333];788;('54.2306258011984', '8.94681429741035');2,84168395
Schleswig-Flensburg;Klein Bennebek;Vestas V-66;Vestas V 66/1650;Vestas;67.0;66.0;102.8;1500;kW Nennleist. Rotor.;32529756;6027209;11.12.2000 00:00;03.01.2001 00:00;in Betrieb;59050183871;2;13.07.2021;LLUR SH, Abtl. 7;[54.4018274, 9.4567447];2303;('54.39177579440635', '9.458261931317814');1,123199472
Schleswig-Flensburg;Klein Bennebek;Vestas V-66;Vestas V 66/1650;Vestas;67.0;66.0;102.8;1500;kW Nennleist. Rotor.;32530701;6027550;11.12.2000 00:00;23.12.2000 00:00;in Betrieb;59050183871;4;13.07.2021;LLUR SH, Abtl. 7;[54.4018274, 9.4567447];2303;('54.39478426490721', '9.472850247778005');1,307213985
Schleswig-Flensburg;Klein Bennebek;Vestas V-66;Vestas V 66/1650;Vestas;67.0;66.0;102.8;1500;kW Nennleist. Rotor.;32530901;6027362;11.12.2000 00:00;22.12.2000 00:00;in Betrieb;59050183871;5;13.07.2021;LLUR SH, Abtl. 7;[54.4018274, 9.4567447];2303;('54.39308260599164', '9.475910933677751');1,5802331
Schleswig-Flensburg;SÃÂÃÂ¶rup;Vestas V-66;Vestas V 66/1650;Vestas;67.0;66.0;102.8;1650;kW Nennleist. Rotor.;32543507;6065447;04.05.1999 00:00;11.10.1999 00:00;in Betrieb;59161335203;2;13.07.2021;LLUR SH, Abtl. 7;[54.7169361, 9.6673591];1379;('54.73441051549252', '9.675680744134432');2,017764194
Schleswig-Flensburg;SÃÂÃÂ¶rup;Vestas V-66;Vestas V 66/1650;Vestas;67.0;66.0;102.8;1650;kW Nennleist. Rotor.;32543555;6065222;04.05.1999 00:00;27.10.1999 00:00;in Betrieb;59161335203;3;13.07.2021;LLUR SH, Abtl. 7;[54.7169361, 9.6673591];1379;('54.73238446665513', '9.676392465366515');1,815514112
Steinburg;Puls;Vestas V66 1650 kW;Vestas V 66/1650;Vestas;67.0;66.0;102.5;1650;kW Nennleist. Rotor.;32534617;5992172;26.06.1998 00:00;02.11.1999 00:00;in Betrieb;61087512697;2;13.07.2021;LLUR SH, Abtl. 7;[54.0833, 9.51667];2429;('54.07658471104289', '9.529078284336126');1,103736038
Steinburg;Puls;Vestas V66 1650 kW;Vestas V 66/1650;Vestas;67.0;66.0;102.5;1650;kW Nennleist. Rotor.;32534817;5991962;26.06.1998 00:00;02.11.1999 00:00;in Betrieb;61087512697;3;13.07.2021;LLUR SH, Abtl. 7;[54.0833, 9.51667];2429;('54.07468387326211', '9.532110755643007');1,393232179
Steinburg;Puls;Vestas V66 1650/300kW;Vestas V 66/1650;Vestas;67.0;66.0;102.5;1650;kW Nennleist. Rotor.;32535262;5991609;26.06.1998 00:00;02.11.1999 00:00;in Betrieb;61087512697;4;13.07.2021;LLUR SH, Abtl. 7;[54.0833, 9.51667];2429;('54.07148104706868', '9.538870306653132');1,960129939
Steinburg;Puls;Vestas V66 1650/300kW;Vestas V 66/1650;Vestas;67.0;66.0;102.5;1650;kW Nennleist. Rotor.;32535024;5991758;26.06.1998 00:00;02.11.1999 00:00;in Betrieb;61087512697;5;13.07.2021;LLUR SH, Abtl. 7;[54.0833, 9.51667];2429;('54.07283640771078', '9.535250615062738');1,683889571
Steinburg;Puls;Vestas V66 1650/300kW;Vestas V 66/1650;Vestas;67.0;66.0;102.5;1650;kW Nennleist. Rotor.;32534400;5991562;26.06.1998 00:00;02.11.1999 00:00;in Betrieb;61087512697;6;13.07.2021;LLUR SH, Abtl. 7;[54.0833, 9.51667];2429;('54.07111691875696', '9.525692593957784');1,47907305
Steinburg;Puls;Vestas V66 1650/300kW;Vestas V 66/1650;Vestas;67.0;66.0;102.5;1650;kW Nennleist. Rotor.;32534602;5991404;26.06.1998 00:00;02.11.1999 00:00;in Betrieb;61087512697;7;13.07.2021;LLUR SH, Abtl. 7;[54.0833, 9.51667];2429;('54.06968337717984', '9.52876132220969');1,709818606
Steinburg;Puls;Vestas V66 1650/300kW;Vestas V 66/1650;Vestas;67.0;66.0;102.5;1650;kW Nennleist. Rotor.;32534790;5991241;26.06.1998 00:00;02.11.1999 00:00;in Betrieb;61087512697;8;13.07.2021;LLUR SH, Abtl. 7;[54.0833, 9.51667];2429;('54.068205765860576', '9.531615345082583');1,944145741
Steinburg;Puls;Vestas V66 1650/300kW;Vestas V 66/1650;Vestas;67.0;66.0;102.5;1650;kW Nennleist. Rotor.;32535037;5990991;26.06.1998 00:00;02.11.1999 00:00;in Betrieb;61087512697;9;13.07.2021;LLUR SH, Abtl. 7;[54.0833, 9.51667];2429;('54.06594217240138', '9.535360593378416');2,286835119
Steinburg;Puls;Vestas V66 1650/300kW;Vestas V 66/1650;Vestas;67.0;66.0;102.5;1650;kW Nennleist. Rotor.;32534847;5991552;26.06.1998 00:00;02.11.1999 00:00;in Betrieb;61087512697;10;13.07.2021;LLUR SH, Abtl. 7;[54.0833, 9.51667];2429;('54.07099700276321', '9.532522067516586');1,718096086
Steinburg;Christinenthal;Vestas V66 1650/300kW;Vestas V 66/1650;Vestas;67.0;66.0;102.5;1650;kW Nennleist. Rotor.;32535130;5990576;26.06.1998 00:00;02.11.1999 00:00;in Betrieb;61087512697;11;13.07.2021;LLUR SH, Abtl. 7;[54.0531693, 9.532286];2429;('54.06220605838244', '9.53673345635504');1,047162046
Steinburg;Neuenbrook;Vestas V66-1,65 MW VCS;Vestas V 66/1650;Vestas;67.0;66.0;104.3;1650;kW Nennleist. Rotor.;32536706;5967412;02.07.2001 00:00;23.11.2001 00:00;in Betrieb;61073512761;2;13.07.2021;LLUR SH, Abtl. 7;[53.860357, 9.5362188];2429;('53.853908565928926', '9.558024093055309');1,604292384
Steinburg;Neuenbrook;Vestas V66-1,65 MW VCS;Vestas V 66/1650;Vestas;67.0;66.0;104.3;1650;kW Nennleist. Rotor.;32537076;5967432;02.07.2001 00:00;23.11.2001 00:00;in Betrieb;61073512761;3;13.07.2021;LLUR SH, Abtl. 7;[53.860357, 9.5362188];2429;('53.85406203369833', '9.563651146324084');1,936259395
Steinburg;Neuenbrook;Vestas V66-1,65 MW VCS;Vestas V 66/1650;Vestas;67.0;66.0;104.3;1650;kW Nennleist. Rotor.;32537430;5967451;02.07.2001 00:00;23.11.2001 00:00;in Betrieb;61073512761;4;13.07.2021;LLUR SH, Abtl. 7;[53.860357, 9.5362188];2429;('53.85420740338458', '9.569034887822378');2,265180581
Steinburg;Neuenbrook;Vestas V66-1,65 MW VCS;Vestas V 66/1650;Vestas;67.0;66.0;104.3;1650;kW Nennleist. Rotor.;32537783;5967471;02.07.2001 00:00;23.11.2001 00:00;in Betrieb;61073512761;5;13.07.2021;LLUR SH, Abtl. 7;[53.860357, 9.5362188];2429;('53.85436159189238', '9.574403586073966');2,59965319
