KREIS;GEMEINDE;TYP;Modell;HERSTELLER;NABENHOEHE;ROTORDURCHMESSER;SCHALLLEISTUNGSPEGEL;LEISTUNG;LEISTUNGSBEZUG;OSTWERT (EPSG:4647);NORDWERT (EPSG:4647);GENEHMIGT_AM;INBETRIEBNAHME;STATUS;BST_NR;ANL_NR;DATENDATUM;DATENQUELLE;Coords;Wetter-ID
Steinburg;Puls;Vestas V66 1650/300kW;Vestas V 66/1650;Vestas;67.0;66.0;102.5;1650;kW Nennleist. Rotor.;32534400;5991562;26.06.1998 00:00;02.11.1999 00:00;in Betrieb;61087512697;6;13.07.2021;LLUR SH, Abtl. 7;[54.0833, 9.51667];2429
Steinburg;Puls;Vestas V66 1650/300kW;Vestas V 66/1650;Vestas;67.0;66.0;102.5;1650;kW Nennleist. Rotor.;32534602;5991404;26.06.1998 00:00;02.11.1999 00:00;in Betrieb;61087512697;7;13.07.2021;LLUR SH, Abtl. 7;[54.0833, 9.51667];2429
Steinburg;Puls;Vestas V66 1650/300kW;Vestas V 66/1650;Vestas;67.0;66.0;102.5;1650;kW Nennleist. Rotor.;32534790;5991241;26.06.1998 00:00;02.11.1999 00:00;in Betrieb;61087512697;8;13.07.2021;LLUR SH, Abtl. 7;[54.0833, 9.51667];2429
Steinburg;Puls;Vestas V66 1650/300kW;Vestas V 66/1650;Vestas;67.0;66.0;102.5;1650;kW Nennleist. Rotor.;32535037;5990991;26.06.1998 00:00;02.11.1999 00:00;in Betrieb;61087512697;9;13.07.2021;LLUR SH, Abtl. 7;[54.0833, 9.51667];2429
Steinburg;Puls;Vestas V66 1650/300kW;Vestas V 66/1650;Vestas;67.0;66.0;102.5;1650;kW Nennleist. Rotor.;32534847;5991552;26.06.1998 00:00;02.11.1999 00:00;in Betrieb;61087512697;10;13.07.2021;LLUR SH, Abtl. 7;[54.0833, 9.51667];2429
Steinburg;Christinenthal;Vestas V66 1650/300kW;Vestas V 66/1650;Vestas;67.0;66.0;102.5;1650;kW Nennleist. Rotor.;32535130;5990576;26.06.1998 00:00;02.11.1999 00:00;in Betrieb;61087512697;11;13.07.2021;LLUR SH, Abtl. 7;[54.0531693, 9.532286];2429
Steinburg;Neuenbrook;Vestas V66-1,65 MW VCS;Vestas V 66/1650;Vestas;67.0;66.0;104.3;1650;kW Nennleist. Rotor.;32536706;5967412;02.07.2001 00:00;23.11.2001 00:00;in Betrieb;61073512761;2;13.07.2021;LLUR SH, Abtl. 7;[53.860357, 9.5362188];2429
Steinburg;Neuenbrook;Vestas V66-1,65 MW VCS;Vestas V 66/1650;Vestas;67.0;66.0;104.3;1650;kW Nennleist. Rotor.;32537076;5967432;02.07.2001 00:00;23.11.2001 00:00;in Betrieb;61073512761;3;13.07.2021;LLUR SH, Abtl. 7;[53.860357, 9.5362188];2429
Steinburg;Neuenbrook;Vestas V66-1,65 MW VCS;Vestas V 66/1650;Vestas;67.0;66.0;104.3;1650;kW Nennleist. Rotor.;32537430;5967451;02.07.2001 00:00;23.11.2001 00:00;in Betrieb;61073512761;4;13.07.2021;LLUR SH, Abtl. 7;[53.860357, 9.5362188];2429
Steinburg;Neuenbrook;Vestas V66-1,65 MW VCS;Vestas V 66/1650;Vestas;67.0;66.0;104.3;1650;kW Nennleist. Rotor.;32537783;5967471;02.07.2001 00:00;23.11.2001 00:00;in Betrieb;61073512761;5;13.07.2021;LLUR SH, Abtl. 7;[53.860357, 9.5362188];2429
Nordfriesland;Rantrum;Vestas V66-1.65;Vestas V 66/1650;Vestas;60.0;66.0;102.5;1650;kW Nennleist. Rotor.;32509401;6035001;02.02.1998 00:00;23.12.1998 00:00;in Betrieb;54106333672;1;13.07.2021;LLUR SH, Abtl. 7;[54.4410666, 9.1262452];4919
Nordfriesland;Rantrum;Vestas V66-1.65;Vestas V 66/1650;Vestas;60.0;66.0;102.5;1650;kW Nennleist. Rotor.;32509814;6034930;02.02.1998 00:00;27.01.1999 00:00;in Betrieb;54106333672;2;13.07.2021;LLUR SH, Abtl. 7;[54.4410666, 9.1262452];4919
Nordfriesland;Rantrum;Vestas V66-1.65;Vestas V 66/1650;Vestas;60.0;66.0;102.5;1650;kW Nennleist. Rotor.;32510220;6034942;02.02.1998 00:00;24.02.1999 00:00;in Betrieb;54106333672;3;13.07.2021;LLUR SH, Abtl. 7;[54.4410666, 9.1262452];4919
Nordfriesland;Rantrum;Vestas V66-1.65;Vestas V 66/1650;Vestas;60.0;66.0;102.5;1650;kW Nennleist. Rotor.;32509318;6034672;02.02.1998 00:00;01.02.1999 00:00;in Betrieb;54106333672;4;13.07.2021;LLUR SH, Abtl. 7;[54.4410666, 9.1262452];4919
Nordfriesland;Rantrum;Vestas V66-1.65;Vestas V 66/1650;Vestas;60.0;66.0;102.5;1650;kW Nennleist. Rotor.;32509685;6034528;02.02.1998 00:00;15.02.1999 00:00;in Betrieb;54106333672;5;13.07.2021;LLUR SH, Abtl. 7;[54.4410666, 9.1262452];4919
Nordfriesland;Rantrum;Vestas V66-1.65;Vestas V 66/1650;Vestas;60.0;66.0;102.5;1650;kW Nennleist. Rotor.;32510093;6034658;02.02.1998 00:00;15.02.1999 00:00;in Betrieb;54106333672;6;13.07.2021;LLUR SH, Abtl. 7;[54.4410666, 9.1262452];4919
Dithmarschen;BrunsbÃÂ¼ttel;Vestas V80;Vestas V80;Vestas;60.0;80.0;101.5;2000;kW Nennleist. Rotor.;32506311;5975797;07.07.2003 00:00;31.12.2004 00:00;in Betrieb;51011515473;2;13.07.2021;LLUR SH, Abtl. 7;[53.8972549, 9.1395423];1200
Dithmarschen;BrunsbÃÂ¼ttel;Vestas V80;Vestas V80;Vestas;60.0;80.0;101.5;2000;kW Nennleist. Rotor.;32506518;5975637;07.07.2003 00:00;31.12.2004 00:00;in Betrieb;51011515473;3;13.07.2021;LLUR SH, Abtl. 7;[53.8972549, 9.1395423];1200
Dithmarschen;BrunsbÃÂ¼ttel;Vestas V80;Vestas V80;Vestas;60.0;80.0;101.5;2000;kW Nennleist. Rotor.;32506772;5975360;07.07.2003 00:00;31.12.2004 00:00;in Betrieb;51011515473;4;13.07.2021;LLUR SH, Abtl. 7;[53.8972549, 9.1395423];1200
Dithmarschen;BrunsbÃÂ¼ttel;Vestas V80;Vestas V80;Vestas;60.0;80.0;101.5;2000;kW Nennleist. Rotor.;32506990;5975522;07.07.2003 00:00;31.12.2004 00:00;in Betrieb;51011515473;5;13.07.2021;LLUR SH, Abtl. 7;[53.8972549, 9.1395423];1200
Dithmarschen;BrunsbÃÂ¼ttel;Vestas V80;Vestas V80;Vestas;60.0;80.0;101.5;2000;kW Nennleist. Rotor.;32506804;5975689;07.07.2003 00:00;31.12.2004 00:00;in Betrieb;51011515473;6;13.07.2021;LLUR SH, Abtl. 7;[53.8972549, 9.1395423];1200
Dithmarschen;BrunsbÃÂ¼ttel;Vestas V80;Vestas V80;Vestas;60.0;80.0;101.5;2000;kW Nennleist. Rotor.;32506538;5975926;07.07.2003 00:00;31.12.2004 00:00;in Betrieb;51011515473;7;13.07.2021;LLUR SH, Abtl. 7;[53.8972549, 9.1395423];1200
Dithmarschen;BrunsbÃÂ¼ttel;Vestas V80;Vestas V80;Vestas;60.0;80.0;101.5;2000;kW Nennleist. Rotor.;32506357;5976107;07.07.2003 00:00;31.12.2004 00:00;in Betrieb;51011515473;8;13.07.2021;LLUR SH, Abtl. 7;[53.8972549, 9.1395423];1200
Dithmarschen;BrunsbÃÂ¼ttel;Vestas V80;Vestas V80;Vestas;60.0;80.0;101.5;2000;kW Nennleist. Rotor.;32506587;5976235;07.07.2003 00:00;31.12.2004 00:00;in Betrieb;51011515473;9;13.07.2021;LLUR SH, Abtl. 7;[53.8972549, 9.1395423];1200
Dithmarschen;BrunsbÃÂ¼ttel;Vestas V80;Vestas V80;Vestas;60.0;80.0;101.5;2000;kW Nennleist. Rotor.;32506850;5976338;07.07.2005 00:00;31.12.2004 00:00;in Betrieb;51011515473;10;13.07.2021;LLUR SH, Abtl. 7;[53.8972549, 9.1395423];1200
Dithmarschen;Hellschen-Heringsand-Unterschaar;Vestas V80;Vestas V80;Vestas;60.0;80.0;105.3;2000;kW Nennleist. Rotor.;32490601;6006255;11.12.2007 00:00;31.08.2009 00:00;in Betrieb;51045497061;1;13.07.2021;LLUR SH, Abtl. 7;[54.2, 8.85];788
Dithmarschen;Hellschen-Heringsand-Unterschaar;Vestas V80;Vestas V80;Vestas;60.0;80.0;105.3;2000;kW Nennleist. Rotor.;32490868;6005762;11.12.2007 00:00;01.08.2009 00:00;in Betrieb;51045497061;2;13.07.2021;LLUR SH, Abtl. 7;[54.2, 8.85];788
Dithmarschen;Hemme;Vestas V80;Vestas V80;Vestas;60.0;80.0;101.6;2000;kW Nennleist. Rotor.;32499527;6015740;16.01.2006 00:00;16.12.2008 00:00;in Betrieb;51047499889;1;13.07.2021;LLUR SH, Abtl. 7;[54.2817377, 9.0097766];788
Dithmarschen;NorderwÃÂ¶hrden;Vestas V80;Vestas V80;Vestas;60.0;80.0;101;2000;kW Nennleist. Rotor.;32501177;6003817;25.07.2007 00:00;09.07.2008 00:00;in Betrieb;51113512563;1;13.07.2021;LLUR SH, Abtl. 7;[54.2, 9.01667];788
Steinburg;Horst (Holstein);Vestas V80;Vestas V80;Vestas;60.0;80.0;105,1 dB(A) ;2000;kW Nennleist. Rotor.;32541177;5964676;16.08.2005 00:00;30.12.2005 00:00;in Betrieb;61044515243;2;13.07.2021;LLUR SH, Abtl. 7;[53.8046426, 9.6451626];4039
Steinburg;Horst (Holstein);Vestas V80;Vestas V80;Vestas;60.0;80.0;105,1 dB(A) ;2000;kW Nennleist. Rotor.;32541383;5964498;16.08.2005 00:00;30.12.2005 00:00;in Betrieb;61044515243;3;13.07.2021;LLUR SH, Abtl. 7;[53.8046426, 9.6451626];4039
Steinburg;Krempdorf;Vestas V80;Vestas V80;Vestas;60.0;80.0;110;2000;kW Nennleist. Rotor.;32531883;5963494;01.02.1950 00:00;18.11.2003 00:00;in Betrieb;61054500501;1;13.07.2021;LLUR SH, Abtl. 7;[53.8251727, 9.4606814];6108
Nordfriesland;Friedrich-Wilhelm-LÃÂ¼bke-Koog;Vestas V-80;Vestas V80;Vestas;60.0;40.0;100;2000;kW Nennleist. Rotor.;32476770;6076368;18.02.2004 00:00;18.05.2004 00:00;in Betrieb;54034303055;1;13.07.2021;LLUR SH, Abtl. 7;[54.8630124, 8.6295679];2907
Nordfriesland;Friedrich-Wilhelm-LÃÂ¼bke-Koog;Vestas V-80;Vestas V80;Vestas;60.0;40.0;100;2000;kW Nennleist. Rotor.;32476748;6076130;13.08.2004 00:00;30.12.2004 00:00;in Betrieb;54034303055;2;13.07.2021;LLUR SH, Abtl. 7;[54.8630124, 8.6295679];2907
Nordfriesland;Friedrich-Wilhelm-LÃÂ¼bke-Koog;Vestas V-80;Vestas V80;Vestas;60.0;40.0;101.6;2000;kW Nennleist. Rotor.;32476726;6075892;13.08.2004 00:00;30.12.2004 00:00;in Betrieb;54034303055;3;13.07.2021;LLUR SH, Abtl. 7;[54.8630124, 8.6295679];2907
Nordfriesland;Horstedt;Vestas V-80;Vestas V80;Vestas;60.0;80.0;104,1/102,7;2000;kW Nennleist. Rotor.;32506279;6040764;06.06.2001 00:00;01.12.2002 00:00;in Betrieb;54052306957;1;13.07.2021;LLUR SH, Abtl. 7;[54.5261366, 9.0655246];4919
Nordfriesland;Horstedt;Vestas V-80;Vestas V80;Vestas;60.0;80.0;104,0/102,7;2000;kW Nennleist. Rotor.;32506612;6040972;06.06.2001 00:00;01.12.2002 00:00;in Betrieb;54052306957;2;13.07.2021;LLUR SH, Abtl. 7;[54.5261366, 9.0655246];4919
Nordfriesland;Oldenswort;Vestas V-80;Vestas V80;Vestas;60.0;80.0;102.7;2000;kW Nennleist. Rotor.;32495738;6027442;29.03.2001 00:00;29.03.2001 00:00;in Betrieb;54095105593;1;13.07.2021;LLUR SH, Abtl. 7;[54.3712288, 8.9411522];4919
Nordfriesland;Oldenswort;Vestas V-80;Vestas V80;Vestas;60.0;80.0;102.7;2000;kW Nennleist. Rotor.;32496410;6027777;29.03.2001 00:00;29.03.2001 00:00;in Betrieb;54095105593;3;13.07.2021;LLUR SH, Abtl. 7;[54.3712288, 8.9411522];4919
Nordfriesland;Oldenswort;Vestas V-80;Vestas V80;Vestas;60.0;80.0;102.7;2000;kW Nennleist. Rotor.;32496605;6027437;29.03.2001 00:00;29.03.2001 00:00;in Betrieb;54095105593;4;13.07.2021;LLUR SH, Abtl. 7;[54.3712288, 8.9411522];4919
Nordfriesland;Oldenswort;Vestas V-80;Vestas V80;Vestas;60.0;80.0;102.7;2000;kW Nennleist. Rotor.;32497193;6027894;29.03.2001 00:00;29.03.2001 00:00;in Betrieb;54095105593;5;13.07.2021;LLUR SH, Abtl. 7;[54.3712288, 8.9411522];4919
Nordfriesland;Oldenswort;Vestas V-80;Vestas V80;Vestas;60.0;80.0;102.7;2000;kW Nennleist. Rotor.;32497357;6027652;29.03.2001 00:00;23.03.2001 00:00;in Betrieb;54095105593;6;13.07.2021;LLUR SH, Abtl. 7;[54.3712288, 8.9411522];4919
Nordfriesland;Oldenswort;Vestas V-80;Vestas V80;Vestas;60.0;80.0;102.7;2000;kW Nennleist. Rotor.;32495865;6027209;29.03.2001 00:00;29.03.2001 00:00;in Betrieb;54095334107;2;13.07.2021;LLUR SH, Abtl. 7;[54.3712288, 8.9411522];4919
Nordfriesland;ReuÃÅ¸enkÃÂ¶ge;Vestas V-80;Vestas V80;Vestas;60.0;80.0;105.6;2000;kW Nennleist. Rotor.;32492464;6054551;25.10.2006 00:00;27.12.2007 00:00;in Betrieb;54108332256;7;13.07.2021;LLUR SH, Abtl. 7;[54.6054055, 8.9194551];4919
Nordfriesland;ReuÃÅ¸enkÃÂ¶ge;Vestas V-80;Vestas V80;Vestas;60.0;80.0;105.6;2000;kW Nennleist. Rotor.;32492230;6054772;25.10.2006 00:00;28.03.2008 00:00;in Betrieb;54108332256;8;13.07.2021;LLUR SH, Abtl. 7;[54.6054055, 8.9194551];4919
Nordfriesland;ReuÃÅ¸enkÃÂ¶ge;Vestas V-80;Vestas V80;Vestas;60.0;80.0;102;2000;kW Nennleist. Rotor.;32495647;6048538;10.11.2008 00:00;21.01.2009 00:00;in Betrieb;54108332265;1;13.07.2021;LLUR SH, Abtl. 7;[54.6054055, 8.9194551];4919
Schleswig-Flensburg;SÃÂ¶rup;Vestas V-80;Vestas V80;Vestas;67.0;80.0;103.6;2000;kW Nennleist. Rotor.;32543342;6065696;16.12.2002 00:00;10.06.2005 00:00;in Betrieb;59161335203;1;13.07.2021;LLUR SH, Abtl. 7;[54.7169361, 9.6673591];1379
Schleswig-Flensburg;Lindewitt;Vestas V-80;Vestas V80;Vestas;69.0;80.0;102,8/102,3;2000;kW Nennleist. Rotor.;32510106;6063047;07.05.2002 00:00;14.10.2005 00:00;in Betrieb;59179333035;1;13.07.2021;LLUR SH, Abtl. 7;[54.6973324, 9.1950795];1379
Schleswig-Flensburg;Lindewitt;Vestas V-80;Vestas V80;Vestas;69.0;80.0;102.8;2000;kW Nennleist. Rotor.;32509581;6062521;07.05.2002 00:00;14.10.2002 00:00;in Betrieb;59179333036;1;13.07.2021;LLUR SH, Abtl. 7;[54.6973324, 9.1950795];1379
Schleswig-Flensburg;Lindewitt;Vestas V-80;Vestas V80;Vestas;69.0;80.0;105.3;2000;kW Nennleist. Rotor.;32509758;6062149;07.05.2002 00:00;14.10.2002 00:00;in Betrieb;59179333036;2;13.07.2021;LLUR SH, Abtl. 7;[54.6973324, 9.1950795];1379
Schleswig-Flensburg;Lindewitt;Vestas V-80;Vestas V80;Vestas;69.0;80.0;SLP(V10=10 m/s)=103,8 dB(A), betrieben im Mode 104 dB(A), d. h. SLP von 102,3 dB(A) gemessen;2000;kW Nennleist. Rotor.;32510159;6062691;07.05.2002 00:00;14.10.2002 00:00;in Betrieb;59179333038;1;13.07.2021;LLUR SH, Abtl. 7;[54.6973324, 9.1950795];1379
Schleswig-Flensburg;Lindewitt;Vestas V-80;Vestas V80;Vestas;69.0;80.0;SLP(V10=10 m/s)=103,8 dB(A), wird freiwillig im Mode 102 betrieben, d. h. SLP von 101 dB(A);2000;kW Nennleist. Rotor.;32510174;6062398;07.05.2002 00:00;14.10.2002 00:00;in Betrieb;59179333038;2;13.07.2021;LLUR SH, Abtl. 7;[54.6973324, 9.1950795];1379
Nordfriesland;ReuÃÅ¸enkÃÂ¶ge;Vestas V-80 ;Vestas V80;Vestas;60.0;80.0;101;2000;kW Nennleist. Rotor.;32495953;6048961;10.11.2008 00:00;15.01.2009 00:00;in Betrieb;54108332264;1;13.07.2021;LLUR SH, Abtl. 7;[54.6054055, 8.9194551];4919
Nordfriesland;ReuÃÅ¸enkÃÂ¶ge;Vestas V-80 ;Vestas V80;Vestas;60.0;80.0;102;2000;kW Nennleist. Rotor.;32496135;6048691;10.11.2008 00:00;19.01.2009 00:00;in Betrieb;54108332264;2;13.07.2021;LLUR SH, Abtl. 7;[54.6054055, 8.9194551];4919
Nordfriesland;Olderup;Vestas V80 - 2 MW;Vestas V80;Vestas;60.0;80.0;103,4/101,8;2000;kW Nennleist. Rotor.;32506675;6042590;09.05.2008 00:00;23.02.2012 00:00;in Betrieb;54097106361;6;13.07.2021;LLUR SH, Abtl. 7;[54.538708, 9.1101719];4919
Dithmarschen;BrunsbÃÂ¼ttel;Vestas V80 2,0MW;Vestas V80;Vestas;60.0;80.0;101.5;2000;kW Nennleist. Rotor.;32506117;5975955;07.07.2003 00:00;31.12.2004 00:00;in Betrieb;51011515473;1;13.07.2021;LLUR SH, Abtl. 7;[53.8972549, 9.1395423];1200
Dithmarschen;Trennewurth;Vestas V80- 2MW;Vestas V80;Vestas;60.0;80.0;102.8;2000;kW Nennleist. Rotor.;32500525;5982292;30.03.2005 00:00;30.09.2008 00:00;in Betrieb;51118501213;1;13.07.2021;LLUR SH, Abtl. 7;[53.9999995, 9.0311471];1200
Nordfriesland;Olderup;Vestas V-80/2 MW;Vestas V80;Vestas;60.0;80.0;"HZ /dB(A) | 63/84,1 | 125/92,8 | 250/95,3 | 500/94,9 | 1000/97,3 | 2000/95,4 | 4000/87,7 | 8000/1 | SLP=102,6 dB(A)	
";2000;kW Nennleist. Rotor.;32506928;6041960;02.08.2001 00:00;13.11.2002 00:00;in Betrieb;54097327537;3;13.07.2021;LLUR SH, Abtl. 7;[54.538708, 9.1101719];4919
Nordfriesland;ReuÃÅ¸enkÃÂ¶ge;Vestas V-80/2 MW;Vestas V80;Vestas;60.0;80.0;101.6;2000;kW Nennleist. Rotor.;32497451;6048032;31.07.2003 00:00;25.11.2003 00:00;in Betrieb;54108332247;1;13.07.2021;LLUR SH, Abtl. 7;[54.6054055, 8.9194551];4919
Nordfriesland;ReuÃÅ¸enkÃÂ¶ge;Vestas V-80/2 MW;Vestas V80;Vestas;60.0;80.0;101.6;2000;kW Nennleist. Rotor.;32497497;6047742;31.07.2003 00:00;24.11.2003 00:00;in Betrieb;54108332247;2;13.07.2021;LLUR SH, Abtl. 7;[54.6054055, 8.9194551];4919
Nordfriesland;ReuÃÅ¸enkÃÂ¶ge;Vestas V-80/2 MW;Vestas V80;Vestas;60.0;80.0;102.1;2000;kW Nennleist. Rotor.;32497542;6047463;31.07.2003 00:00;01.12.2003 00:00;in Betrieb;54108332247;3;13.07.2021;LLUR SH, Abtl. 7;[54.6054055, 8.9194551];4919
Nordfriesland;Olderup;Vestas V-80/2,0 MW;Vestas V80;Vestas;60.0;80.0;103.5;2000;kW Nennleist. Rotor.;32507048;6041132;22.05.2002 00:00;30.11.2002 00:00;in Betrieb;54097327540;1;13.07.2021;LLUR SH, Abtl. 7;[54.538708, 9.1101719];4919
Nordfriesland;ReuÃÅ¸enkÃÂ¶ge;Vestas V-80/2,0 MW;Vestas V80;Vestas;60.0;80.0;102.8;2000;kW Nennleist. Rotor.;32495141;6051909;17.09.2003 00:00;14.10.2003 00:00;in Betrieb;54108332243;1;13.07.2021;LLUR SH, Abtl. 7;[54.6054055, 8.9194551];4919
Nordfriesland;ReuÃÅ¸enkÃÂ¶ge;Vestas V-80/2,0 MW;Vestas V80;Vestas;60.0;80.0;102.8;2000;kW Nennleist. Rotor.;32495055;6051655;17.09.2003 00:00;14.10.2003 00:00;in Betrieb;54108332243;2;13.07.2021;LLUR SH, Abtl. 7;[54.6054055, 8.9194551];4919
Nordfriesland;ReuÃÅ¸enkÃÂ¶ge;Vestas V-80/2,0 MW;Vestas V80;Vestas;60.0;80.0;102.8;2000;kW Nennleist. Rotor.;32495059;6051389;17.09.2003 00:00;14.10.2003 00:00;in Betrieb;54108332243;3;13.07.2021;LLUR SH, Abtl. 7;[54.6054055, 8.9194551];4919
Nordfriesland;ReuÃÅ¸enkÃÂ¶ge;Vestas V-80/2,0 MW;Vestas V80;Vestas;60.0;80.0;102.9;2000;kW Nennleist. Rotor.;32496272;6048392;30.06.2004 00:00;29.07.2004 00:00;in Betrieb;54108332254;1;13.07.2021;LLUR SH, Abtl. 7;[54.6054055, 8.9194551];4919
Nordfriesland;ReuÃÅ¸enkÃÂ¶ge;Vestas V-80/2,0 MW;Vestas V80;Vestas;60.0;80.0;102.9;2000;kW Nennleist. Rotor.;32496297;6048098;30.06.2004 00:00;29.07.2004 00:00;in Betrieb;54108332254;2;13.07.2021;LLUR SH, Abtl. 7;[54.6054055, 8.9194551];4919
Nordfriesland;ReuÃÅ¸enkÃÂ¶ge;Vestas V-80/2,0 MW;Vestas V80;Vestas;60.0;80.0;102.9;2000;kW Nennleist. Rotor.;32496323;6047803;30.06.2004 00:00;30.07.2004 00:00;in Betrieb;54108332254;3;13.07.2021;LLUR SH, Abtl. 7;[54.6054055, 8.9194551];4919
Nordfriesland;ReuÃÅ¸enkÃÂ¶ge;Vestas V-80/2,0 MW;Vestas V80;Vestas;60.0;80.0;102.9;2000;kW Nennleist. Rotor.;32496361;6047489;30.06.2004 00:00;31.07.2004 00:00;in Betrieb;54108332254;4;13.07.2021;LLUR SH, Abtl. 7;[54.6054055, 8.9194551];4919
Nordfriesland;Simonsberg;Vestas V-80/2,0 MW;Vestas V80;Vestas;78.0;80.0;102.8;2000;kW Nennleist. Rotor.;32498922;6033362;12.12.2002 00:00;12.12.2002 00:00;in Betrieb;54120323053;1;13.07.2021;LLUR SH, Abtl. 7;[54.4365923, 8.9600588];4919
Nordfriesland;Simonsberg;Vestas V-80/2,0 MW;Vestas V80;Vestas;78.0;80.0;102.8;2000;kW Nennleist. Rotor.;32499172;6033282;12.12.2002 00:00;12.12.2002 00:00;in Betrieb;54120323053;2;13.07.2021;LLUR SH, Abtl. 7;[54.4365923, 8.9600588];4919
Nordfriesland;Friedrich-Wilhelm-LÃÂ¼bke-Koog;Vestas V-80/2000 kW;Vestas V80;Vestas;60.0;80.0;100;2000;kW Nennleist. Rotor.;32476914;6077920;01.10.2002 00:00;14.09.2004 00:00;in Betrieb;54034303052;10;13.07.2021;LLUR SH, Abtl. 7;[54.8630124, 8.6295679];2907
Dithmarschen;Trennewurth;Vestas V80/2MW 102,8 dB;Vestas V80;Vestas;60.0;80.0;102.8;2000;kW Nennleist. Rotor.;32500469;5983165;22.10.2002 00:00;22.10.2002 00:00;in Betrieb;51118501211;1;13.07.2021;LLUR SH, Abtl. 7;[53.9999995, 9.0311471];1200
Stormarn;TravenbrÃÂ¼ck;Vestas V80-2.0 2,0 MW;Vestas V80;Vestas;60.0;80.0;105.2;2000;kW Nennleist. Rotor.;32584109;5966037;21.08.2001 00:00;05.12.2001 00:00;in Betrieb;62092427429;1;13.07.2021;LLUR SH, Abtl. 7;[53.8417892, 10.3129898];3086
Stormarn;TravenbrÃÂ¼ck;Vestas V80-2.0 2,0 MW;Vestas V80;Vestas;60.0;80.0;105.2;2000;kW Nennleist. Rotor.;32583796;5966338;21.08.2001 00:00;05.12.2001 00:00;in Betrieb;62092427429;2;13.07.2021;LLUR SH, Abtl. 7;[53.8417892, 10.3129898];3086
Stormarn;TravenbrÃÂ¼ck;Vestas V80-2.0 2,0 MW;Vestas V80;Vestas;60.0;80.0;105.2;2000;kW Nennleist. Rotor.;32583507;5966172;21.08.2001 00:00;05.12.2001 00:00;in Betrieb;62092427429;3;13.07.2021;LLUR SH, Abtl. 7;[53.8417892, 10.3129898];3086
Stormarn;TravenbrÃÂ¼ck;Vestas V80-2.0 2,0 MW;Vestas V80;Vestas;60.0;80.0;105.2;2000;kW Nennleist. Rotor.;32583667;5965975;21.08.2001 00:00;05.12.2001 00:00;in Betrieb;62092427429;4;13.07.2021;LLUR SH, Abtl. 7;[53.8417892, 10.3129898];3086
Rendsburg-EckernfÃÂ¶rde;Bovenau;Vestas V90;;Vestas;105.0;90.0;104/104;2000;kW Nennleist. Rotor.;32555532;6022859;10.10.2011 00:00;30.12.2011 00:00;in Betrieb;58026538601;8;13.07.2021;LLUR SH, Abtl. 7;[54.3301544, 9.8288452];2303
Rendsburg-EckernfÃÂ¶rde;Bovenau;Vestas V90;;Vestas;105.0;90.0;104/104;2000;kW Nennleist. Rotor.;32555294;6022638;10.10.2011 00:00;03.02.2012 00:00;in Betrieb;58026538601;9;13.07.2021;LLUR SH, Abtl. 7;[54.3301544, 9.8288452];2303
Rendsburg-EckernfÃÂ¶rde;Bovenau;Vestas V90;;Vestas;105.0;90.0;104/104;2000;kW Nennleist. Rotor.;32555075;6022928;10.10.2011 00:00;09.02.2012 00:00;in Betrieb;58026538601;10;13.07.2021;LLUR SH, Abtl. 7;[54.3301544, 9.8288452];2303
Steinburg;Grevenkop;Wind World W5200/750;;Wind World;65.0;52.0;104;750;kW Nennleist. Rotor.;32535388;5966994;30.04.1998 00:00;02.01.2000 00:00;in Betrieb;61030469213;1;13.07.2021;LLUR SH, Abtl. 7;[53.843558, 9.5386026];6108
Steinburg;Grevenkop;Wind World W5200/750;;Wind World;65.0;52.0;104;750;kW Nennleist. Rotor.;32535396;5966796;30.04.1998 00:00;02.01.2000 00:00;in Betrieb;61030469213;2;13.07.2021;LLUR SH, Abtl. 7;[53.843558, 9.5386026];6108
Steinburg;Grevenkop;Wind World W5200/750;;Wind World;65.0;52.0;104;750;kW Nennleist. Rotor.;32535404;5966598;30.04.1998 00:00;02.01.2000 00:00;in Betrieb;61030469213;3;13.07.2021;LLUR SH, Abtl. 7;[53.843558, 9.5386026];6108
Steinburg;Grevenkop;Wind World W5200/750;;Wind World;65.0;52.0;104;750;kW Nennleist. Rotor.;32535704;5966630;30.04.1998 00:00;02.01.2000 00:00;in Betrieb;61030469213;11;13.07.2021;LLUR SH, Abtl. 7;[53.843558, 9.5386026];6108
Dithmarschen;NorderwÃÂ¶hrden;WKA 1 E-70 E4 Enercon;Enercon E-70 E4/2300;Enercon;64.0;71.0;104.5;2300;kW Nennleist. Rotor.;32497574;6004424;16.11.2012 00:00;17.12.2013 00:00;in Betrieb;51081900010;1;13.07.2021;LLUR SH, Abtl. 7;[54.2, 9.01667];788
Dithmarschen;BrunsbÃÂ¼ttel;WKA 1 Enercon E-115;Enercon E-115/3000;Enercon;92.0;115.7;107,0 dB(A) / 96,0 dB(A);3000;kW Nennleist. Rotor.;32508615;5976247;28.12.2016 00:00;18.08.2017 00:00;in Betrieb;51011003803;1;13.07.2021;LLUR SH, Abtl. 7;[53.8972549, 9.1395423];1200
Dithmarschen;Trennewurth;WKA 1 Enercon E-115;Enercon E-115/3000;Enercon;92.0;115.7;107dB(A)/96,6dB(A);3000;kW Nennleist. Rotor.;32502051;5982375;13.05.2015 00:00;30.08.2016 00:00;in Betrieb;51046486266;1;13.07.2021;LLUR SH, Abtl. 7;[53.9999995, 9.0311471];1200
