KREIS;GEMEINDE;TYP;MODELL;HERSTELLER;NABENHOEHE;ROTORDURCHMESSER;SCHALLLEISTUNGSPEGEL;LEISTUNG;LEISTUNGSBEZUG;OSTWERT (EPSG:4647);NORDWERT (EPSG:4647);GENEHMIGT_AM;INBETRIEBNAHME;STATUS;BST_NR;ANL_NR;DATENDATUM;DATENQUELLE;Coords;Wetter-ID
Dithmarschen;Norddeich;WKA Enercon E-92 2,3MW;Nordex N117/138600;Enercon;65;40;100;520;kW Nennleist. Rotor.;32514898;5972979;03.07.1996;21.01.2002;in Betrieb;61020437669;1;13.07.2021;LLUR SH, Abtl. 7;[53.904089, 9.2265855];1200
Dithmarschen;Norddeich;WKA Enercon E-92 2,3MW;REpower MM 157;Enercon;65;40;100;500;kW Nennleist. Rotor.;32514903;5973134;03.07.1996;21.01.2002;in Betrieb;61020437669;2;13.07.2021;LLUR SH, Abtl. 7;[53.904089, 9.2265855];1200
Dithmarschen;Norddeich;WKA Enercon E-92 2,3MW;Enercon E-66/1500;Vestas;50;47;100;660;kW Nennleist. Rotor.;32515992;5973196;03.02.1997;10.10.1997;in Betrieb;61020437671;2;13.07.2021;LLUR SH, Abtl. 7;[53.904089, 9.2265855];1200
Dithmarschen;Wesselburenerkoog;WKA Jacobs JE 41/500;Enercon E-66/1800;Vestas;50;47;100;660;kW Nennleist. Rotor.;32516089;5973015;03.02.1997;01.10.1997;in Betrieb;61020437672;2;13.07.2021;LLUR SH, Abtl. 7;[53.904089, 9.2265855];1200
Dithmarschen;Wesselburenerkoog;WKA Jacobs JE 41/500;Enercon E-66/2000;AN BONUS;50;50;100;600;kW Nennleist. Rotor.;32515645;5972722;01.02.1995;15.10.1995;in Betrieb;61020437673;2;13.07.2021;LLUR SH, Abtl. 7;[53.904089, 9.2265855];1200
Steinburg;Nortorf;WKA Micon 1500;Vestas V 66/54150;AN BONUS;50;50;100;600;kW Nennleist. Rotor.;32515785;5973013;01.02.1995;15.10.1995;in Betrieb;61020437673;3;13.07.2021;LLUR SH, Abtl. 7;[53.904089, 9.2265855];1200
Steinburg;Nortorf;WKA Micon 1500 ;Vestas V 66/54500;AN BONUS;50;50;100;600;kW Nennleist. Rotor.;32516267;5972875;01.02.1995;15.10.1995;in Betrieb;61020437673;4;13.07.2021;LLUR SH, Abtl. 7;[53.904089, 9.2265855];1200
Dithmarschen;Hedwigenkoog;WKA N149-5.7 MW Hedwigenkoog;Vestas V136/3450;AN BONUS;50;50;100;600;kW Nennleist. Rotor.;32516307;5973052;01.02.1995;15.10.1995;in Betrieb;61020437673;5;13.07.2021;LLUR SH, Abtl. 7;[53.904089, 9.2265855];1200
Dithmarschen;Hedwigenkoog;WKA N149-5.7 MW Hedwigenkoog;Vestas V136/4000;AN BONUS;41;54;101;1000;kW Nennleist. Rotor.;32516009;5972813;01.02.1995;15.10.1995;in Betrieb;61020437673;6;13.07.2021;LLUR SH, Abtl. 7;[53.904089, 9.2265855];1200
Schleswig-Flensburg;Schnarup-Thumby;WKA NEG Micon;Vestas V136/4200;AN BONUS;41;54;101;1000;kW Nennleist. Rotor.;32515858;5972700;01.02.1995;15.10.1995;in Betrieb;61020437673;7;13.07.2021;LLUR SH, Abtl. 7;[53.904089, 9.2265855];1200
Steinburg;Peissen;WKA Nordex N131 3,6 MW;REpower 3.4M179;Vestas;53;42;100,1;600;kW Nennleist. Rotor.;32516240;5973196;09.01.1997;28.08.1997;in Betrieb;61020437674;3;13.07.2021;LLUR SH, Abtl. 7;[53.904089, 9.2265855];1200
Dithmarschen;Karolinenkoog;WKA Nordex N149 Karolinenkoog;Senvion 3.2M1314;REpower;117;126;107,5;5000;kW Nennleist. Rotor.;32514619;5974140;02.04.2007;11.03.2008;in Betrieb;61020900004;1;13.07.2021;LLUR SH, Abtl. 7;[53.904089, 9.2265855];1200
Dithmarschen;Friedrichskoog;WKA Nordex N80;Senvion 3.2M1322;REpower;117;126;107,5;5000;kW Nennleist. Rotor.;32514594;5973630;02.04.2007;11.03.2008;in Betrieb;61020900004;2;13.07.2021;LLUR SH, Abtl. 7;[53.904089, 9.2265855];1200
Dithmarschen;Elpersbüttel;WKA Nordtank NTK 500;Vestas V155;REpower;117;126;107,5;5000;kW Nennleist. Rotor.;32515074;5974200;02.04.2007;11.03.2008;in Betrieb;61020900004;3;13.07.2021;LLUR SH, Abtl. 7;[53.904089, 9.2265855];1200
Dithmarschen;Elpersbüttel;WKA Nordtank NTK 500;Siemens SWT 3.0-188;REpower;117;126;107,5;5000;kW Nennleist. Rotor.;32515089;5973640;02.04.2007;11.03.2008;in Betrieb;61020900004;4;13.07.2021;LLUR SH, Abtl. 7;[53.904089, 9.2265855];1200
Nordfriesland;Südermarsch;WKA Prototyp General Electric GE 3.2-130;Enercon E-138/4275;REpower;117;126;107,5;5000;kW Nennleist. Rotor.;32515589;5973625;02.04.2007;11.03.2008;in Betrieb;61020900004;5;13.07.2021;LLUR SH, Abtl. 7;[53.904089, 9.2265855];1200
Nordfriesland;Südermarsch;WKA Prototyp Siemens SWT 3.3-130;NEG Micon NM 64C/1575;REpower;80;92;108;2000;kW Nennleist. Rotor.;32535403;5990851;15.04.2010;04.09.2010;in Betrieb;61021355234;1;13.07.2021;LLUR SH, Abtl. 7;[54.0531693, 9.532286];2429
Segeberg;Wiemersdorf;WKA R12 Nordex N131 Gh 199,5m;NEG Micon NM 72C/1575;Vestas;82;136;106,0 / 101,6;4200;kW Nennleist. Rotor.;32523686;5970800;24.03.2021;;vor Inbetriebnahme;61023200048;1;13.07.2021;LLUR SH, Abtl. 7;[53.9, 9.36667];2429
Segeberg;Wiemersdorf;WKA R13 Nordex N131 Gh 199,5m;Enercon E-126/3500;Vestas;82;136;106,0 / 101,6;4200;kW Nennleist. Rotor.;32523598;5971078;24.03.2021;;vor Inbetriebnahme;61023200048;2;13.07.2021;LLUR SH, Abtl. 7;[53.9, 9.36667];2429
Segeberg;Wiemersdorf;WKA R14 Nordex N131 Gh:199,5m;Enercon E-126/4000;Nordex;69;60;102;1000;kW Nennleist. Rotor.;32524482;5970458;22.03.1999;28.08.2001;in Betrieb;61023515193;2;13.07.2021;LLUR SH, Abtl. 7;[53.9, 9.36667];2429
Segeberg;Wiemersdorf;WKA R15 Nordex N131 Gh: 199,5m;Enercon E-126/7500;Nordex;69;60;102;1000;kW Nennleist. Rotor.;32524662;5970686;22.03.1999;28.08.2001;in Betrieb;61023515193;3;13.07.2021;LLUR SH, Abtl. 7;[53.9, 9.36667];2429
Dithmarschen;Neuenkirchen;WKA REPower 3.2 M;Vestas V150/214200;Nordex;69;60;102;1000;kW Nennleist. Rotor.;32523961;5971206;22.03.1999;28.08.2001;in Betrieb;61023515193;4;13.07.2021;LLUR SH, Abtl. 7;[53.9, 9.36667];2429
Steinburg;Nortorf;WKA Repower 3.2 M;Vestas V150/215600;Nordex;69;62;103,3;1300;kW Nennleist. Rotor.;32525156;5973149;11.09.2001;01.02.2002;in Betrieb;61023515198;1;13.07.2021;LLUR SH, Abtl. 7;[53.9, 9.36667];2429
Dithmarschen;Sankt Michaelisdonn;WKA REpower 3.2M 114;Tacke TW 675;Nordex;69;62;103,3;1300;kW Nennleist. Rotor.;32526128;5973231;10.09.2001;01.02.2002;in Betrieb;61023515198;2;13.07.2021;LLUR SH, Abtl. 7;[53.9135392, 9.4145995];2429
Dithmarschen;Barlt;WKA REpower 3.2M114;Enercon E-70 E4/47600;Enercon;64;71;104,5;2300;kW Nennleist. Rotor.;32524843;5972957;13.07.2011;16.07.2012;in Betrieb;61023515205;1;13.07.2021;LLUR SH, Abtl. 7;[53.9, 9.36667];2429
Dithmarschen;Süderhastedt;WKA Repower 3.2M114;Enercon E-70 E4/47900;Enercon;64;71;104,5;2300;kW Nennleist. Rotor.;32524998;5972769;13.07.2011;20.07.2013;in Betrieb;61023515205;2;13.07.2021;LLUR SH, Abtl. 7;[53.9, 9.36667];2429
Dithmarschen;Süderhastedt;WKA Repower 3.2M114;Vestas V112/3000;Enercon;64;71;104,7;2300;kW Nennleist. Rotor.;32524231;5970575;05.12.2011;30.12.2014;in Betrieb;61023515207;1;13.07.2021;LLUR SH, Abtl. 7;[53.9, 9.36667];2429
Dithmarschen;Süderhastedt;WKA Repower 3.2M114;Vestas V112/3075;Enercon;64;71;104,7;2300;kW Nennleist. Rotor.;32524357;5970856;05.12.2011;18.12.2014;in Betrieb;61023515207;2;13.07.2021;LLUR SH, Abtl. 7;[53.9, 9.36667];2429
Dithmarschen;Eggstedt;WKA Repower 3.2M114;Vestas V112/3300;Enercon;64;71;104,7;2300;kW Nennleist. Rotor.;32524115;5970886;05.12.2011;10.12.2014;in Betrieb;61023515207;3;13.07.2021;LLUR SH, Abtl. 7;[53.9, 9.36667];2429
Dithmarschen;Süderhastedt;WKA Repower 3.2M114;Vestas V112/3450;Enercon;64;71;104,7;2300;kW Nennleist. Rotor.;32524194;5971139;05.12.2011;14.11.2014;in Betrieb;61023515207;4;13.07.2021;LLUR SH, Abtl. 7;[53.9, 9.36667];2429
Dithmarschen;Eggstedt;WKA Repower 3.2M114;Repower 3.2M190;Enercon;64;71;104,7;2300;kW Nennleist. Rotor.;32523731;5971320;05.12.2011;07.11.2014;in Betrieb;61023515207;5;13.07.2021;LLUR SH, Abtl. 7;[53.9, 9.36667];2429
Steinburg;Grevenkop;WKA Repower 3.2M114;Enercon E-82/2000;Enercon;64;71;104,5 dB(A)/104,5 dB(A);2300;kW Nennleist. Rotor.;32524620;5972573;24.02.2014;30.07.2014;in Betrieb;61023515208;1;13.07.2021;LLUR SH, Abtl. 7;[53.9, 9.36667];2429
Steinburg;Grevenkop;WKA Repower 3.2M114;Enercon E-82/2300;Enercon;64;71;104,5 dB(A)/104,5 dB(A);2300;kW Nennleist. Rotor.;32524826;5972465;05.11.2013;29.08.2014;in Betrieb;61023515208;2;13.07.2021;LLUR SH, Abtl. 7;[53.9, 9.36667];2429
Steinburg;Grevenkop;WKA Repower 3.2M114;Enercon E-82/2350;Enercon;64;71;104,5 dB(A)/104,5 dB(A);2300;kW Nennleist. Rotor.;32525197;5972586;05.11.2013;29.08.2014;in Betrieb;61023515208;3;13.07.2021;LLUR SH, Abtl. 7;[53.9, 9.36667];2429
Steinburg;Grevenkop;WKA Repower 3.2M114;Enercon E-82/3000;Enercon;64;71;103;2000;kW Nennleist. Rotor.;32516234;5976914;27.09.2006;27.06.2007;in Betrieb;61025500872;4;13.07.2021;LLUR SH, Abtl. 7;[53.9546532, 9.2651303];2429
Steinburg;Wewelsfleth;WKA Repower 3.2M114;Enercon E-115/3000;Enercon;64;71;104,5 dB(A)/ 104,5 dB(A);2300;kW Nennleist. Rotor.;32516516;5976577;12.02.2016;29.06.2016;in Betrieb;61025500872;6;13.07.2021;LLUR SH, Abtl. 7;[53.9546532, 9.2651303];2429
Dithmarschen;Barlt;WKA Repower 3.4 M ;Enercon E-115/3200;Enercon;64;71;104,5 dB(A)/ 104,5 dB(A);2300;kW Nennleist. Rotor.;32516355;5976749;12.02.2016;30.06.2016;in Betrieb;61025500872;7;13.07.2021;LLUR SH, Abtl. 7;[53.9546532, 9.2651303];2429
Dithmarschen;Barlt;WKA Repower 3.4M;Enercon E-115/4200;Enercon;65;70;103;2000;kW Nennleist. Rotor.;32533023;5961629;17.01.2006;26.11.2008;in Betrieb;61026415077;1;13.07.2021;LLUR SH, Abtl. 7;[53.8124972, 9.5004516];6108
Dithmarschen;Barlt;WKA Repower 3.4M;Enercon E-101/3126;Enercon;65;70;103;2000;kW Nennleist. Rotor.;32532913;5961881;17.01.2006;26.11.2008;in Betrieb;61026415077;2;13.07.2021;LLUR SH, Abtl. 7;[53.8124972, 9.5004516];6108
Dithmarschen;Barlt;WKA Repower 3.4M;Senvion 3.4 M104;Enercon;65;70;103;2000;kW Nennleist. Rotor.;32532803;5962133;17.01.2006;26.11.2008;in Betrieb;61026415077;3;13.07.2021;LLUR SH, Abtl. 7;[53.8124972, 9.5004516];6108
Dithmarschen;Kronprinzenkoog;WKA REpower 3.4M;Senvion 3.4 M114;Wind World;65;52;104;750;kW Nennleist. Rotor.;32535388;5966994;30.04.1998;02.01.2000;in Betrieb;61030469213;1;13.07.2021;LLUR SH, Abtl. 7;[53.843558, 9.5386026];6108
Dithmarschen;Neufeld;WKA Repower 3.4M;Senvion 3.4 M122;Wind World;65;52;104;750;kW Nennleist. Rotor.;32535396;5966796;30.04.1998;02.01.2000;in Betrieb;61030469213;2;13.07.2021;LLUR SH, Abtl. 7;[53.843558, 9.5386026];6108
Dithmarschen;Neufeld;WKA Repower 3.4M;Senvion 3.4 M140;Wind World;65;52;104;750;kW Nennleist. Rotor.;32535404;5966598;30.04.1998;02.01.2000;in Betrieb;61030469213;3;13.07.2021;LLUR SH, Abtl. 7;[53.843558, 9.5386026];6108
Dithmarschen;Neufeld;WKA Repower 3.4M;Nordex N117/139200;Wind World;65;52;104;750;kW Nennleist. Rotor.;32535704;5966630;30.04.1998;02.01.2000;in Betrieb;61030469213;11;13.07.2021;LLUR SH, Abtl. 7;[53.843558, 9.5386026];6108
Dithmarschen;Neufeld;WKA Repower 3.4M;Nordex N117/139800;REpower;93;114;105,2 dB(A)/104,2dB(A);3200;kW Nennleist. Rotor.;32535818;5966977;10.02.2015;04.11.2015;in Betrieb;61030469215;1;13.07.2021;LLUR SH, Abtl. 7;[53.843558, 9.5386026];6108
Dithmarschen;Neufeld;WKA Repower 3.4M;Nordex N117/140400;REpower;93;114;105,2 dB(A)/100,4 dB(A);3200;kW Nennleist. Rotor.;32536293;5966982;10.02.2015;05.11.2015;in Betrieb;61030469215;2;13.07.2021;LLUR SH, Abtl. 7;[53.843558, 9.5386026];6108
Dithmarschen;Neufeld;WKA Repower 3.4M;REpower MM 158;REpower;93;114;105,2 dB(A)/96,6 dB(A);3200;kW Nennleist. Rotor.;32536726;5967050;10.02.2015;12.11.2015;in Betrieb;61030469215;3;13.07.2021;LLUR SH, Abtl. 7;[53.843558, 9.5386026];6108
Dithmarschen;Sankt Michaelisdonn;WKA REpower 3.4M;Enercon E-66/1500;REpower;93;114;105,2 dB(A)/100.9 dB(A);3200;kW Nennleist. Rotor.;32536128;5966652;10.02.2015;09.11.2015;in Betrieb;61030469215;5;13.07.2021;LLUR SH, Abtl. 7;[53.843558, 9.5386026];6108
Dithmarschen;Sankt Michaelisdonn;WKA REpower 3.4M;Enercon E-66/1800;Senvion;93;114;105,2 dB(A) / 105,2 dB(A);3200;kW Nennleist. Rotor.;32534901;5966574;01.12.2015;23.12.2016;in Betrieb;61030469217;1;13.07.2021;LLUR SH, Abtl. 7;[53.843558, 9.5386026];6108
Dithmarschen;Kronprinzenkoog;WKA Repower 3.4M 3,4 MW;Enercon E-66/2000;Senvion;93;114;105,2 dB(A) / 105,2 dB(A);3200;kW Nennleist. Rotor.;32534507;5966600;01.12.2015;19.12.2016;in Betrieb;61030469217;2;13.07.2021;LLUR SH, Abtl. 7;[53.843558, 9.5386026];6108
Dithmarschen;Kronprinzenkoog;WKA Repower 3.4M 3,4 MW;Vestas V 66/54850;Senvion;93;114;105,2 dB(A) / 105,2 dB(A);3200;kW Nennleist. Rotor.;32534131;5966625;01.12.2015;28.12.2016;in Betrieb;61030469217;3;13.07.2021;LLUR SH, Abtl. 7;[53.843558, 9.5386026];6108
Dithmarschen;Eggstedt;WKA Repower 3.4M104;Vestas V 66/55200;Senvion;93;114;105,2 dB(A) / 105,2 dB(A);3200;kW Nennleist. Rotor.;32533766;5966650;01.12.2015;29.12.2016;in Betrieb;61030469217;4;13.07.2021;LLUR SH, Abtl. 7;[53.843558, 9.5386026];6108
Dithmarschen;Eggstedt;WKA Repower 3.4M104;Vestas V136/3450;Senvion;93;114;105,2 dB(A)/99,5 dB(A);3400;kW Nennleist. Rotor.;32534658;5966912;26.07.2016;30.03.2017;in Betrieb;61030469217;5;13.07.2021;LLUR SH, Abtl. 7;[53.843558, 9.5386026];6108
Dithmarschen;Dingen;WKA Repower 3.XM;Vestas V136/4000;Enercon;116;126;"63/89,4 | 125/95,3 | 250/98,4 | 500/100,6 | 1000/100,4 | 2000/98 | 4000/89,6 | 8000/70,5 | SLP=106,1 dB(A)	
";4000;kW Nennleist. Rotor.;32521340;5986868;04.09.2019;;vor Inbetriebnahme;61031206468;1;13.07.2021;LLUR SH, Abtl. 7;[54.0289675, 9.3475551];2429
Dithmarschen;Dingen;WKA Repower 3.XM;Vestas V136/4200;Enercon;116;114;"HZ /dB(A) | 63/89,4 | 125/95,3 | 250/98,4 | 500/100,6 | 1000/100,4 | 2000/98 | 4000/89,6 | 8000/70,5 | SLP=106,1 dB(A)									
";4000;kW Nennleist. Rotor.;32521417;5986467;07.05.2020;;vor Inbetriebnahme;61031206468;2;13.07.2021;LLUR SH, Abtl. 7;[54.0289675, 9.3475551];2429
Dithmarschen;Dingen;WKA Repower 3.XM;REpower 3.4M180;Enercon;116;127;"HZ /dB(A) | 63/87,6 | 125/93,4 | 250/96,3 | 500/98,4 | 1000/98,2 | 2000/95,9 | 4000/87,6 | 8000/68,4 | SLP=104 dB(A)									
";4000;kW Nennleist. Rotor.;32521087;5986566;07.05.2020;;vor Inbetriebnahme;61031206468;3;13.07.2021;LLUR SH, Abtl. 7;[54.0289675, 9.3475551];2429
Dithmarschen;Dingen;WKA Repower 3.XM;Senvion 3.2M1330;Siemens;84;132;"HZ /dB(A) | 63/88 | 125/93,7 | 250/96,3 | 500/97,2 | 1000/98,4 | 2000/96,1 | 4000/89,9 | 8000/ | SLP=103,9 dB(A)		108,2 dB(A)								
								
";5000;kW Nennleist. Rotor.;32521631;5989696;27.05.2021;;vor Inbetriebnahme;61043212771;2;13.07.2021;LLUR SH, Abtl. 7;[54.0475721, 9.3281253];2429
Dithmarschen;Dingen;WKA Repower 3.XM;Senvion 3.2M1338;Siemens;84;132;"HZ /dB(A) | 63/86,5 | 125/91,9 | 250/94,2 | 500/95,3 | 1000/96,4 | 2000/94,1 | 4000/87,8 | 8000/ | SLP=101,9 dB(A)	108,2 dB(A)									
						
";5000;kW Nennleist. Rotor.;32521933;5989855;27.05.2021;;vor Inbetriebnahme;61043212771;3;13.07.2021;LLUR SH, Abtl. 7;[54.0475721, 9.3281253];2429
Dithmarschen;Dingen;WKA Repower 3.XM;Vestas V156;Siemens;84;132;"HZ /dB(A) | 63/88,1 | 125/94,4 | 250/97,5 | 500/98,4 | 1000/99,6 | 2000/97,3 | 4000/91,1 | 8000/ | SLP=105 dB(A)		108,2 db(A)								
					
";5000;kW Nennleist. Rotor.;32522247;5989823;27.04.2021;;vor Inbetriebnahme;61043212771;4;13.07.2021;LLUR SH, Abtl. 7;[54.0475721, 9.3281253];2429
Dithmarschen;Dingen;WKA Repower 3.XM;Siemens SWT 3.0-189;Siemens;84;132;"HZ /dB(A) | 63/88,1 | 125/94,4 | 250/97,5 | 500/98,4 | 1000/99,6 | 2000/97,3 | 4000/91,1 | 8000/ | SLP=105 dB(A)		108,2 dB(A)								
							
";5000;kW Nennleist. Rotor.;32521292;5989716;27.05.2021;;vor Inbetriebnahme;61043212772;1;13.07.2021;LLUR SH, Abtl. 7;[54.0475721, 9.3281253];2429
Dithmarschen;Friedrichskoog;WKA Repower 3.XM;Enercon E-138/4276;Nordex;69;60;100;1300;kW Nennleist. Rotor.;32540398;5963817;30.03.1998;22.06.1999;in Betrieb;61044515228;2;13.07.2021;LLUR SH, Abtl. 7;[53.8046426, 9.6451626];4039
Dithmarschen;Hedwigenkoog;WKA Repower 3.XM;NEG Micon NM 64C/1576;Nordex;69;60;100;1300;kW Nennleist. Rotor.;32540200;5964010;30.03.1999;22.06.1999;in Betrieb;61044515228;3;13.07.2021;LLUR SH, Abtl. 7;[53.8046426, 9.6451626];4039
Dithmarschen;Hedwigenkoog;WKA Repower 3.XM;NEG Micon NM 72C/1576;Nordex;69;60;100;1300;kW Nennleist. Rotor.;32539925;5964158;30.03.1999;22.06.1999;in Betrieb;61044515228;4;13.07.2021;LLUR SH, Abtl. 7;[53.8046426, 9.6451626];4039
Dithmarschen;Hedwigenkoog;WKA Repower 3.XM;Enercon E-126/3500;Nordex;69;60;100;1300;kW Nennleist. Rotor.;32540296;5964387;30.03.1999;26.06.1999;in Betrieb;61044515228;5;13.07.2021;LLUR SH, Abtl. 7;[53.8046426, 9.6451626];4039
Dithmarschen;Kronprinzenkoog;WKA REpower MM 82;Enercon E-126/4000;Nordex;69;60;100;1300;kW Nennleist. Rotor.;32540636;5964640;30.03.1999;22.06.1999;in Betrieb;61044515228;6;13.07.2021;LLUR SH, Abtl. 7;[53.8046426, 9.6451626];4039
Dithmarschen;Sankt Michaelisdonn;WKA REpower MM 82;Enercon E-126/7500;Nordex;69;60;100;1300;kW Nennleist. Rotor.;32541175;5964220;30.03.1999;22.06.1999;in Betrieb;61044515228;7;13.07.2021;LLUR SH, Abtl. 7;[53.8046426, 9.6451626];4039
Dithmarschen;Hemme;WKA Repower MM82;Vestas V150/217000;Nordex;69;60;100;1300;kW Nennleist. Rotor.;32541010;5964472;30.03.1999;22.06.1999;in Betrieb;61044515228;8;13.07.2021;LLUR SH, Abtl. 7;[53.8046426, 9.6451626];4039
Dithmarschen;Hemme;WKA Repower MM82;Vestas V150/218400;Nordex;69;60;100;1300;kW Nennleist. Rotor.;32540890;5964712;30.03.1999;22.06.1999;in Betrieb;61044515228;9;13.07.2021;LLUR SH, Abtl. 7;[53.8046426, 9.6451626];4039
Dithmarschen;Hemme;WKA Repower MM82;Tacke TW 676;Vestas;60;80;105,1 dB(A) ;2000;kW Nennleist. Rotor.;32541177;5964676;16.08.2005;30.12.2005;in Betrieb;61044515243;2;13.07.2021;LLUR SH, Abtl. 7;[53.8046426, 9.6451626];4039
Dithmarschen;Hemme;WKA Repower MM82;Enercon E-70 E4/48200;Vestas;60;80;105,1 dB(A) ;2000;kW Nennleist. Rotor.;32541383;5964498;16.08.2005;30.12.2005;in Betrieb;61044515243;3;13.07.2021;LLUR SH, Abtl. 7;[53.8046426, 9.6451626];4039
Dithmarschen;Kronprinzenkoog;WKA Repower MM92;Enercon E-70 E4/48500;Vestas;60;80;105;2000;kW Nennleist. Rotor.;32531430;5963194;12.05.2003;30.12.2003;in Betrieb;61054500500;2;13.07.2021;LLUR SH, Abtl. 7;[53.8251727, 9.4606814];6108
Dithmarschen;Kronprinzenkoog;WKA REpower MM92;Vestas V112/3000;Vestas;60;80;105;2000;kW Nennleist. Rotor.;32530999;5962928;12.05.2003;30.12.2003;in Betrieb;61054500500;3;13.07.2021;LLUR SH, Abtl. 7;[53.8251727, 9.4606814];6108
Dithmarschen;Kronprinzenkoog;WKA REpower MM92;Vestas V112/3075;Vestas;67;66;102,65;1750;kW Nennleist. Rotor.;32530662;5963492;12.05.2003;30.12.2003;in Betrieb;61054500500;4;13.07.2021;LLUR SH, Abtl. 7;[53.8251727, 9.4606814];6108
Dithmarschen;Sankt Michaelisdonn;WKA REpower MM92;Vestas V112/3300;Vestas;60;80;105;2000;kW Nennleist. Rotor.;32531699;5963773;12.05.2003;30.12.2003;in Betrieb;61054500500;5;13.07.2021;LLUR SH, Abtl. 7;[53.8251727, 9.4606814];6108
Pinneberg;Raa-Besenbek;WKA Repower MM92;Vestas V112/3450;Vestas;60;80;105;2000;kW Nennleist. Rotor.;32531247;5963467;12.05.2003;30.12.2003;in Betrieb;61054500500;6;13.07.2021;LLUR SH, Abtl. 7;[53.8251727, 9.4606814];6108
Pinneberg;Raa-Besenbek;WKA Repower MM92;Repower 3.2M191;Vestas;60;80;105;2000;kW Nennleist. Rotor.;32530849;5963214;12.05.2003;30.12.2003;in Betrieb;61054500500;7;13.07.2021;LLUR SH, Abtl. 7;[53.8251727, 9.4606814];6108
Pinneberg;Raa-Besenbek;WKA Repower MM92;Enercon E-82/2000;Vestas;60;80;105;2000;kW Nennleist. Rotor.;32531508;5964060;12.05.2003;30.12.2003;in Betrieb;61054500500;8;13.07.2021;LLUR SH, Abtl. 7;[53.8251727, 9.4606814];6108
Pinneberg;Raa-Besenbek;WKA Repower MM92;Enercon E-82/2300;Vestas;60;80;105;2000;kW Nennleist. Rotor.;32531056;5963753;12.05.2003;30.12.2003;in Betrieb;61054500500;9;13.07.2021;LLUR SH, Abtl. 7;[53.8251727, 9.4606814];6108
Steinburg;Christinenthal;WKA Repower MM92;Enercon E-82/2350;Vestas;60;80;110;2000;kW Nennleist. Rotor.;32531883;5963494;01.02.1950;18.11.2003;in Betrieb;61054500501;1;13.07.2021;LLUR SH, Abtl. 7;[53.8251727, 9.4606814];6108
Dithmarschen;Eggstedt;WKA Repower MM92 ;Enercon E-82/3000;AN BONUS;68;64;104;1500;kW Nennleist. Rotor.;32526092;5976853;28.02.2000;31.10.2000;in Betrieb;61059238724;1;13.07.2021;LLUR SH, Abtl. 7;[53.95, 9.41667];2429
Dithmarschen;Strübbel;WKA Senvion 3.2 ;Enercon E-115/3000;Micon;68;64;102;1500;kW Nennleist. Rotor.;32525755;5977412;23.08.2000;01.01.2000;in Betrieb;61059488298;3;13.07.2021;LLUR SH, Abtl. 7;[53.9604223, 9.384528];2429
Dithmarschen;Brunsbüttel;WKA Senvion 3.2M 114;Enercon E-115/3200;Micon;68;64;102;1500;kW Nennleist. Rotor.;32525948;5977081;28.01.1999;04.05.2001;in Betrieb;61059488298;4;13.07.2021;LLUR SH, Abtl. 7;[53.95, 9.41667];2429
Dithmarschen;Süderdorf;WKA Senvion 3.2M 114 VG;Enercon E-115/4200;Micon;68;64;102;1500;kW Nennleist. Rotor.;32526004;5978608;23.08.2000;01.01.2001;in Betrieb;61059488298;5;13.07.2021;LLUR SH, Abtl. 7;[53.9604223, 9.384528];2429
Nordfriesland;Ahrenviöl;WKA Senvion 3.2M114;Enercon E-101/3127;Micon;68;64;102;1500;kW Nennleist. Rotor.;32526107;5978340;23.08.2000;01.01.2001;in Betrieb;61059488298;6;13.07.2021;LLUR SH, Abtl. 7;[53.9604223, 9.384528];2429
Nordfriesland;Ahrenviöl;WKA Senvion 3.2M114;Senvion 3.4 M104;Micon;68;64;102;1500;kW Nennleist. Rotor.;32526264;5978011;23.08.2000;01.01.2001;in Betrieb;61059488298;7;13.07.2021;LLUR SH, Abtl. 7;[53.9604223, 9.384528];2429
Nordfriesland;Immenstedt;WKA Senvion 3.2M114;Senvion 3.4 M114;Micon;68;64;102;1500;kW Nennleist. Rotor.;32526405;5977643;23.08.2000;01.01.2001;in Betrieb;61059488298;8;13.07.2021;LLUR SH, Abtl. 7;[53.9604223, 9.384528];2429
Dithmarschen;Sankt Michaelisdonn;WKA Senvion 3.4M114;Senvion 3.4 M122;Micon;68;64;102;1500;kW Nennleist. Rotor.;32526526;5977269;28.01.1999;23.05.2001;in Betrieb;61059488298;9;13.07.2021;LLUR SH, Abtl. 7;[53.95, 9.41667];2429
Schleswig-Flensburg;Alt Bennebek;WKA Senvion 3.4M114;Senvion 3.4 M140;Micon;68;64;102;1500;kW Nennleist. Rotor.;32526614;5978538;23.08.2000;01.01.2001;in Betrieb;61059488298;10;13.07.2021;LLUR SH, Abtl. 7;[53.9604223, 9.384528];2429
Nordfriesland;Wester-Ohrstedt;WKA Senvion 3.4M114NES;Nordex N117/141000;Micon;68;64;102;1500;kW Nennleist. Rotor.;32526737;5978301;23.08.2000;01.01.2001;in Betrieb;61059488298;11;13.07.2021;LLUR SH, Abtl. 7;[53.9604223, 9.384528];2429
