Datum;SH_Netze_;HH_NETZ_Hamburg;STW Nordfriesland_Niebüll;STW Nordfriesland Netz_Leck;STW Nordfriesland Netz_Bredstedt;EX Satrup H.N. Clausen_;STW Husum Netz_Husum;Schleswig STW_Schleswig;Stw Eckernförde_Eckernförde;STW Heide _Heide; GETEC net_;Stw Rendsburg_Rendsburg;stw Nortorf_Nortorf;stw Itzehoe_Itzehoe;stw Wilster_Wilster;stw Brunsbüttel_Brunsbüttel;Covestro Brunsbüttel Energie_Covestro Brunsbüttel Energie;Stw Glückstadt_Glückstadt;Stw Elmshorn_Elmshorn;Stw Wedel_Wedel;Stw Barmstedt_Barmstedt;Stw Tornesch netz_Tornesch;Stw Pinneberg_Pinneberg;Stw Quickborn_Quickborn;Stw Norderstedt_Norderstedt;Stw Kaltenkirchen_Kaltenkirchen;STw Bad Bramstedt netz_Bad Bramstedt;e-Werk Sachsenwald Reinbeck_Reinbeck;Stw Geesthacht_Geesthacht;Vers. Betr. Elbe_Boizenburg;Vers. Betr. Elbe_Amt Lütau;Vereinigte Stadtwerke Netz OD z.b._Mölln, Ratzeburg, BadOldesloe, Nusse, Reinfeld;Energieversorgung Sylt_Sylt;ews-Netz_Bad Segeberg;TraveNetz_Travemünde;Westnetz (scharbeutz)_Scharbeutz;Stw Neustadt in Holstein_Neustadt;Stw Oldenburg in Holstein_Oldenburg;Versorgungsbetr. Bordesholm_Bordesholm;SW Kiel Netz_Kiel;Stw Schwentinental_Schwentinental;Gemeine Schönkirchen_Schönkirchen;Gemeinde Heikendorf_Heikendorf;Versorgungsbetr. Kronshagen_Kronshagen;Flensburg _Flensburg 
27.11.2019 16:00;637648,8;1626680;16089;10197,5;7404,5;1428;24664,25;10768,46;24664,25;9355;139,6;10433,27276;4102,75;29077,35;2167,959;19039,59;17290,71287;5699,702;22742,96;19148,27936;10.803;10.803;20371,58;36332;6335,501;17009,63;7558,24375;6335,501;39.497;18395,34;0;32149,6;531,5124;28512,4;129195,4;17290,71287;7558,24375;6335,501;11827,5;191715;22.276,20;6335,501;3130,119;2037,773967;13861,05
27.11.2019 17:00;665261,5;1685452;16323,75;10912;7411,5;1644;25500,75;10438,19;25500,75;8425;139,91;9783,638189;4218,25;28501,93;2329,047;19208,24;18627,7631;5972,466;24372,85;20508,90017;11.172;11.172;20976,83;37271,4;6814,139;16962,88;7960,62075;6814,139;41.030;19052,77;0;32078,09;528,4249;28899,82;129294,3;18627,7631;7960,62075;6814,139;12668,75;198025;22.729,84;6814,139;3410,794;2277,093283;14028,49
27.11.2019 18:00;654179;1505693;15484,75;10244;7153,5;1584;23967,25;10563,48;23967,25;7210;140,6;9915,090031;4137,25;27669,31;2228,489;18542,88;18666,0519;5937,266;24602,7;20931,98884;11.112;11.112;21110,33;36838,79;6865,07;15588,63;8649,1215;6865,07;39.605;18825,09;0;30628,38;471,5356;27350,09;133049,7;18666,0519;8649,1215;6865,07;12718,25;200607,5;22.795,69;6865,07;3460,611;2209,661947;13833,15
27.11.2019 19:00;610768,5;1413973;14349,5;9800,75;6680,75;1464;21544;11219,5;21544;6440;140,83;10808,03851;3799;25785,93;1971,959;17936,95;17733,09744;5462,496;23204,3;19907,1924;10.820;10.820;19989,79;35135,05;6735,229;13992;8715,345;6735,229;37.437;17806,67;0;28244,9;410,6005;24590,2;130642,5;17733,09744;8715,345;6735,229;11873;198730;20.488,43;6735,229;3229,347;1963,811353;13223,53
27.11.2019 20:00;549158,3;1316534;12946,25;8777,75;6000,25;1176;19422,25;10919,92;19422,25;6080;141,06;11585,77368;3523,5;23716,42;1643,439;16998,64;16315,4295;4781,361;20570,84;18005,49527;9.969;9.969;17959,6;31210,29;6011,548;12751,13;7773,5635;6011,548;33.895;16273,84;0;24781,79;334,6234;21409,09;122439,1;16315,4295;7773,5635;6011,548;11122,25;188315;16.831,18;6011,548;2855,384;1647,638579;11735,39
27.11.2019 21:00;502463;1255877;11349;7617,75;5113;840;17158;10641,89;17158;6040;141,94;11602,62929;3039,25;21531,36;1363,513;16751,73;14164,81001;4069,982;17656,15;15302,23366;8.859;8.859;15689,11;27454,52;5249,886;11599;6677,88225;5249,886;32.116;14522,93;0;22047,94;288,5005;19023,6;110330;14164,81001;6677,88225;5249,886;10743,75;169595;14.700,08;5249,886;2531,394;1329,890163;10269,41
27.11.2019 22:00;448270;1289594;9804,25;6588,25;4460,5;612;14441,25;9614,698;14441,25;6135;143,36;10451,80133;2829,75;19806,74;1165,848;15964,81;11914,16853;3684,861;15209,84;12513,64322;7.974;7.974;13038,98;24373,55;4463,891;10288,13;6608,0495;4463,891;28.700;12414,33;0;19792,84;260,5041;16509,19;99899,06;11914,16853;6608,0495;4463,891;8905,75;155572,5;12.463,79;4463,891;2168,661;1118,877101;9036,545
27.11.2019 23:00;377058,8;1228844;8311,5;5544;3860,75;288;11316,5;8737,009;11316,5;6730;141,88;9171,491779;2512;17461,39;970,7073;15057,78;10620,29991;3001,915;12356,84;9957,9912;7.228;7.228;10254,05;20080,5;3603,411;9023,25;5486,02375;3603,411;23.624;10936,05;0;16856,47;237,793;13597,46;90216,23;10620,29991;5486,02375;3603,411;7276,75;138247,5;10.249,68;3603,411;1711,827;942,6804099;7432,007
28.11.2019 00:00;337216,5;1154498;7633,5;4968,75;3498,75;84;10103,5;7599,566;10103,5;8435;144,49;7869,240977;2280;15828,15;842,3737;14518,5;9746,918883;2511,453;10259,95;8420,470443;6.739;6.739;8472,072;16971,89;2986,618;9269,25;4451,37925;2986,618;20.253;9806,649;0;14575,88;217,3523;12216,26;79472,52;9746,918883;4451,37925;2986,618;6316;120767,5;9.016,33;2986,618;1431,757;837,2429734;6298,218
28.11.2019 01:00;308285,3;1100490;7287,75;4746,25;3198,25;36;9300;6449,962;9300;10880;146,1;6649,315558;2140;14842,13;808,4339;13862,18;9659,848432;2222,523;8735,658;7573,008043;6.422;6.422;7431,928;14984,39;2652,014;10090;3950,573;2652,014;18.763;9479,892;0;13280,87;197,5278;11126,02;70925,11;9659,848432;3950,573;2652,014;5520,75;108857,5;8.681,48;2652,014;1309,514;823,7803322;5553,182
28.11.2019 02:00;298152,5;1109539;7195,5;4465,25;3010,5;24;9074;5427,45;9074;12890;147,6;5805,880528;2050,25;14513,34;847,1582;13940,01;9071,214012;2190,56;8151,496;7312,747735;6.478;6.478;7100,994;14241,3;2551,359;10982;3887,16125;2551,359;18.293;8808,54;0;12553,63;188,8153;10899,63;65472,21;9071,214012;3887,16125;2551,359;5557,5;102595;8.511,70;2551,359;1295,096;872,4207737;5277,016
28.11.2019 03:00;299589,3;1110236;7361,75;4216,25;3040,75;132;9096,5;4792,386;9096,5;13715;150,19;5323,175301;2076;14321,69;814,3641;14543,08;9649,949172;2231,253;7988,016;7587,836279;6.522;6.522;6971,221;13885,65;2572,51;11405,75;3959,08525;2572,51;18.934;8865,759;0;12469,62;195,2226;10918,38;61233,58;9649,949172;3959,08525;2572,51;6190;100962,5;8.340,78;2572,51;1308,134;886,3958013;5084,132
28.11.2019 04:00;319899,3;1177163;7715,75;4961,25;3419,25;144;9491;4529,632;9491;14185;155,14;5012,240433;2207,25;15039,38;845,6188;14166,06;10581,82563;2415,683;8631,212;8061,386349;6.830;6.830;7226,695;14495,83;2743,687;11838;4228,42375;2743,687;19.935;9486,163;0;13544,83;256,172;11601,51;60785,02;10581,82563;4228,42375;2743,687;5987,5;101465;8.791,51;2743,687;1338,69;943,2886534;5293,556
28.11.2019 05:00;376235,5;1284093;8800,25;5808,25;3999,25;264;12355;4527,832;12355;14680;157,78;5122,581827;2693,25;16740,96;1030,882;14892,29;11834,13731;2963,897;10215,61;9574,384616;7.566;7.566;8654,439;17070,6;3199,236;13517,5;5026,24525;3199,236;22.720;10697,07;0;16153,15;346,3732;13698,03;65343,36;11834,13731;5026,24525;3199,236;7599;105062,5;10.351,85;3199,236;1546,361;1140,462215;6239,9
28.11.2019 06:00;483719,8;1473819;11181,5;7397;5163,75;852;16592,75;4448,752;16592,75;14735;156,48;5419,283913;3282,5;20538,23;1425,897;16872,81;14191,56802;4224,609;13431,12;12960,21914;9.088;9.088;11962,19;22352,17;4146,186;15663,88;6475,79725;4146,186;29.880;13098,71;0;21088,5;401,676;17735,85;75758,34;14191,56802;6475,79725;4146,186;9381,25;119952,5;13.450,76;4146,186;1952,045;1544,862825;8283,337
28.11.2019 07:00;557338,5;1571602;14171,75;8305,25;6100,75;1200;19858,5;4684,498;19858,5;14305;153,42;6098,948015;3739,25;24296,13;1766,533;18002,79;16409,64398;5105,701;16506,19;16169,19912;10.001;10.001;14597,57;27837,58;4958,033;17081,75;8228,341;4958,033;34.635;14814,64;0;26129,78;469,5169;21770,78;94445,68;16409,64398;8228,341;4958,033;10960,5;152080;16.074,42;4958,033;2392,234;1956,725103;10594,77
28.11.2019 08:00;577701,3;1590103;16128;8842,25;6757,75;1536;22716,5;5700,188;22716,5;13900;152,32;6937,272466;3988,5;25399,89;1778,3;17305,49;17374,68324;5287,243;17954,47;17812,47506;10.207;10.207;15352,48;29887,69;5228,402;18308,25;9128,01225;5228,402;36.416;14975,15;0;28173,4;530,6498;23527,21;108481;17374,68324;9128,01225;5228,402;11029,75;178565;17.979,24;5228,402;2637,044;2063,245329;11554,98
28.11.2019 09:00;578436;1607097;15952,5;9125,75;6888,25;1752;23842,75;7478,256;23842,75;13720;147,5;7556,412448;3961;26947,33;1869,827;16148,15;18414,61118;5697,959;19621,84;18600,7662;10.114;10.114;16156,98;31236,78;5396,483;18781,38;8960,558;5396,483;36.208;15995,28;0;29818,19;558,4556;25397,01;120783,7;18414,61118;8960,558;5396,483;10797,75;189395;18.906,99;5396,483;2737,161;2152,64377;11967,58
28.11.2019 10:00;583870,5;1537906;16091,75;9288,25;6847,25;1788;24506,5;8919,285;24506,5;13600;140,73;8066,239256;3957,25;28527,18;1899,321;15915,9;18839,07998;5772,691;20598,63;19251,058;10.011;10.011;17325,59;33246,17;5406,836;19053,25;9091,684;5406,836;36.655;16954,82;0;31281,46;560,5176;26598,8;131256,6;18839,07998;9091,684;5406,836;10644;193652,5;19.746,48;5406,836;2977,921;2110,401344;12680,05
28.11.2019 11:00;594754;1596854;16389,75;9456,75;7209,75;1776;25199,25;9539,58;25199,25;14075;140,85;8816,937224;4116;29447,41;1867,162;16983,64;19703,25491;6189,277;21375,87;20008,44834;10.054;10.054;18716,2;34954,94;5550,795;19637,13;8970,372;5550,795;38.026;18430,72;0;33085,59;564,6909;27345,35;138919,5;19703,25491;8970,372;5550,795;10764,5;195772,5;20.196,62;5550,795;3069,114;1996,079471;13296,57
28.11.2019 12:00;589656;1636567;15718,75;9544;6815,75;1776;24817,75;9669,992;24817,75;13660;137,45;9513,938964;4039,5;28764,4;1749,043;16642,68;18744,34695;5855,056;22489,3;19777,66406;9.982;9.982;19273,19;34632;5758,869;19238,88;8674,23375;5758,869;37.964;18266,23;0;32793,72;542,7372;27903,26;138236,9;18744,34695;8674,23375;5758,869;11045,25;197487,5;20.609,20;5758,869;3159,97;1794,823731;13116,99
28.11.2019 13:00;586332,5;1610668;15305;9306,25;6822,25;1704;24243,75;9443,488;24243,75;12455;136,13;9510,363226;3919,25;28871,81;1748,133;15587,8;17482,92346;5335,695;22813,14;19222,38684;10.046;10.046;19839,95;33441,92;5650,033;18349,38;8461,7655;5650,033;37.578;18044,6;0;31201,53;477,7742;27069,58;138029,3;17482,92346;8461,7655;5650,033;11079,5;197875;20.611,34;5650,033;3057,554;1693,718783;12642,13
28.11.2019 14:00;589301,8;1625044;15196,75;9133,5;6821,75;1584;23141,25;8895,693;23141,25;11285;133,2;9374,820492;3858;28038,01;1737,772;16739,68;16737,32566;5513,242;21441,53;18670,66089;9.705;9.705;19919,78;33162,3;5710,333;17213,13;8151,78275;5710,333;37.576;17857,1;0;29411,26;456,9955;25825,07;132647;16737,32566;8151,78275;5710,333;10896,5;197962,5;20.187,93;5710,333;2931,285;1628,801031;12598,01
28.11.2019 15:00;601419,3;1657434;15317;9326,25;6833;1476;23486,5;8363,343;23486,5;9740;132,03;9478,086653;3893,25;27090,72;1764,102;18728,29;16238,53574;5246,824;20702,1;18108,5263;9.703;9.703;19292,72;31897,6;5787,599;16613,25;7691,481;5787,599;37.870;17300,44;0;28637,15;488,7459;25343,94;123266,2;16238,53574;7691,481;5787,599;11283,5;194292,5;20.834,23;5787,599;2873,23;1655,821396;12102,62
28.11.2019 16:00;634085,8;1622957;16364,75;10046;7393,5;1428;25259,5;8372,021;25259,5;8805;129,19;9533,972565;4063,75;27520,75;1942,936;19250,74;16862,74906;5333,673;21767,38;19270,44674;10.306;10.306;20004,06;34169,04;6412,054;17032,25;7654,25975;6412,054;39.831;17504,71;0;29372,81;526,022;26739,4;118521,2;16862,74906;7654,25975;6412,054;12644,75;192085;21.830,59;6412,054;3105,826;1871,682128;12786,3
28.11.2019 17:00;624222,3;1666041;16898,25;10915,75;7686,75;1524;26038;8632,485;26038;7590;126,72;9586,659139;4176,75;26047,8;2049,759;17808,89;17604,46037;5259,688;22543,75;20726,48455;11.025;11.025;19535,3;34370,73;6830,571;16814;8070,844;6830,571;40.799;16592,7;0;28206,03;522,6734;26022,16;113667,2;17604,46037;8070,844;6830,571;13065,25;198157,5;22.515,52;6830,571;3137,269;2174,745662;12730,77
28.11.2019 18:00;611336,5;1452484;16149;10356,75;7173;1704;24487,25;9344,947;24487,25;6895;122,01;9982,472443;4119,75;25063,44;2029,003;16894,92;17454,65337;5140,016;22866,92;21226,17517;10.711;10.711;19468,56;34123,86;6865,16;15691,13;8757,02475;6865,16;39.919;16009,34;0;27507,33;492,1318;25282,84;117097,1;17454,65337;8757,02475;6865,16;13060,25;216700;22.388,51;6865,16;3230,093;2212,180145;12557,74
28.11.2019 19:00;566225;1379307;14802,75;10049;6622,75;1608;21766,25;10472,39;21766,25;6420;118,24;10814,75075;3942,25;23416,9;1869,495;17025,79;16106,97541;4803,394;21691,49;20323,32414;10.137;10.137;18695,59;32727,86;6636,111;14093,13;8802,33025;6636,111;37.624;14816,94;0;25718,66;418,9641;23076,14;115893,7;16106,97541;8802,33025;6636,111;12706,25;221832,5;20.305,12;6636,111;3036,963;2032,262195;12133,93
28.11.2019 20:00;515653,5;1303863;13344,25;9025,25;5969;1416;19984,75;11458,51;19984,75;6095;114,14;11913,80525;3449,25;22396,24;1625,74;16545,47;14079,59045;4337,209;20138,82;18195,16919;9.543;9.543;17333,21;29923,61;5959,196;13039,88;7793,18075;5959,196;33.591;13412,6;0;23139,23;347,4807;20630,74;111710,2;14079,59045;7793,18075;5959,196;11168;220425;16.861,76;5959,196;2790,81;1706,586782;11051,94
28.11.2019 21:00;469387;1246482;11542,5;7772,25;5177,25;1080;17826;11175,67;17826;6153,333;110,3;11866,00795;2955,25;20570,39;1368,987;16310,8;11883,99517;3780,165;17120,28;15625,50716;8.746;8.746;15090,03;26618,93;5228,999;11989,67;6638,51675;5228,999;32.625;11476,74;0;20060,06;297,8593;18631,15;98510,88;11883,99517;6638,51675;5228,999;11767,25;217257,5;14.775,92;5228,999;2468,501;1417,566266;9860,78
28.11.2019 22:00;414656;1299714;9996;6758,75;4463,5;744;14720,5;10464,59;14720,5;6575;106,41;10769,19518;2875,75;18843,84;1210,306;15521,7;10451,3832;3364,413;14928,53;12825,76352;7.925;7.925;12441,23;24119,74;4403,363;10647,75;6524,3165;4403,363;28.687;10138,04;0;17434,8;272,1268;16449,87;86872,8;10451,3832;6524,3165;4403,363;9519,5;216650;12.605,31;4403,363;2111,67;1247,71425;8932,328
28.11.2019 23:00;351996,8;1222811;8584;5711,5;3882;504;11968,75;9558,523;11968,75;7615;104,14;9492,616466;2507,25;16920,5;1015,766;14652,23;9327,764636;2823,955;12704,49;10564,84383;7.207;7.207;9876,222;20404,21;3645,946;9791,875;5463,2195;3645,946;23.882;8719,776;0;14989,7;257,1659;13834,79;79705,03;9327,764636;5463,2195;3645,946;8090,5;213162,5;10.559,69;3645,946;1746,102;1086,590686;7654,651
29.11.2019 00:00;315847,5;1184748;7840;5153;3449;204;9623,25;8363,193;9623,25;9730;101,1;8258,530532;2255,5;15477,3;867,6721;13853,71;8876,531705;2439,338;10645,21;9157,355112;6.648;6.648;8244,249;17541,54;3096,45;9676,625;4505,9275;3096,45;20.457;7991,428;0;13604,9;236,2325;12504,69;71225,67;8876,531705;4505,9275;3096,45;7217,25;205755;9.173,01;3096,45;1517,782;963,7726372;6585,86
29.11.2019 01:00;291971,8;1096842;7537;4866,5;3155,5;204;9240,25;7150,372;9240,25;11835;97,96;7214,086511;2106,25;14912,3;812,6737;13466,66;8259,378706;2267,165;9425,395;8400,76724;6.405;6.405;7591,891;15840,5;2748,571;10537,63;3938,0435;2748,571;18.746;7464,116;0;12622,12;224,6282;11694,36;64885,53;8259,378706;3938,0435;2748,571;5783,5;190422,5;8.719,18;2748,571;1417,543;899,2598769;5909,147
29.11.2019 02:00;285239,5;1076911;7389,75;4665,25;3079;156;9230,75;6073,957;9230,75;13070;94,96;6409,621242;2115,25;14874,02;785,0829;13517,55;8204,644185;2214,894;9022,549;8392,012801;6.094;6.094;7417,67;15299,83;2643,286;11150,38;3822,788;2643,286;18.489;7252,056;0;12554,31;225,0022;11627,74;61743,55;8204,644185;3822,788;2643,286;5917,75;190162,5;8.528,51;2643,286;1391,705;888,2068373;5716,073
29.11.2019 03:00;290603,3;1101449;7612,5;4490,75;3079,25;192;9093,25;5288,427;9093,25;13000;92,64;5684,638296;2168,25;14653,15;784,1303;13878,11;8893,937297;2188,841;8911,203;9075,350153;6.044;6.044;7450,059;15036,58;2619,717;11046,63;3891,065;2619,717;19.264;7301,135;0;12294,4;244,0874;11724,7;58724,36;8893,937297;3891,065;2619,717;5809;186240;8.392,56;2619,717;1390,78;955,194809;5529,573
29.11.2019 04:00;313480,8;1191463;8026,75;5110,75;3387,25;312;9911,25;4960,975;9911,25;12910;90,73;5359,421376;2205,5;15234,51;852,4933;14108;9935,501535;2405,249;9650,424;10612,65661;6.118;6.118;8151,401;15863,65;2838,008;11410,63;4237,42125;2838,008;20.439;7631,29;0;13440,09;321,8444;12532,41;60355,76;9935,501535;4237,42125;2838,008;6363,5;188852,5;8.907,30;2838,008;1484,497;1109,897376;5819,741
29.11.2019 05:00;370067,5;1304532;9154,5;5851,5;4051,75;408;12132,25;4877,761;12132,25;12235;88,95;5298,722507;2644;17226,47;1013,138;16031,6;10540,68288;2953,766;11356,45;12709,76468;5.769;5.769;10443,3;18670,98;3278,592;12183,63;5004,37575;3278,592;22.334;8661,022;0;16151,97;392,797;14952,66;66511,97;10540,68288;5004,37575;3278,592;7492,5;189920;10.241,22;3278,592;1707,156;1233,014247;6791,417
29.11.2019 06:00;465261,8;1540150;11589,75;7297;5305,5;948;16549;4758,281;16549;12035;87,57;5185,385587;3344;21425,63;1393,277;18677,02;10994,61678;3672,322;14556,52;15778,11528;5.896;5.896;15614,92;23775,53;4163,94;14292;6499,0825;4163,94;29.556;10880,9;0;20617,83;397,6389;18958,05;79624,29;10994,61678;6499,0825;4163,94;8896;191585;13.684,05;4163,94;2209,972;1407,838138;8770,233
29.11.2019 07:00;530310,8;1596832;14466;8613,25;6205,25;1200;20312,25;4725,724;20312,25;11915;85,99;5348,319368;3765,25;24355,54;1733,59;19155,99;11575,52414;4390,625;16747,04;17557,37028;6.367;6.367;19414,15;27918,66;5088,828;16113,63;8299,3865;5088,828;34.415;12799,69;0;23744,58;409,8981;22255,25;86839,1;11575,52414;8299,3865;5088,828;10319,75;196530;16.438,88;5088,828;2612,718;1567,788592;10273,93
29.11.2019 08:00;541452,5;1645386;15817,75;9125;6599,75;1536;22098,25;5122,973;22098,25;11950;84,58;5732,162399;3838,5;24649,58;1771,336;19407,87;12525,05817;4679,128;18277,01;17274,04527;6.987;6.987;18689,84;30015,27;5218,133;17024,13;9277,973;5218,133;36.174;13551,62;0;25174,32;446,1505;23253,3;90900,7;12525,05817;9277,973;5218,133;10272;201127,5;17.667,35;5218,133;2823,018;1637,153318;11146,25
29.11.2019 09:00;512707,3;1610563;14578;8474,5;6000,25;1608;23341,25;5759,601;23341,25;12470;82,09;5922,909945;3704,25;23681,74;1700,904;17593,53;12697,71936;4473,893;19163,4;16629,95297;7.300;7.300;16902,73;29707,06;5266,571;17905,63;8903,0395;5266,571;36.960;12905,99;0;25135,49;450,1093;23882,75;92950,79;12697,71936;8903,0395;5266,571;9885,25;203537,5;18.610,74;5266,571;2811,786;1673,454897;11038,87
29.11.2019 10:00;488241,8;1612075;11721,75;7414,5;5735;1176;23206,5;6775,935;23206,5;13040;81,51;6437,477012;3595;23389,28;1699,113;16616,14;12814,27066;4468,794;19367,03;15930,77681;7.600;7.600;15818,75;29124,39;5406,546;18123,25;8548,691;5406,546;35.963;12724,16;0;24405,2;437,2047;23011,37;95921,69;12814,27066;8548,691;5406,546;9299,5;205290;19.933,67;5406,546;2762,876;1711,14576;10880,06
29.11.2019 11:00;479329,3;1632312;9651,5;6867,75;4752,5;768;23026,25;7511,347;23026,25;13640;81,33;7075,186637;3593;22790,28;1687,613;16254,53;13930,41901;4470,3;19614,45;15921,09429;7.841;7.841;15107,4;29133,13;5324,894;18333,13;8730,5875;5324,894;36.320;13218,46;0;23838,94;449,6037;22762,15;97222,46;13930,41901;8730,5875;5324,894;8718,5;210082,5;20.233,85;5324,894;2730,194;1778,509032;10776,58
29.11.2019 12:00;465687,3;1584320;8500;6292;3632;528;22507;8044,219;22507;13855;81,41;7535,430323;3447,5;22017,31;1599,467;15394,3;13899,26968;4267,656;19556,52;16821,4414;7.775;7.775;14843,02;28978,47;5315,877;18181;8730,97575;5315,877;35.991;12264,54;0;23068,4;451,9299;22468,49;95094,59;13899,26968;8730,97575;5315,877;8510,75;210155;19.612,89;5315,877;2671,841;1812,658636;10647,21
29.11.2019 13:00;463425;1583289;8720,25;6245,25;3333;696;21418,75;7984,55;21418,75;13180;84,42;7613,278911;3407,25;21945,34;1596,243;15114,97;13310,4708;4245,581;20009,87;17101,28238;8.015;8.015;15017,07;29006,02;5504,52;17299,38;8062,65725;5504,52;34.868;11688,26;0;22758,22;437,4758;22085,51;97305,33;13310,4708;8062,65725;5504,52;8187;207095;19.237,89;5504,52;2639,182;1817,785006;10647,61
29.11.2019 14:00;473751,3;1604418;10769,25;7637,25;4652,5;624;20571,5;8084,948;20571,5;12220;83,73;8116,002536;3422,75;22483,97;1627,695;15714,33;12768,09572;4445,595;20181,03;17023,19058;7.863;7.863;15328,85;29448,72;5357,907;16395,75;7270,93825;5357,907;34.179;11497,27;0;23043,25;454,0593;21840,15;96914,73;12768,09572;7270,93825;5357,907;8836;203190;18.857,39;5357,907;2707,494;1807,609106;10791,6
29.11.2019 15:00;508004,3;1600402;13819,25;9011,25;5939,5;912;20931,75;8110,065;20931,75;10890;83,05;8745,682176;3568;23335,79;1763,63;16540,75;13024,88538;4738,141;20845,33;17359,35611;7.875;7.875;16250,71;31116,79;5345,372;15910,88;6955,88975;5345,372;34.560;12193,06;0;23857,47;535,8934;22856,61;97178,62;13024,88538;6955,88975;5345,372;9725;199950;19.562,29;5345,372;2822,662;1883,947627;11378,85
29.11.2019 16:00;572395;1597408;15692;9936,5;7061,5;1332;23304,25;7811,894;23304,25;9530;82,86;8833,155815;3879,75;24595,9;1994,29;18448,45;13514,13691;5091,89;22479,81;19420,83557;8.402;8.402;18806,03;34791,87;5987,023;16417,13;7148,438;5987,023;37.486;13086,32;0;26539,9;577,5064;25841,44;100899,1;13514,13691;7148,438;5987,023;11535,25;199200;21.414,24;5987,023;3136,438;2059,4869;12761,22
29.11.2019 17:00;625418;1637055;16668,25;11044,5;7727,5;1608;25149;7812,962;25149;8415;83,08;8828,474122;4112,25;26547,86;2240,482;19097,34;14616,90533;5565,365;24771,65;21622,2028;8.886;8.886;20795,89;37568;6738,772;16782;8076,302;6738,772;39.011;14058,31;0;27809,42;596,9125;27070,1;108983,9;14616,90533;8076,302;6738,772;12488,25;201425;22.183,98;6738,772;3461,373;2329,506072;13666,37
29.11.2019 18:00;627296;1472626;16009,75;10694,75;7375,25;1632;23730,25;8268,464;23730,25;7330;82,75;8981,820639;4019,5;25727,25;2242,925;18192,62;14910,2386;5602,206;25262,41;22218,87991;8.779;8.779;20926,24;38032,7;6781,707;15530,13;8909,9175;6781,707;38.165;14042,8;0;27466,64;555,352;26704,7;113099,2;14910,2386;8909,9175;6781,707;12372,5;203990;21.734,12;6781,707;3611,562;2381,47385;13797,16
29.11.2019 19:00;595678,8;1401388;14676,75;10321,75;6899,75;1488;21460,5;9344,587;21460,5;6495;82,98;9675,442175;3846,75;25268,98;2068,481;18658,22;13813,8487;5345,583;24038,25;21014,60768;8.178;8.178;20420,22;36385,36;6553,212;13977,75;8820,846;6553,212;36.340;13423,13;0;26293,01;476,7331;25516,15;115468,4;13813,8487;8820,846;6553,212;12178,5;202827,5;19.682,37;6553,212;3419,479;2128,689672;13204,76
29.11.2019 20:00;547591,3;1324058;13641,25;9045,25;6227,75;1188;19830,75;10169,8;19830,75;5980;83,49;10594,61902;3378,25;24164,85;1791,53;18073,22;12288,40471;4757,851;22134,01;19004,40227;7.524;7.524;19136,35;33167,85;5961,229;12905,38;7942,433;5961,229;33.492;12373,72;0;24131,5;390,5634;23232,27;111484,6;12288,40471;7942,433;5961,229;10629,75;200160;16.253,78;5961,229;3133,394;1779,177467;12077,09
29.11.2019 21:00;504405,3;1264034;12365,5;7946,25;5461;1032;18138,5;9929,277;18138,5;5820;85,15;10731,4658;2897;21849,49;1568,388;17067,51;10761,63102;4120,782;18827,72;16842,29463;6.825;6.825;17055,74;29235,76;5421,279;11979,25;6798,20325;5421,279;32.796;10898,02;0;20983,03;342,5009;20918,42;97257,73;10761,63102;6798,20325;5421,279;10584,25;198265;14.532,02;5421,279;2705,722;1548,760575;10630,48
29.11.2019 22:00;453736,8;1244455;10625;7189,25;4935,75;816;15598;9464,684;15598;5725;85,76;9951,060433;2859,25;20479,38;1336,246;16300,59;9572,848045;3723,98;16467,29;14474,96651;6.385;6.385;14347,12;26433,87;4827,909;10661,5;6584,46525;4827,909;29.832;9488,301;0;18774,61;307,9928;18470,98;84703,69;9572,848045;6584,46525;4827,909;9963,75;196097,5;12.968,51;4827,909;2313,394;1348,152624;9544,397
29.11.2019 23:00;390170,5;1205534;9458;6329,5;4354,25;576;12839;8699,349;12839;5780;86,6;8982,672415;2552,25;18345,77;1117,17;15208,99;8788,479155;3102,928;14072,86;12393,47804;5.743;5.743;11744,45;22558,13;4088,023;9309,5;5577,8935;4088,023;25.525;8328,237;0;15912,66;298,7052;15407,27;77985,24;8788,479155;5577,8935;4088,023;9330,25;194112,5;11.359,61;4088,023;1955,462;1178,908095;8146,395
30.11.2019 00:00;349687,8;1154985;8667,5;5704,25;3845;384;11184,25;7746,234;11184,25;6785;86,56;7948,554083;2334,75;16865,09;990,6032;14903,95;7957,396963;2702,427;11969,22;10699,55939;5.280;5.280;9953,814;19505,9;3430,666;8984,625;4957,74475;3430,666;22.054;7402,777;0;13929,82;270,5103;13985,94;69964,1;7957,396963;4957,74475;3430,666;7328;192012,5;9.719,70;3430,666;1621,23;1064,81975;7064,138
30.11.2019 01:00;323443,3;1120324;8301;5349;3545;360;9995;6745,472;9995;7720;85,74;6690,56014;2117,25;16012,83;918,8401;15142,1;7557,300437;2537,153;10668,85;9745,825834;4.986;4.986;9021,271;17648,95;3109,215;8857,5;4488,6105;3109,215;19.994;6995,452;0;13020,35;256,9898;13114,88;64030,17;7557,300437;4488,6105;3109,215;5724,25;190992,5;8.855,06;3109,215;1500,353;992,637887;6393,395
