Datum;SH_Netze_;HH_NETZ_Hamburg;STW Nordfriesland_Niebüll;STW Nordfriesland Netz_Leck;STW Nordfriesland Netz_Bredstedt;EX Satrup H.N. Clausen_;STW Husum Netz_Husum;Schleswig STW_Schleswig;Stw Eckernförde_Eckernförde;STW Heide _Heide; GETEC net_;Stw Rendsburg_Rendsburg;stw Nortorf_Nortorf;stw Itzehoe_Itzehoe;stw Wilster_Wilster;stw Brunsbüttel_Brunsbüttel;Covestro Brunsbüttel Energie_Covestro Brunsbüttel Energie;Stw Glückstadt_Glückstadt;Stw Elmshorn_Elmshorn;Stw Wedel_Wedel;Stw Barmstedt_Bramstedt;Stw Tornesch netz_Tornesch;Stw Pinneberg_Pinneberg;Stw Quickborn_Quickborn;Stw Norderstedt_Norderstedt;Stw Kaltenkirchen_Kaltenkirchen;STw Bad Bramstedt netz_Bad Bramstedt;e-Werk Sachsenwald Reinbeck_Reinbeck;Stw Geesthacht_Geesthacht;Vers. Betr. Elbe_Lauenburg;Vers. Betr. Elbe_Boizenburg;Vers. Betr. Elbe_Amt Lütau;Vereinigte Stadtwerke Netz OD z.b._Mölln, Ratzeburg, BadOldesloe, Nusse, Reinfeld;Energieversorgung Sylt_Sylt;ews-Netz_Bad Segeberg;TraveNetz_Travemünde;Westnetz (scharbeutz)_Scharbeutz;Stw Neustadt in Holstein_Neustadt;Stw Oldenburg in Holstein_Oldenburg;Versorgungsbetr. Bordesholm_Bordesholm;SW Kiel Netz_Kiel;Stw Schwentinental_Schwentinental;Gemeine Schönkirchen_Schönkirchen;Gemeinde Heikendorf_Heikendorf;Versorgungsbetr. Kronshagen_Kronshagen;Flensburg _Flensburg 
03.01.2020 06:00;408877,10;1333851,00;10370,50;6453,25;4554,25;329,59;13247,75;7006,58;13247,75;8846,67;13247,75;7006,58;2305,64;40045,00;3517,00;21228,00;12250,75;9110,00;13597,48;12080,67;13306,00;13306,00;12080,67;22521,25;6415,80;10127,17;14848,75;6415,80;11168,73;10194,75;12250,75;924,00;21468,25;44318,00;17510,00;89263,00;7854,50;14848,75;7854,50;7854,50;128937,50;4694,63;1915,67;1915,67;1227,00;62269,65
03.01.2020 07:00;467375,50;1438011,00;12326,75;7365,50;5342,00;1005,42;16390,00;8680,19;16390,00;11480,00;16390,00;8680,19;2724,72;46843,00;4306,00;23275,00;13415,25;10665,00;15502,11;14234,97;14606,00;14606,00;14234,97;26385,50;7058,49;12535,09;17048,50;7058,49;13051,51;11490,25;13415,25;1035,25;25294,50;50492,00;20941,00;102064,00;9213,50;17048,50;9213,50;9213,50;149117,50;5622,95;2257,74;2257,74;1492,00;75883,14
03.01.2020 08:00;516514,00;1512027,00;14347,00;8317,50;6021,00;1571,30;19963,00;10069,35;19963,00;12325,00;19963,00;10069,35;3017,68;51778,00;4660,00;26520,00;14442,25;12073,00;17513,14;15717,68;16000,00;16000,00;15717,68;29342,25;7393,42;15016,18;19284,50;7393,42;14632,01;12418,00;14442,25;1192,50;28077,25;60802,00;23951,00;112542,00;10442,00;19284,50;10442,00;10442,00;164365,00;6469,15;2610,16;2610,16;1614,00;87742,37
03.01.2020 09:00;541031,80;1471289,00;15208,25;8707,00;6427,50;1612,69;22368,50;10807,70;22368,50;12980,00;22368,50;10807,70;3112,19;54476,00;4944,00;27222,00;15308,50;12962,00;19111,14;16467,82;16364,00;16364,00;16467,82;31151,25;7806,87;16588,10;20169,25;7806,87;15720,91;13000,00;15308,50;1232,25;29581,00;69979,00;25388,00;119011,00;10879,25;20169,25;10879,25;10879,25;173627,50;7332,70;2753,53;2753,53;1712,00;94931,49
03.01.2020 10:00;562201,60;1501894,00;15293,25;8901,75;6715,50;1671,21;23765,00;11248,72;23765,00;13430,00;23765,00;11248,72;3237,37;57302,00;5035,00;27691,00;15744,25;13405,00;20377,24;16944,10;17051,00;17051,00;16944,10;32106,50;8248,45;17506,86;20425,00;8248,45;16898,35;14029,00;15744,25;1242,50;30645,25;74946,00;26508,00;122533,00;11249,50;20425,00;11249,50;11249,50;182515,00;8205,86;2876,54;2876,54;1741,00;99454,69
03.01.2020 11:00;555361,00;1507552,00;15725,75;9445,50;6954,50;833,45;24734,50;11482,89;24734,50;13440,00;24734,50;11482,89;3277,66;58772,00;5265,00;27627,00;16349,50;13997,00;20873,56;17185,38;17437,00;17437,00;17185,38;32413,00;8409,63;18108,70;20826,75;8409,63;17318,01;14298,75;16349,50;1270,75;31120,00;75110,00;26871,00;124941,00;11647,50;20826,75;11647,50;11647,50;210092,50;8396,70;2924,56;2924,56;1820,00;102695,19
03.01.2020 12:00;555830,30;1516826,00;15639,50;9469,25;6776,25;479,11;24682,50;11514,48;24682,50;13230,00;24682,50;11514,48;3320,99;58410,00;5140,00;26855,00;15623,25;13722,00;21538,23;17425,87;17582,00;17582,00;17425,87;33032,25;8765,73;18098,49;20789,25;8765,73;17062,02;14436,75;15623,25;1248,75;30508,00;73893,00;26671,00;125657,00;11535,75;20789,25;11535,75;11535,75;212902,50;8234,98;3006,00;3006,00;1773,00;102383,24
03.01.2020 13:00;540955,30;1507541,00;14709,50;9078,00;6452,25;1126,22;23680,50;11005,97;23680,50;12730,00;23680,50;11005,97;3022,10;57291,00;5074,00;26468,00;15137,00;12907,00;21390,89;17483,13;17260,00;17260,00;17483,13;32601,75;8849,45;17343,24;20527,50;8849,45;16321,09;14146,50;15137,00;1175,75;29870,00;71490,00;25922,00;121984,00;11232,25;20527,50;11232,25;11232,25;211317,50;7932,40;2985,99;2985,99;1749,00;99013,68
03.01.2020 14:00;533552,30;1552867,00;14279,75;9074,25;6170,50;1204,96;22683,00;10852,88;22683,00;12473,33;22683,00;10852,88;3065,65;56124,00;5125,00;26927,00;14687,00;13140,00;21022,84;16970,61;17280,00;17280,00;16970,61;31634,00;8605,11;16767,94;20005,00;8605,11;15738,71;13549,75;14687,00;1193,75;28671,75;67993,00;25017,00;119077,00;10833,75;20005,00;10833,75;10833,75;210352,50;7668,49;2918,33;2918,33;1791,00;95669,61
03.01.2020 15:00;545007,60;1576569,00;14236,75;9445,75;6248,50;1046,93;22926,25;10873,47;22926,25;12725,00;22926,25;10873,47;3206,66;56497,00;5351,00;26921,00;14630,75;13548,00;21260,94;17056,20;17565,00;17565,00;17056,20;32251,00;8647,44;16899,86;20308,25;8647,44;15647,42;13615,50;14630,75;1238,00;29210,50;66728,00;25520,00;118954,00;11099,50;20308,25;11099,50;11099,50;211215,00;7794,98;2916,92;2916,92;1877,00;94251,60
03.01.2020 16:00;588837,20;1548333,00;15139,75;9891,50;6657,00;1497,61;23831,25;11314,78;23831,25;13280,00;23831,25;11314,78;3454,30;58562,00;6046,00;28119,00;15502,75;14123,00;22493,17;18714,50;19000,00;19000,00;18714,50;33980,50;9054,49;17573,02;21513,00;9054,49;16158,89;14699,25;15502,75;1384,25;30664,25;69210,00;27148,00;122778,00;12260,75;21513,00;12260,75;12260,75;212877,50;8369,02;3146,99;3146,99;2104,00;99096,68
03.01.2020 17:00;624998,80;1535289,00;15763,50;10771,00;7182,50;747,93;25238,50;11897,10;25238,50;12665,00;25238,50;11897,10;3487,34;61296,00;6499,00;28668,00;16189,75;14783,00;24104,35;20863,84;19875,00;19875,00;20863,84;35467,75;9259,95;18567,80;22114,75;9259,95;16046,74;15478,25;16189,75;1509,75;31182,75;72477,00;27959,00;124439,00;12822,25;22114,75;12822,25;12822,25;213277,50;8533,66;3336,07;3336,07;2247,00;105113,88
03.01.2020 18:00;617850,60;1506672,00;15388,25;10409,00;7060,25;360,84;24270,50;11581,33;24270,50;11280,00;24270,50;11581,33;3418,54;59616,00;6470,00;28380,00;16126,00;14769,00;24396,76;21167,33;19785,00;19785,00;21167,33;35449,75;9220,27;17925,92;21867,50;9220,27;15575,05;14651,25;16126,00;1522,75;30225,25;72649,00;26978,00;124383,00;12843,50;21867,50;12843,50;12843,50;212330,00;8427,64;3330,64;3330,64;2234,00;103150,77
03.01.2020 19:00;587134,30;1304582,00;14305,25;10232,25;6467,50;711,50;21577,75;10453,36;21577,75;10195,00;21577,75;10453,36;3249,57;54867,00;5831,00;26847,00;15087,00;14005,00;23044,68;20253,06;18405,00;18405,00;20253,06;34058,50;9014,74;16015,56;20192,25;9014,74;14938,65;13932,00;15087,00;1440,25;28099,75;69376,00;24457,00;117007,00;11822,25;20192,25;11822,25;11822,25;177410,00;7835,30;3206,96;3206,96;2013,00;95555,17
03.01.2020 20:00;524659,20;1223797,00;12941,75;9114,00;5957,00;1205,09;19119,00;9417,47;19119,00;8965,00;19119,00;9417,47;2826,66;50614,00;5012,00;25551,00;13667,75;12427,00;20944,87;18070,72;17139,00;17139,00;18070,72;31048,25;8286,40;14268,24;18073,25;8286,40;13579,84;12503,50;13667,75;1294,25;25700,25;64616,00;21927,00;105971,00;10964,75;18073,25;10964,75;10964,75;159510,00;6253,14;2893,37;2893,37;1734,00;84340,70
03.01.2020 21:00;485568,00;1157084,00;11708,25;7907,25;5221,75;1094,06;16490,75;8480,74;16490,75;8420,00;16490,75;8480,74;2417,64;46491,00;4472,00;24021,00;12439,25;11243,00;18544,27;16529,95;15547,00;15547,00;16529,95;28351,00;7493,84;12485,75;18295,75;7493,84;13019,79;11075,50;12439,25;1172,25;23085,50;56521,00;20160,00;96420,00;10823,25;18295,75;10823,25;10823,25;148347,50;5511,04;2660,07;2660,07;1543,00;74562,37
03.01.2020 22:00;448572,70;1159002,00;10214,25;7209,25;4773,50;1508,47;14936,00;7270,39;14936,00;7493,33;14936,00;7270,39;2400,93;42987,00;3827,00;23539,00;11348,00;10255,00;16887,16;14289,46;14295,00;14295,00;14289,46;26400,00;6956,25;11103,20;16054,50;6956,25;12091,83;10112,00;11348,00;1216,25;21097,75;50301,00;18197,00;91791,00;9430,75;16054,50;9430,75;9430,75;135410,00;4988,08;2351,34;2351,34;1320,00;66954,25
03.01.2020 23:00;387949,40;1251737,00;9186,75;6272,00;4233,75;741,48;12577,25;6325,74;12577,25;6380,00;12577,25;6325,74;2205,93;38451,00;3313,00;21880,00;10342,50;8795,00;14884,82;12061,43;12482,00;12482,00;12061,43;23114,75;6333,40;9451,50;13514,50;6333,40;10996,19;8924,25;10342,50;1056,50;18554,75;45601,00;15916,00;83302,00;7958,50;13514,50;7958,50;7958,50;122265,00;4272,95;1981,22;1981,22;1141,00;58967,70
04.01.2020 00:00;328784,60;1203208,00;8435,00;5738,75;3827,25;334,30;10579,50;5598,34;10579,50;5910,00;10579,50;5598,34;1939,85;35186,00;2976,00;20854,00;9152,00;7621,00;12997,63;10349,34;11418,00;11418,00;10349,34;20428,50;5764,82;8088,92;11845,75;5764,82;9418,31;8046,25;9152,00;905,00;16926,00;42104,00;14665,00;75847,00;8445,00;11845,75;8445,00;8445,00;169872,50;3512,44;1792,69;1792,69;1034,00;64318,42
04.01.2020 01:00;297124,60;1138901,00;8056,50;5246,50;3413,50;526,68;9906,75;5222,52;9906,75;5715,00;9906,75;5222,52;1763,54;32573,00;2814,00;20827,00;8577,25;7157,00;11069,47;9343,63;10369,00;10369,00;9343,63;18104,25;5383,99;7564,64;11080,75;5383,99;8768,73;7308,75;8577,25;834,50;16375,50;38222,00;13475,00;70122,00;9857,50;11080,75;9857,50;9857,50;180430,00;3220,61;1600,86;1600,86;980,00;46948,19
04.01.2020 02:00;281480,70;1088740,00;7811,75;4835,75;3263,50;1677,16;9412,25;5092,28;9412,25;5570,00;9412,25;5092,28;1674,00;30856,00;2629,00;19855,00;8223,25;6863,00;10241,88;8842,38;9547,00;9547,00;8842,38;16716,25;5031,63;7252,27;10539,25;5031,63;8365,74;6876,25;8223,25;788,25;16170,00;34745,00;12781,00;67083,00;9324,25;10539,25;9324,25;9324,25;179990,00;3097,72;1521,74;1521,74;917,00;44205,19
04.01.2020 03:00;299384,40;1090880,00;7727,50;4587,25;3156,25;1243,88;8831,75;4923,82;8831,75;5740,00;8831,75;4923,82;1688,57;29334,00;2508,00;20257,00;7910,75;7390,00;9856,42;8781,13;9371,00;9371,00;8781,13;16344,75;4964,22;6877,78;10313,25;4964,22;8687,34;6451,50;7910,75;773,00;16226,25;33435,00;12743,00;66235,00;8929,75;10313,25;8929,75;8929,75;97890,00;3294,39;1510,16;1510,16;875,00;42857,45
04.01.2020 04:00;308329,50;1079616,00;7957,50;4767,00;3233,75;1696,40;9155,75;4814,79;9155,75;6410,00;9155,75;4814,79;1709,82;29203,00;2594,00;19941,00;7387,00;7451,00;10066,73;9049,80;9313,00;9313,00;9049,80;16441,25;4839,18;6985,27;10576,00;4839,18;8769,15;6504,50;7387,00;775,75;16869,25;33367,00;13027,00;67519,00;9757,50;10576,00;9757,50;9757,50;97395,00;3366,34;1533,29;1533,29;905,00;42998,89
04.01.2020 05:00;326292,90;1094410,00;8494,50;4919,25;3610,50;838,86;10030,75;5202,93;10030,75;7135,00;10030,75;5202,93;1914,62;30999,00;2840,00;19481,00;7752,50;7851,00;10869,83;10171,31;9479,00;9479,00;10171,31;17447,25;4857,06;7616,84;11443,00;4857,06;9248,07;6996,25;7752,50;846,75;17315,50;36022,00;13964,00;71142,00;10306,25;11443,00;10306,25;10306,25;99430,00;3607,83;1583,97;1583,97;988,00;45975,94
04.01.2020 06:00;348548,90;1097632,00;9364,00;5176,25;4193,50;588,42;10870,75;6059,05;10870,75;8220,00;10870,75;6059,05;2073,19;34068,00;3454,00;21228,00;8703,50;8379,00;11932,44;12182,12;10415,00;10415,00;12182,12;19368,00;5093,23;8464,90;13163,75;5093,23;10426,14;8046,00;8703,50;825,00;18208,75;41727,00;15347,00;75397,00;10189,75;13163,75;10189,75;10189,75;104450,00;4154,91;1707,89;1707,89;1204,00;50978,71
04.01.2020 07:00;356230,50;1146309,00;10431,50;5924,50;4642,50;1429,79;12907,50;6867,20;12907,50;9885,00;12907,50;6867,20;2187,65;37763,00;4008,00;22560,00;9989,50;8812,00;12968,49;14335,81;11098,00;11098,00;14335,81;21501,25;5359,18;9887,35;14693,75;5359,18;10870,04;8762,25;9989,50;967,50;20125,50;44915,00;17415,00;83413,00;11849,75;14693,75;11849,75;11849,75;196425,00;4647,12;1937,16;1937,16;1392,00;59341,67
04.01.2020 08:00;403978,50;1201219,00;12118,75;6902,25;5232,25;1574,87;16171,50;8167,66;16171,50;10615,00;16171,50;8167,66;2552,29;43094,00;4529,00;23800,00;10966,75;10501,00;15023,23;16220,56;12663,00;12663,00;16220,56;24681,75;5928,64;12169,58;16738,75;5928,64;12261,38;9886,00;10966,75;1121,75;22547,00;53253,00;20248,00;92841,00;12256,25;16738,75;12256,25;12256,25;207747,50;5649,28;2275,27;2275,27;1575,00;69469,67
04.01.2020 09:00;438707,00;1314101,00;12456,25;7216,50;5515,00;1468,23;19399,25;9262,00;19399,25;11435,00;19399,25;9262,00;2719,07;47309,00;4684,00;24776,00;12216,25;11348,00;17193,49;17280,14;13621,00;13621,00;17280,14;27370,50;6670,13;14330,63;18289,00;6670,13;13297,33;10924,25;12216,25;1190,50;24078,25;61399,00;22549,00;101849,00;13418,50;18289,00;13418,50;13418,50;215647,50;6436,70;2532,21;2532,21;1622,00;78923,42
04.01.2020 10:00;466419,50;1327989,00;12638,25;7688,25;5965,50;1861,13;20784,75;9979,61;20784,75;11360,00;20784,75;9979,61;2812,90;50719,00;5049,00;25588,00;12937,75;12221,00;19124,31;17910,14;14655,00;14655,00;17910,14;29414,75;7189,78;15382,18;19233,00;7189,78;14184,13;11760,25;12937,75;1295,75;25659,50;65642,00;23649,00;108859,00;13798,00;19233,00;13798,00;13798,00;210185,00;7154,43;2765,54;2765,54;1738,00;90021,31
04.01.2020 11:00;480111,30;1377455,00;11358,00;7220,25;5029,50;787,76;21553,50;10081,82;21553,50;11150,00;21553,50;10081,82;2973,68;53805,00;5461,00;25989,00;13937,00;13065,00;20252,32;18463,99;15799,00;15799,00;18463,99;30722,25;7390,44;15817,66;20506,00;7390,44;14896,81;12540,75;13937,00;1350,00;26728,50;66153,00;25033,00;113198,00;14095,50;20506,00;14095,50;14095,50;218857,50;7390,87;2834,29;2834,29;1890,00;90711,51
04.01.2020 12:00;467812,90;1428912,00;8020,75;5250,00;3879,50;408,79;20560,75;9519,20;20560,75;10375,00;20560,75;9519,20;2920,50;52884,00;5381,00;26142,00;13791,50;13271,00;21823,94;18564,10;16769,00;16769,00;18564,10;31653,00;7566,71;15039,98;19067,25;7566,71;14459,05;12813,25;13791,50;1357,25;27156,25;64664,00;24987,00;112384,00;13102,00;19067,25;13102,00;13102,00;218442,50;7154,00;2802,94;2802,94;1852,00;88782,50
04.01.2020 13:00;444342,20;1398639,00;7061,75;5082,25;2565,00;1239,08;19448,25;9016,05;19448,25;9870,00;19448,25;9016,05;2647,09;49712,00;4773,00;23606,00;12451,00;12242,00;20756,03;18590,11;16119,00;16119,00;18590,11;29728,00;7385,17;14232,15;17792,75;7385,17;13578,08;12247,75;12451,00;1271,25;25607,25;61409,00;23690,00;108297,00;12599,25;17792,75;12599,25;12599,25;210967,50;6732,83;2701,78;2701,78;1619,00;84879,93
04.01.2020 14:00;434856,00;1354706,00;8708,50;5685,75;3567,25;1773,18;19377,75;8908,15;19377,75;10486,67;19377,75;8908,15;2626,07;48811,00;4787,00;22893,00;11709,50;12578,00;20051,91;17657,55;15450,00;15450,00;17657,55;29214,50;7389,15;14142,95;17035,25;7389,15;13339,90;11740,50;11709,50;1239,50;24550,25;58562,00;22391,00;104677,00;11595,75;17035,25;11595,75;11595,75;212282,50;6543,44;2539,08;2539,08;1641,00;82575,98
04.01.2020 15:00;449712,50;1439498,00;11314,00;6804,75;5074,25;1464,21;19348,75;9327,85;19348,75;11850,00;19348,75;9327,85;2794,09;48517,00;4804,00;23981,00;11645,50;12409,00;19551,22;17783,23;15302,00;15302,00;17783,23;28811,50;7205,79;14338,30;17383,75;7205,79;13475,34;11624,00;11645,50;1218,00;24132,25;59474,00;22736,00;103905,00;12599,00;17383,75;12599,00;12599,00;215467,50;6775,91;2570,48;2570,48;1653,00;83006,86
04.01.2020 16:00;501486,60;1467546,00;13118,00;7646,00;5914,75;1665,05;21500,25;9954,58;21500,25;11945,00;21500,25;9954,58;3157,71;52820,00;5457,00;25716,00;11993,75;13147,00;20476,14;19337,84;16439,00;16439,00;19337,84;31676,50;7388,46;15727,41;19507,00;7388,46;14522,68;12281,50;11993,75;1344,25;25709,75;63860,00;24607,00;109648,00;14445,75;19507,00;14445,75;14445,75;216327,50;7560,28;2893,79;2893,79;1888,00;90235,34
04.01.2020 17:00;556874,50;1496057,00;14498,25;8922,50;6720,00;719,93;23539,25;10959,86;23539,25;11260,00;23539,25;10959,86;3373,52;57800,00;6208,00;27240,00;13135,50;14755,00;23252,70;20591,67;18334,00;18334,00;20591,67;35414,50;7896,67;17249,56;20860,25;7896,67;15186,62;13380,25;13135,50;1542,50;27731,00;67142,00;26422,00;116254,00;15520,00;20860,25;15520,00;15520,00;217775,00;7881,33;3257,17;3257,17;2131,00;99866,51
04.01.2020 18:00;564622,10;1435984,00;14558,25;8792,25;6759,50;342,29;23009,00;11043,70;23009,00;10135,00;23009,00;11043,70;3373,14;56818,00;6244,00;27283,00;13450,50;15002,00;24125,19;20705,20;18563,00;18563,00;20705,20;36281,50;8069,62;17026,35;20744,25;8069,62;14968,93;13355,25;13450,50;1529,25;28378,00;66701,00;26443,00;116398,00;17041,75;20744,25;17041,75;17041,75;218000,00;7892,58;3408,79;3408,79;2145,00;100524,85
04.01.2020 19:00;529818,90;1253778,00;13635,00;8102,25;6503,50;1107,01;21623,50;10421,05;21623,50;8870,00;21623,50;10421,05;3143,48;53188,00;5649,00;26167,00;12763,75;13876,00;23077,40;19771,60;17382,00;17382,00;19771,60;34297,75;7986,03;16022,28;19878,75;7986,03;14267,87;12618,75;12763,75;1474,25;27138,50;63736,00;25100,00;110360,00;15154,50;19878,75;15154,50;15154,50;217040,00;7310,39;3206,36;3206,36;1938,00;94713,01
04.01.2020 20:00;482211,60;1186586,00;12318,50;7281,00;5896,75;1618,98;19325,50;9258,29;19325,50;8325,00;19325,50;9258,29;2830,47;48490,00;4876,00;24396,00;11518,25;12776,00;20966,67;17834,95;16085,00;16085,00;17834,95;30870,00;7243,33;14291,90;18050,50;7243,33;12733,46;11721,50;11518,25;1324,00;23842,75;59289,00;22246,00;99450,00;13995,00;18050,50;13995,00;13995,00;214060,00;5864,97;2905,94;2905,94;1673,00;83370,71
04.01.2020 21:00;451537,20;1136212,00;11289,50;6516,00;5243,75;1328,27;16929,75;8418,27;16929,75;7445,00;16929,75;8418,27;2467,20;45059,00;4410,00;23447,00;10740,75;11292,00;18677,62;16134,26;14603,00;14603,00;16134,26;28476,00;6591,45;12674,01;18237,75;6591,45;12433,06;10578,00;10740,75;1169,75;21172,00;51675,00;20229,00;90448,00;14842,25;18237,75;14842,25;14842,25;212115,00;5159,15;2627,39;2627,39;1517,00;74319,90
04.01.2020 22:00;425548,30;1148297,00;10430,25;6023,25;4773,50;1475,93;14741,50;7425,83;14741,50;6620,00;14741,50;7425,83;2445,35;42615,00;3952,00;22885,00;9480,25;10417,00;17076,20;14347,25;13547,00;13547,00;14347,25;27022,50;6105,08;11083,66;16180,25;6105,08;11623,16;9726,50;9480,25;1294,00;19795,25;46781,00;18681,00;87530,00;13014,50;16180,25;13014,50;13014,50;210547,50;4713,04;2400,76;2400,76;1360,00;67988,47
04.01.2020 23:00;381118,90;1241288,00;9578,50;5350,50;4300,00;571,17;12863,50;6573,70;12863,50;5720,00;12863,50;6573,70;2214,66;38770,00;3382,00;21925,00;8832,25;9220,00;15382,43;12267,70;12142,00;12142,00;12267,70;24080,00;5701,64;9718,60;13653,25;5701,64;10471,32;8713,00;8832,25;1148,00;17698,50;43043,00;16447,00;80300,00;11585,00;13653,25;11585,00;11585,00;207737,50;4143,02;2099,02;2099,02;1167,00;60784,20
05.01.2020 00:00;342422,30;1186403,00;8570,25;4623,50;3968,75;708,58;10980,25;5756,20;10980,25;5470,00;10980,25;5756,20;2030,70;34781,00;3013,00;20431,00;8024,25;7979,00;13401,11;10344,41;11019,00;11019,00;10344,41;20824,50;5149,70;8368,23;12101,25;5149,70;9383,46;7633,75;8024,25;1003,00;15933,00;39920,00;15490,00;72270,00;10611,50;12101,25;10611,50;10611,50;196677,50;3597,34;1805,59;1805,59;1049,00;53217,27
05.01.2020 01:00;308171,30;1122096,00;7880,00;4189,75;3560,75;1581,59;10049,75;5302,36;10049,75;5295,00;10049,75;5302,36;1859,99;32029,00;2771,00;19413,00;7301,50;7254,00;11632,98;9250,59;9892,00;9892,00;9250,59;18504,75;4727,95;7676,06;11260,75;4727,95;8427,65;6845,25;7301,50;890,25;15056,75;36487,00;14244,00;66214,00;10377,25;11260,75;10377,25;10377,25;196297,50;3221,01;1670,69;1670,69;963,00;48035,30
05.01.2020 02:00;293919,70;1070370,00;7595,25;4001,50;3359,00;1612,58;9387,25;5117,75;9387,25;5285,00;9387,25;5117,75;1756,27;30703,00;2557,00;18411,00;7232,75;6827,00;10522,04;8611,67;9199,00;9199,00;8611,67;17133,00;4492,84;7252,50;10661,25;4492,84;8054,28;6546,50;7232,75;813,25;13951,50;33258,00;13471,00;63093,00;9377,50;10661,25;9377,50;9377,50;196170,00;3025,53;1593,67;1593,67;890,00;44923,10
05.01.2020 03:00;293199,50;1049290,00;7319,50;3839,25;3168,00;1334,06;8941,75;5054,10;8941,75;5550,00;8941,75;5054,10;1727,64;29479,00;2484,00;17986,00;7212,75;6611,00;9977,76;8334,43;8971,00;8971,00;8334,43;16336,75;4419,97;6997,92;10297,50;4419,97;8132,27;6364,75;7212,75;797,00;13773,25;32320,00;13231,00;61969,00;7160,75;10297,50;7160,75;7160,75;196402,50;3064,38;1556,22;1556,22;867,00;43059,41
05.01.2020 04:00;300324,50;1055527,00;7472,50;3839,50;3379,25;1828,37;9071,00;5024,04;9071,00;5870,00;9071,00;5024,04;1772,92;28947,00;2625,00;18148,00;6990,00;6722,00;10067,61;8287,16;8910,00;8910,00;8287,16;16426,75;4374,15;7047,52;10271,75;4374,15;8056,09;6452,00;6990,00;800,00;14033,00;32675,00;13230,00;62435,00;6408,00;10271,75;6408,00;6408,00;196460,00;3116,52;1521,84;1521,84;915,00;42595,60
05.01.2020 05:00;308027,60;1072870,00;7914,50;3965,50;3374,50;846,77;9131,25;5110,37;9131,25;6555,00;9131,25;5110,37;1938,83;29591,00;2652,00;17689,00;7441,50;7212,00;10401,79;8788,59;9055,00;9055,00;8788,59;17254,75;4431,66;7120,81;10794,25;4431,66;8150,54;6741,50;7441,50;840,00;14515,25;34798,00;13541,00;64356,00;6537,00;10794,25;6537,00;6537,00;196430,00;3241,09;1533,74;1533,74;927,00;43707,54
05.01.2020 06:00;314172,50;1040141,00;8273,75;4177,00;3677,25;450,05;10115,50;5442,79;10115,50;7220,00;10115,50;5442,79;2098,89;30760,00;2950,00;17863,00;7723,75;7467,00;10917,01;9778,60;9607,00;9607,00;9778,60;17963,25;4707,13;7779,14;11716,75;4707,13;8633,66;7014,00;7723,75;798,25;15438,75;38317,00;14255,00;65398,00;6544,75;11716,75;6544,75;6544,75;197385,00;3680,27;1624,79;1624,79;1031,00;46102,78
05.01.2020 07:00;334259,70;1097010,00;9000,25;4730,25;3960,75;1011,80;11903,75;6151,03;11903,75;8000,00;11903,75;6151,03;2255,36;33789,00;3382,00;18460,00;8371,50;8336,00;11320,26;10876,89;10336,00;10336,00;10876,89;19527,00;4856,68;9027,39;12668,00;4856,68;8882,74;7536,00;8371,50;947,00;16487,00;39882,00;15260,00;70643,00;7157,25;12668,00;7157,25;7157,25;201235,00;4248,46;1812,11;1812,11;1180,00;51262,13
05.01.2020 08:00;377157,80;1156188,00;9988,50;5434,50;4580,50;1241,22;14680,75;6847,03;14680,75;9290,00;14680,75;6847,03;2500,66;37854,00;3752,00;20189,00;9638,50;9226,00;12993,51;12990,80;11403,00;11403,00;12990,80;22155,50;5049,97;10763,89;13954,50;5049,97;9987,10;8369,50;9638,50;1118,25;18105,75;45646,00;16816,00;77363,00;8224,75;13954,50;8224,75;8224,75;202177,50;5177,90;2128,56;2128,56;1306,00;58359,59
05.01.2020 09:00;412600,60;1239032,00;10607,50;5750,25;4704,50;1195,47;16778,75;7806,85;16778,75;10505,00;16778,75;7806,85;2615,54;40931,00;4139,00;20650,00;11019,75;10596,00;15258,06;15182,05;12575,00;12575,00;15182,05;24992,25;5578,40;12292,80;15461,00;5578,40;10946,66;9363,75;11019,75;1230,25;20408,25;51343,00;18935,00;85387,00;9072,50;15461,00;9072,50;9072,50;204277,50;5908,62;2369,08;2369,08;1423,00;67088,56
