Datum;Erzeugung_Wind;Erzeugung_PV;Erzeugung_Gesamt;Defizit/Sufizit;Verbrauch_Gesamt;Verbrauch_HH;Verbrauch_SH;EE_Anteil;EE>100%;EE>75%;EE>60%;EE>50%;EE>45%;EE<45%
2019-12-02 15:00:00;2119149;80464,4289354885;2199613,4289354887;390640,4447625126;2590253,873698;1623903,0;966350,8736979999;0,8491883561186182;False;True;True;True;True;True
2019-12-02 16:00:00;2027692;20463,594302813988;2048155,594302814;621401,9146501869;2669557,5089530004;1643406,0;1026151,5089530002;0,7672266236759588;False;True;True;True;True;True
2019-12-02 17:00:00;1538561;0,0;1538561,0;1247966,9328530002;2786527,932853;1690457,0;1096070,9328529998;0,5521426797343233;False;False;False;True;True;True
2019-12-02 18:00:00;1018399;0,0;1018399,0;1553961,2682399992;2572360,2682400006;1474229,0;1098131,2682400006;0,3959006102581367;False;False;False;False;False;True
2019-12-02 19:00:00;1112176;0,0;1112176,0;1359064,5583599987;2471240,55836;1423669,0;1047571,5583600003;0,45004764762281124;False;False;False;False;True;True
2019-12-02 20:00:00;706501;0,0;706501,0;1546809,8222739995;2253310,8222739995;1282608,0;970702,8222739997;0,3135390790370466;False;False;False;False;False;True
2019-12-02 21:00:00;436596;0,0;436596,0;1731374,2386809997;2167970,238681;1265894,0;902076,2386810001;0,2013846833366248;False;False;False;False;False;True
2019-12-02 22:00:00;98771;0,0;98771,0;2024228,003101;2122999,0031009996;1302417,0;820582,0031009996;0,04652427997174196;False;False;False;False;False;True
2019-12-02 23:00:00;46598;0,0;46598,0;1906263,2783729997;1952861,2783730002;1223942,0;728919,2783730001;0,023861397896537996;False;False;False;False;False;True
2019-12-03 00:00:00;265870;0,0;265870,0;1577768,2342119997;1843638,234212;1165311,0;678327,234212;0,14420941975833837;False;False;False;False;False;True
2019-12-03 01:00:00;316107;0,0;316107,0;1462192,7588663003;1778299,7588662999;1130023,0;648276,7588663;0,1777579951995968;False;False;False;False;False;True
2019-12-03 02:00:00;533873;0,0;533873,0;1220216,7252347006;1754089,7252347;1118430,0;635659,7252346999;0,30435900303136815;False;False;False;False;False;True
2019-12-03 03:00:00;366173;0,0;366173,0;1413156,1352789002;1779329,1352789002;1137679,0;641650,1352789;0,20579272982151464;False;False;False;False;False;True
2019-12-03 04:00:00;439043;0,0;439043,0;1440890,985028;1879933,985028;1207710,0;672223,985028;0,2335417113029428;False;False;False;False;False;True
2019-12-03 05:00:00;593879;0,0;593879,0;1539404,8881400004;2133283,88814;1385545,0;747738,88814;0,2783872335518364;False;False;False;False;False;True
2019-12-03 06:00:00;647456;0,0;647456,0;1816201,5554029997;2463657,5554029997;1577255,0;886402,5554029999;0,26280275786708945;False;False;False;False;False;True
2019-12-03 07:00:00;956014;0,0;956014,0;1680283,0878799995;2636297,0878800005;1662709,0;973588,0878800002;0,3626351538281244;False;False;False;False;False;True
2019-12-03 08:00:00;920459;0,0;920459,0;1726639,5320019992;2647098,532002;1630622,0;1016476,5320020001;0,347723739359206;False;False;False;False;False;True
2019-12-03 09:00:00;1398070;11083,691568896029;1409153,691568896;1268856,7774061046;2678010,468975;1672265,0;1005745,4689750001;0,5261942430375355;False;False;False;True;True;True
2019-12-03 10:00:00;2056415;45079,327285269894;2101494,3272852697;590531,4296657294;2692025,7569509996;1689647,0;1002378,7569509998;0,7806367832325022;False;True;True;True;True;True
2019-12-03 11:00:00;2383998;80503,8210690777;2464501,8210690776;218325,97229392268;2682827,793363;1672752,0;1010075,7933629997;0,9186209518053915;False;True;True;True;True;True
2019-12-03 12:00:00;2879643;74002,08415295936;2953645,0841529593;-281889,22036596015;2671755,863787;1664777,0;1006978,863787;1,1055071027209817;True;True;True;True;True;True
2019-12-03 13:00:00;3056650;68420,24313505011;3125070,24313505;-470214,16617604997;2654856,076959;1649811,0;1005045,076959;1,1771147484253293;True;True;True;True;True;True
2019-12-03 14:00:00;3222920;39106,12784722169;3262026,1278472217;-613628,6168532218;2648397,510994;1661836,0;986561,510994;1,2316980794257406;True;True;True;True;True;True
2019-12-03 15:00:00;3161275;22382,5322953213;3183657,532295321;-577047,1199993221;2606610,412296;1621140,0;985470,4122960002;1,2213783530048272;True;True;True;True;True;True
2019-12-03 16:00:00;3102108;6109,5643283990275;3108217,564328399;-442254,39475439955;2665963,169574;1636648,0;1029315,1695739999;1,165889161486454;True;True;True;True;True;True
2019-12-03 17:00:00;2947543;0,0;2947543,0;-200363,79343999922;2747179,20656;1668184,0;1078995,2065599996;1,0729343731786953;True;True;True;True;True;True
2019-12-03 18:00:00;3248149;0,0;3248149,0;-698406,2326439992;2549742,767356;1485349,0;1064393,767356;1,2739124281812253;True;True;True;True;True;True
2019-12-03 19:00:00;3270706;0,0;3270706,0;-870533,1415709998;2400172,858429;1398273,0;1001899,8584289999;1,362696019377869;True;True;True;True;True;True
2019-12-03 20:00:00;3367743;0,0;3367743,0;-1121905,686679;2245837,313321;1324465,0;921372,3133210001;1,4995489566517166;True;True;True;True;True;True
2019-12-03 21:00:00;3238155;0,0;3238155,0;-1119004,7390139997;2119150,2609860003;1269732,0;849418,2609860001;1,528044074842219;True;True;True;True;True;True
2019-12-03 22:00:00;3233775;0,0;3233775,0;-1166034,6202809997;2067740,379719;1303725,0;764015,3797190001;1,5639173233341124;True;True;True;True;True;True
2019-12-03 23:00:00;3260920;0,0;3260920,0;-1367284,1085810002;1893635,891419;1215294,0;678341,891419;1,722041716032549;True;True;True;True;True;True
2019-12-04 00:00:00;3101888;0,0;3101888,0;-1369925,8527813996;1731962,1472186;1104498,0;627464,1472185999;1,7909675479809974;True;True;True;True;True;True
2019-12-04 01:00:00;3160152;0,0;3160152,0;-1502287,4727239995;1657864,527276;1063799,0;594065,5272760001;1,9061581619050465;True;True;True;True;True;True
2019-12-04 02:00:00;3075768;0,0;3075768,0;-1391251,5632375996;1684516,4367624;1103825,0;580691,4367624001;1,8259056028634255;True;True;True;True;True;True
2019-12-04 03:00:00;2910266;0,0;2910266,0;-1166199,0075402001;1744066,9924598;1156044,0;588022,9924598;1,6686664059248175;True;True;True;True;True;True
2019-12-04 04:00:00;2748914;0,0;2748914,0;-906818,9879679999;1842095,0120319999;1220465,0;621630,012032;1,4922759043615754;True;True;True;True;True;True
2019-12-04 05:00:00;2636592;0,0;2636592,0;-539564,5462760001;2097027,4537240001;1397270,0;699757,4537240001;1,2572997055035289;True;True;True;True;True;True
2019-12-04 06:00:00;2399470;0,0;2399470,0;20874,780758999754;2420344,7807589998;1569659,0;850685,7807589999;0,9913752863125337;False;True;True;True;True;True
2019-12-04 07:00:00;2430817;0,0;2430817,0;177922,24212199915;2608739,242122;1649325,0;959414,2421220001;0,931797613479654;False;True;True;True;True;True
2019-12-04 08:00:00;2364438;0,0;2364438,0;315104,19774299907;2679542,197743;1670994,0;1008548,197743;0,8824037188112156;False;True;True;True;True;True
2019-12-04 09:00:00;2329185;6481,829781615407;2335666,829781615;360689,8055983847;2696356,6353800003;1688008,0;1008348,6353800003;0,8662306755472826;False;True;True;True;True;True
2019-12-04 10:00:00;2534209;25751,139967104915;2559960,139967105;125463,90220989473;2685424,042177;1668021,0;1017403,0421769999;0,9532796682239485;False;True;True;True;True;True
2019-12-04 11:00:00;2564108;45568,89476516752;2609676,8947651675;95040,58996283123;2704717,484728;1674767,0;1029950,4847280002;0,9648611766295476;False;True;True;True;True;True
2019-12-04 12:00:00;2672259;55477,334977155624;2727736,3349771556;2204,260719844606;2729940,595697;1700908,0;1029032,5956970003;0,999192560921172;False;True;True;True;True;True
2019-12-04 13:00:00;2741015;61410,690042944916;2802425,690042945;-76556,37860294478;2725869,31144;1709176,0;1016693,31144;1,02808512436075;True;True;True;True;True;True
2019-12-04 14:00:00;2687496;41750,08164382247;2729246,0816438226;-25510,10909082275;2703735,9725530003;1705308,0;998427,9725530003;1,0094351332192895;True;True;True;True;True;True
2019-12-04 15:00:00;2547805;23362,119493786246;2571167,1194937862;118453,56346721295;2689620,682961;1686772,0;1002848,6829610002;0,9559590078193452;False;True;True;True;True;True
2019-12-04 16:00:00;2288314;9438,779866593432;2297752,7798665934;430255,66891640704;2728008,448783;1670596,0;1057412,448783;0,8422821347535233;False;True;True;True;True;True
2019-12-04 17:00:00;1959844;0,0;1959844,0;828849,8540799981;2788693,85408;1679545,0;1109148,8540800002;0,7027820558834921;False;False;True;True;True;True
2019-12-04 18:00:00;1999965;0,0;1999965,0;608144,174143;2608109,1741429996;1510318,0;1097791,1741429996;0,7668256451178542;False;True;True;True;True;True
2019-12-04 19:00:00;1950157;0,0;1950157,0;521849,79959899886;2472006,7995990003;1434290,0;1037716,7995990004;0,7888962928080733;False;True;True;True;True;True
2019-12-04 20:00:00;1993987;0,0;1993987,0;312941,7212469997;2306928,7212469997;1352611,0;954317,7212469998;0,8643470349279624;False;True;True;True;True;True
2019-12-04 21:00:00;2225746;0,0;2225746,0;-74714,21165500022;2151031,788345;1280213,0;870818,7883449997;1,0347341271569424;True;True;True;True;True;True
2019-12-04 22:00:00;2189900;0,0;2189900,0;-84647,95539300004;2105252,044607;1320163,0;785089,0446070001;1,0402079910620876;True;True;True;True;True;True
2019-12-04 23:00:00;2223717;0,0;2223717,0;-301491,80605200026;1922225,1939480002;1228800,0;693425,1939480001;1,1568452057548864;True;True;True;True;True;True
2019-12-05 00:00:00;2191387;0,0;2191387,0;-366511,3527777991;1824875,6472222;1180891,0;643984,6472222;1,2008418235706622;True;True;True;True;True;True
2019-12-05 01:00:00;1998827;0,0;1998827,0;-266139,7104256004;1732687,2895744;1129388,0;603299,2895744002;1,1535993898189052;True;True;True;True;True;True
2019-12-05 02:00:00;1780552;0,0;1780552,0;-65555,01553909993;1714996,9844609;1126032,0;588964,9844609001;1,0382245660680895;True;True;True;True;True;True
2019-12-05 03:00:00;1828784;0,0;1828784,0;-96980,64574570046;1731803,3542543;1136417,0;595386,3542543;1,0559998024645585;True;True;True;True;True;True
2019-12-05 04:00:00;1870886;0,0;1870886,0;-72660,04562099976;1798225,9543789998;1158951,0;639274,9543789999;1,0404065159019975;True;True;True;True;True;True
2019-12-05 05:00:00;1955839;0,0;1955839,0;78987,35527500021;2034826,355275;1309475,0;725351,355275;0,9611822625207126;False;True;True;True;True;True
2019-12-05 06:00:00;2352225;0,0;2352225,0;17086,343139999546;2369311,34314;1511570,0;857741,34314;0,9927884770444076;False;True;True;True;True;True
2019-12-05 07:00:00;2445195;0,0;2445195,0;104712,72995399917;2549907,729954;1591810,0;958097,7299540001;0,9589346984112683;False;True;True;True;True;True
2019-12-05 08:00:00;2411188;0,0;2411188,0;165645,72431900073;2576833,7243190003;1588751,0;988082,7243190003;0,9357173407210133;False;True;True;True;True;True
2019-12-05 09:00:00;2504588;17761,18550895441;2522349,1855089543;37763,187752045225;2560112,373261;1589246,0;970866,3732610003;0,9852494022737199;False;True;True;True;True;True
2019-12-05 10:00:00;2586336;79896,10729166547;2666232,1072916654;-117865,7562876651;2548366,351004;1585936,0;962430,3510039998;1,0462514960775668;True;True;True;True;True;True
2019-12-05 11:00:00;2587063;147749,2650858896;2734812,2650858895;-189086,52992588887;2545725,7351599997;1582619,0;963106,7351599999;1,074276080614004;True;True;True;True;True;True
2019-12-05 12:00:00;2872687;191417,8324835497;3064104,8324835496;-510084,26114154886;2554020,5713420003;1599152,0;954868,5713420002;1,1997181490490216;True;True;True;True;True;True
2019-12-05 13:00:00;3204492;121625,46763340464;3326117,467633405;-772665,5461544064;2553451,9214790002;1593123,0;960328,9214790001;1,302596473289721;True;True;True;True;True;True
2019-12-05 14:00:00;3377082;84105,85669773282;3461187,8566977326;-919012,301231733;2542175,555466;1585544,0;956631,555466;1,3615062300696505;True;True;True;True;True;True
2019-12-05 15:00:00;3695065;48622,84771016017;3743687,84771016;-1132197,099294161;2611490,7484160005;1642164,0;969326,7484160004;1,4335443654092574;True;True;True;True;True;True
2019-12-05 16:00:00;3881348;7245,42355171774;3888593,423551718;-1186035,9581877175;2702557,4653640003;1667961,0;1034596,4653640002;1,4388568877398407;True;True;True;True;True;True
2019-12-05 17:00:00;3879255;0,0;3879255,0;-1120630,7920130012;2758624,2079870002;1682467,0;1076157,207987;1,4062281440032527;True;True;True;True;True;True
2019-12-05 18:00:00;4104360;0,0;4104360,0;-1567574,5034750015;2536785,4965250003;1468592,0;1068193,4965250003;1,6179373485154085;True;True;True;True;True;True
2019-12-05 19:00:00;4255265;0,0;4255265,0;-1826551,835043;2428713,164957;1419509,0;1009204,1649570002;1,7520656870468023;True;True;True;True;True;True
2019-12-05 20:00:00;4427395;0,0;4427395,0;-2155867,2427140004;2271527,7572859996;1345466,0;926061,7572859997;1,949082500004231;True;True;True;True;True;True
2019-12-05 21:00:00;4717948;0,0;4717948,0;-2601192,7210770003;2116755,278923;1261003,0;855752,2789230001;2,228858501961777;True;True;True;True;True;True
2019-12-05 22:00:00;5043004;0,0;5043004,0;-2926412,562714;2116591,4372860002;1337094,0;779497,4372860001;2,382606256059693;True;True;True;True;True;True
2019-12-05 23:00:00;5171475;0,0;5171475,0;-3250400,746923;1921074,253077;1224645,0;696429,253077;2,6919703867337805;True;True;True;True;True;True
2019-12-06 00:00:00;5107435;0,0;5107435,0;-3287782,512349;1819652,4876509998;1178022,0;641630,4876509999;2,806818903423267;True;True;True;True;True;True
2019-12-06 01:00:00;5132857;0,0;5132857,0;-3376471,2795973998;1756385,7204026;1140045,0;616340,7204026;2,9223973643007315;True;True;True;True;True;True
2019-12-06 02:00:00;5277574;0,0;5277574,0;-3534726,8638635003;1742847,1361365002;1137073,0;605774,1361365;3,0281336157221426;True;True;True;True;True;True
2019-12-06 03:00:00;5342926;0,0;5342926,0;-3566339,0671929;1776586,9328071;1163091,0;613495,9328071;3,0074103897397793;True;True;True;True;True;True
2019-12-06 04:00:00;5333346;0,0;5333346,0;-3476542,505495;1856803,4945049998;1224634,0;632169,494505;2,8723265632488495;True;True;True;True;True;True
2019-12-06 05:00:00;5278973;0,0;5278973,0;-3199514,5985300005;2079458,40147;1375010,0;704448,40147;2,5386288065528104;True;True;True;True;True;True
2019-12-06 06:00:00;5145351;0,0;5145351,0;-2763284,124347;2382066,875653;1558853,0;823213,875653;2,160036333400378;True;True;True;True;True;True
2019-12-06 07:00:00;5019549;0,0;5019549,0;-2449974,659023001;2569574,340977;1651276,0;918298,3409769998;1,9534554497814123;True;True;True;True;True;True
2019-12-06 08:00:00;4945473;0,0;4945473,0;-2273006,548564;2672466,4514360004;1694714,0;977752,4514360003;1,8505276267706345;True;True;True;True;True;True
2019-12-06 09:00:00;4856167;2956,950084978025;4859123,950084978;-2163037,3764989767;2696086,5735859997;1708465,0;987621,5735859998;1,8022878039936128;True;True;True;True;True;True
2019-12-06 10:00:00;4782308;9614,959025950146;4791922,95902595;-2112193,5621599513;2679729,3968660003;1674033,0;1005696,3968660003;1,788211512934928;True;True;True;True;True;True
2019-12-06 11:00:00;4758170;15587,736328581672;4773757,736328581;-2039889,5385335814;2733868,197795;1711696,0;1022172,1977950002;1,7461550414825606;True;True;True;True;True;True
2019-12-06 12:00:00;4679433;25143,818221856345;4704576,818221856;-1990047,486713856;2714529,3315080004;1700328,0;1014201,3315080003;1,7331095905338134;True;True;True;True;True;True
2019-12-06 13:00:00;4635972;20209,083114948553;4656181,083114948;-1998847,9567739484;2657333,126341;1660785,0;996548,1263410002;1,7522007447843964;True;True;True;True;True;True
2019-12-06 14:00:00;4574997;19249,403050986555;4594246,403050986;-1986817,1259679869;2607429,277083;1640546,0;966883,2770830002;1,7619831315964558;True;True;True;True;True;True
2019-12-06 15:00:00;4643094;10535,246956322933;4653629,246956323;-2061176,2156173228;2592453,0313390004;1634037,0;958416,0313390003;1,7950679108553518;True;True;True;True;True;True
2019-12-06 16:00:00;4498877;2956,950084978025;4501833,950084978;-1863230,7610229766;2638603,189062;1638508,0;1000095,1890619999;1,706142844345359;True;True;True;True;True;True
2019-12-06 17:00:00;4515686;0,0;4515686,0;-1853340,1278540003;2662345,872146;1632834,0;1029511,872146;1,696130486742545;True;True;True;True;True;True
2019-12-06 18:00:00;4566197;0,0;4566197,0;-2232657,695826;2333539,304174;1327974,0;1005565,3041739999;1,9567688411471995;True;True;True;True;True;True
2019-12-06 19:00:00;4514130;0,0;4514130,0;-2296394,9384730007;2217735,0615270003;1266606,0;951129,0615270002;2,0354685635406065;True;True;True;True;True;True
2019-12-06 20:00:00;4584709;0,0;4584709,0;-2505538,7821380002;2079170,2178620002;1201761,0;877409,2178620002;2,2050666946905544;True;True;True;True;True;True
2019-12-06 21:00:00;4530444;0,0;4530444,0;-2569033,161126;1961410,8388740001;1138309,0;823101,838874;2,30978839833516;True;True;True;True;True;True
2019-12-06 22:00:00;4442810;0,0;4442810,0;-2371603,91181;2071206,08819;1312337,0;758869,0881899999;2,145035216598129;True;True;True;True;True;True
2019-12-06 23:00:00;4459683;0,0;4459683,0;-2522268,561529;1937414,438471;1246403,0;691011,438471;2,30187352351909;True;True;True;True;True;True
2019-12-07 00:00:00;4311410;0,0;4311410,0;-2517150,0972598996;1794259,9027401;1181860,0;612399,9027401;2,4028904582975072;True;True;True;True;True;True
2019-12-07 01:00:00;3912655;0,0;3912655,0;-2229796,2133704005;1682858,7866296;1145185,0;537673,7866296001;2,3250049446134438;True;True;True;True;True;True
2019-12-07 02:00:00;3739789;0,0;3739789,0;-2098752,1771835997;1641036,8228163999;1130606,0;510430,8228163999;2,278918393544426;True;True;True;True;True;True
2019-12-07 03:00:00;3870680;0,0;3870680,0;-2241273,577027899;1629406,4229720999;1126664,0;502742,4229721;2,3755153689278634;True;True;True;True;True;True
2019-12-07 04:00:00;3952447;0,0;3952447,0;-2319923,9639628;1632523,0360372001;1124349,0;508174,03603720013;2,421066602278521;True;True;True;True;True;True
2019-12-07 05:00:00;4164811;0,0;4164811,0;-2457588,8301299997;1707222,1698699999;1166420,0;540802,16987;2,4395249039655678;True;True;True;True;True;True
2019-12-07 06:00:00;4232338;0,0;4232338,0;-2406516,0174789997;1825821,982521;1232379,0;593442,9825210001;2,318045264279384;True;True;True;True;True;True
2019-12-07 07:00:00;3951970;0,0;3951970,0;-2008156,2768610003;1943813,7231390001;1294436,0;649377,723139;2,0331011932656264;True;True;True;True;True;True
2019-12-07 08:00:00;3533340;0,0;3533340,0;-1371433,4579820004;2161906,542018;1388623,0;773283,542018;1,6343629714454984;True;True;True;True;True;True
2019-12-07 09:00:00;2886994;15333,195037463222;2902327,195037463;-594610,5942384633;2307716,600799;1465746,0;841970,6007990001;1,2576618784267495;True;True;True;True;True;True
2019-12-07 10:00:00;2637961;58081,4745047505;2696042,4745047507;-361714,2239797502;2334328,250525;1465568,0;868760,2505249999;1,1549543102596642;True;True;True;True;True;True
2019-12-07 11:00:00;2853614;85810,39949378518;2939424,399493785;-638647,4025497846;2300776,9969440005;1423663,0;877113,9969440004;1,2775790106551248;True;True;True;True;True;True
2019-12-07 12:00:00;3080705;144127,77456140125;3224832,7745614015;-925369,1998064024;2299463,5747550004;1423667,0;875796,5747550003;1,4024282923920628;True;True;True;True;True;True
2019-12-07 13:00:00;3188356;96444,3378517895;3284800,3378517893;-1034814,1896847901;2249986,148167;1396875,0;853111,1481670002;1,4599202490770107;True;True;True;True;True;True
2019-12-07 14:00:00;3018756;95386,84076023253;3114142,8407602324;-894178,7121872324;2219964,1285730004;1390136,0;829828,1285730002;1,4027897120851287;True;True;True;True;True;True
2019-12-07 15:00:00;3047337;51639,03685672431;3098976,0368567244;-823841,0841167243;2275134,95274;1429485,0;845649,9527400002;1,362106468947942;True;True;True;True;True;True
2019-12-07 16:00:00;3022198;14216,82081323077;3036414,8208132307;-678369,3003202314;2358045,520493;1442056,0;915989,5204929999;1,287682868894916;True;True;True;True;True;True
2019-12-07 17:00:00;2681238;0,0;2681238,0;-229519,71106100036;2451718,288939;1486918,0;964800,2889390003;1,0936158579460313;True;True;True;True;True;True
2019-12-07 18:00:00;2635481;0,0;2635481,0;-440528,84568700055;2194952,154313;1237583,0;957369,154313;1,2007008876350118;True;True;True;True;True;True
2019-12-07 19:00:00;2654238;0,0;2654238,0;-546761,081365;2107476,9186349995;1197550,0;909926,9186349998;1,2594387044196593;True;True;True;True;True;True
2019-12-07 20:00:00;3054154;0,0;3054154,0;-1084948,0146230003;1969205,9853769997;1129634,0;839571,9853769998;1,5509570977742533;True;True;True;True;True;True
2019-12-07 21:00:00;3442645;0,0;3442645,0;-1563976,1260010006;1878668,8739989996;1090071,0;788597,8739989997;1,8324916368427753;True;True;True;True;True;True
2019-12-07 22:00:00;3530764;0,0;3530764,0;-1569078,2045899997;1961685,7954099998;1219426,0;742259,7954099999;1,7998621431940665;True;True;True;True;True;True
2019-12-07 23:00:00;3803228;0,0;3803228,0;-1997124,0950438;1806103,9049562002;1127958,0;678145,9049562;2,105763677030659;True;True;True;True;True;True
2019-12-08 00:00:00;4030039;0,0;4030039,0;-2247507,7152003;1782531,2847997001;1154541,0;627990,2847997;2,260851764210606;True;True;True;True;True;True
2019-12-08 01:00:00;4250033;0,0;4250033,0;-2643615,4955292;1606417,5044708;1063277,0;543140,5044707999;2,645659044533434;True;True;True;True;True;True
2019-12-08 02:00:00;4427181;0,0;4427181,0;-2850696,6276998;1576484,3723002002;1096994,0;479490,37230020016;2,8082619008398;True;True;True;True;True;True
2019-12-08 03:00:00;4603250;0,0;4603250,0;-3067233,3354898994;1536016,6645101001;1066735,0;469281,66451010003;2,996875038115662;True;True;True;True;True;True
2019-12-08 04:00:00;4839002;0,0;4839002,0;-3334718,0649293;1504283,9350707;1032640,0;471643,9350707;3,216814251075925;True;True;True;True;True;True
2019-12-08 05:00:00;5125352;0,0;5125352,0;-3523285,1513260994;1602066,8486739001;1107135,0;494931,8486739;3,1992123201615925;True;True;True;True;True;True
2019-12-08 06:00:00;5290488;0,0;5290488,0;-3602897,4965979997;1687590,5034019998;1165574,0;522016,5034019998;3,134935868230443;True;True;True;True;True;True
2019-12-08 07:00:00;5345655;0,0;5345655,0;-3541509,2909849994;1804145,7090150001;1229617,0;574528,709015;2,9629840723444323;True;True;True;True;True;True
2019-12-08 08:00:00;5359573;0,0;5359573,0;-3368273,7920970004;1991299,2079029998;1330677,0;660622,2079029998;2,6914955716996776;True;True;True;True;True;True
2019-12-08 09:00:00;5338380;1312,0383826754287;5339692,0383826755;-3195982,0887366757;2143709,949646;1398858,0;744851,9496459996;2,490864978848674;True;True;True;True;True;True
2019-12-08 10:00:00;5342467;7970,047323647551;5350437,047323648;-3137224,7915226473;2213212,2558009997;1403118,0;810094,2558009999;2,417498381955792;True;True;True;True;True;True
2019-12-08 11:00:00;5436129;14099,518786549528;5450228,51878655;-3112922,5952075487;2337305,923579;1472105,0;865200,923579;2,331842170853221;True;True;True;True;True;True
2019-12-08 12:00:00;5444640;23342,212359283294;5467982,212359283;-3141451,3355172835;2326530,876842;1451865,0;874665,8768419999;2,3502727888922093;True;True;True;True;True;True
2019-12-08 13:00:00;4989082;42122,37720029187;5031204,3772002915;-2697632,157411291;2333572,219789;1485343,0;848229,2197890001;2,1560097152918662;True;True;True;True;True;True
2019-12-08 14:00:00;4640003;38186,26205226559;4678189,262052266;-2388220,536409266;2289968,725643;1484056,0;805912,7256430001;2,0429053068131653;True;True;True;True;True;True
2019-12-08 15:00:00;4660900;29511,075955774486;4690411,075955775;-2438432,373839775;2251978,7021160005;1456988,0;794990,7021160002;2,082795486275505;True;True;True;True;True;True
2019-12-08 16:00:00;4501536;7793,868164290835;4509329,868164291;-2153234,457591292;2356095,410573;1499819,0;856276,4105730002;1,9138995169417305;True;True;True;True;True;True
2019-12-08 17:00:00;4512559;0,0;4512559,0;-2100815,946194;2411743,053806;1492510,0;919233,0538059999;1,871077846737727;True;True;True;True;True;True
2019-12-08 18:00:00;4466105;0,0;4466105,0;-2320104,6381510003;2146000,361849;1210718,0;935282,3618490002;2,081129658408814;True;True;True;True;True;True
2019-12-08 19:00:00;4349716;0,0;4349716,0;-2287137,882195;2062578,117805;1170721,0;891857,1178049999;2,1088733379121547;True;True;True;True;True;True
2019-12-08 20:00:00;4383347;0,0;4383347,0;-2443487,947609;1939859,052391;1111311,0;828548,052391;2,25962138568637;True;True;True;True;True;True
2019-12-08 21:00:00;4394817;0,0;4394817,0;-2621379,093645;1773437,9063549996;1005345,0;768092,9063549996;2,478134128210217;True;True;True;True;True;True
2019-12-08 22:00:00;4161457;0,0;4161457,0;-2264062,7914889995;1897394,208511;1192552,0;704842,208511;2,193248499090627;True;True;True;True;True;True
2019-12-08 23:00:00;3945006;0,0;3945006,0;-2108979,9926457;1836026,0073543002;1218764,0;617262,0073543002;2,148665642097698;True;True;True;True;True;True
2019-12-09 00:00:00;4158499;0,0;4158499,0;-2454658,7340663997;1703840,2659336;1147594,0;556246,2659336;2,4406624747311025;True;True;True;True;True;True
2019-12-09 01:00:00;4179188;0,0;4179188,0;-2528092,5350643;1651095,4649357;1131091,0;520004,46493570006;2,531160728591035;True;True;True;True;True;True
2019-12-09 02:00:00;4179240;0,0;4179240,0;-2557786,9460377;1621453,0539622998;1116069,0;505384,0539622999;2,577465927729025;True;True;True;True;True;True
2019-12-09 03:00:00;4232546;0,0;4232546,0;-2581596,7110837;1650949,2889163;1136727,0;514222,2889163;2,563704426547399;True;True;True;True;True;True
2019-12-09 04:00:00;4305943;0,0;4305943,0;-2561018,133036;1744924,866964;1198445,0;546479,866964;2,4676953612861987;True;True;True;True;True;True
2019-12-09 05:00:00;4219497;0,0;4219497,0;-2235379,245155;1984117,7548449999;1354100,0;630017,7548449999;2,126636380172722;True;True;True;True;True;True
2019-12-09 06:00:00;4295054;0,0;4295054,0;-1989025,8943130001;2306028,105687;1548715,0;757313,1056870001;1,8625332403398613;True;True;True;True;True;True
2019-12-09 07:00:00;4378615;0,0;4378615,0;-1837819,1426879996;2540795,8573120004;1636742,0;904053,8573120001;1,7233242046577857;True;True;True;True;True;True
2019-12-09 08:00:00;4372613;0,0;4372613,0;-1728399,646133001;2644213,353867;1672981,0;971232,3538670002;1,653653625795862;True;True;True;True;True;True
2019-12-09 09:00:00;4210725;11592,74404787991;4222317,74404788;-1568829,499097881;2653488,24495;1684244,0;969244,2449500001;1,5912328807499363;True;True;True;True;True;True
2019-12-09 10:00:00;4200491;41495,11821728734;4241986,118217288;-1591705,2805542871;2650280,8376630004;1670919,0;979361,8376630002;1,6005798547590306;True;True;True;True;True;True
2019-12-09 11:00:00;3828022;102847,4134694795;3930869,4134694794;-1227646,5471254792;2703222,8663439997;1697660,0;1005562,8663439997;1,454141818053582;True;True;True;True;True;True
2019-12-09 12:00:00;3501385;107291,70672240327;3608676,7067224034;-908781,1641704044;2699895,542552;1683970,0;1015925,542552;1,3365986386685926;True;True;True;True;True;True
2019-12-09 13:00:00;3275806;76881,12434484536;3352687,1243448453;-624653,257667846;2728033,8666769997;1691359,0;1036674,8666769998;1,2289756242757837;True;True;True;True;True;True
2019-12-09 14:00:00;2685841;43844,74655701679;2729685,746557017;-5790,041600017343;2723895,704957;1683362,0;1040533,7049569997;1,0021256473180968;True;True;True;True;True;True
2019-12-09 15:00:00;2375447;20522,47143548946;2395969,4714354896;274889,1211175113;2670858,5925530004;1621356,0;1049502,5925530004;0,89707836952358;False;True;True;True;True;True
2019-12-09 16:00:00;2704475;9027,54441520453;2713502,5444152043;58959,5908527961;2772462,135268;1676672,0;1095790,1352680002;0,9787338517259508;False;True;True;True;True;True
2019-12-09 17:00:00;3178165;0,0;3178165,0;-396315,4877950009;2781849,512205;1650726,0;1131123,512205;1,142464747304345;True;True;True;True;True;True
2019-12-09 18:00:00;3732526;0,0;3732526,0;-1223894,6355889998;2508631,3644109997;1394488,0;1114143,3644109997;1,4878734488262915;True;True;True;True;True;True
