Datum;0_Ezg_Enercon-126_Enercon E-66/1800_1975;1_Ezg_Enercon-126_Enercon E-66/1800_1975;2_Ezg_SÃÂ¼dwind N3127_Nordex N117/3000_1975;3_Ezg_Enercon E-66/18.70_Enercon E-66/1800_1975;4_Ezg_Enercon E-66/18.70_Enercon E-66/1800_1975;5_Ezg_Nordex N117/3000_Nordex N117/3000_1975;6_Ezg_Nordex N27/150_nan_1975;7_Ezg_Nordex N27/150_nan_1975;8_Ezg_AN Bonus 600/44_nan_1975;9_Ezg_AN Bonus 600/45_nan_1975;10_Ezg_Enercon E-40/5.40_nan_1975;11_Ezg_Enercon E-40/5.40_nan_1975;12_Ezg_Senvion MM100_nan_1975;13_Ezg_Senvion MM100_nan_1975;14_Ezg_Senvion MM100_nan_1975;15_Ezg_Senvion MM100_nan_1975;16_Ezg_Senvion MM100_nan_1975;17_Ezg_Senvion MM100_nan_1975;18_Ezg_Nordex N117/3000_Nordex N117/3000_1975;19_Ezg_Nordex N117/2400_Nordex N117/2400_1975;20_Ezg_Nordex N117/2400_Nordex N117/2400_1975;21_Ezg_Nordex N117/2400_Nordex N117/2400_1975;22_Ezg_Nordex N117/2400_Nordex N117/2400_1975;23_Ezg_Nordex N117/2400_Nordex N117/2400_1975;24_Ezg_Nordex N100/2500_nan_1975;25_Ezg_Nordex N100/2500_nan_1975;26_Ezg_Micon M1500-600_nan_1975;27_Ezg_Micon M1500-600_nan_1975;28_Ezg_Micon M1500-600_nan_1975;29_Ezg_Enercon E-40/5.40_nan_1975;30_Ezg_Enercon E-40/5.40_nan_1975;31_Ezg_Enercon E-40/5.40_nan_1975;32_Ezg_Enercon E-40/6.44_nan_1975;33_Ezg_Enercon E-40/6.44_nan_1975;34_Ezg_Enercon E-40/6.44_nan_1975;35_Ezg_Enercon E-40/6.44_nan_1975;36_Ezg_Vestas V90-2MW_nan_1975;37_Ezg_Vestas V117-3.3MW_nan_1975;38_Ezg_Vestas V117-3.3MW_nan_1975;39_Ezg_Enercon E-66/15.66_Enercon E-66/1500_1975;40_Ezg_Repower MD77_nan_1975;41_Ezg_Repower 3.4M104_REpower 3.4M104_1975;42_Ezg_Tacke TW 600_Tacke TW 600_1975;43_Ezg_Enercon E-40/5.40_nan_1975;44_Ezg_Enercon E-92_nan_1975;45_Ezg_Enercon E-92_nan_1975;46_Ezg_Senvion MM100_nan_1975;47_Ezg_Senvion MM100_nan_1975;48_Ezg_Senvion MM100_nan_1975;49_Ezg_Senvion MM100_nan_1975;50_Ezg_Enercon E-40/5.40_nan_1975;51_Ezg_Enercon E-40/5.40_nan_1975;52_Ezg_Enercon E-40/5.40_nan_1975;53_Ezg_Enercon E-40/5.40_nan_1975;54_Ezg_NEG Micon NM48/600_nan_1975;55_Ezg_NEG Micon NM48/600_nan_1975;56_Ezg_Nordex N117/2400_Nordex N117/2400_1975;57_Ezg_Nordex N117/2400_Nordex N117/2400_1975;58_Ezg_Nordex N117/2400_Nordex N117/2400_1975;59_Ezg_Nordex N117/2400_Nordex N117/2400_1975;60_Ezg_Siemens SWT-3.0-113_Siemens SWT 3.0-113_1975;61_Ezg_Siemens SWT-3.0-113_Siemens SWT 3.0-113_1975;62_Ezg_Siemens SWT-3.0-113_Siemens SWT 3.0-113_1975;63_Ezg_Nordex N117/3000_Nordex N117/3000_1975;64_Ezg_Nordex N117/3000_Nordex N117/3000_1975;65_Ezg_Nordex N117/3000_Nordex N117/3000_1975
2019-11-13 22:00:00;2655;2655;124;796;796;1383;63;63;255;255;212;212;851;851;851;851;851;851;1383;1207;1207;1207;1207;1207;1063;1063;255;255;255;212;212;212;255;255;255;255;851;1404;1404;638;638;1393;228;212;851;851;851;851;851;851;212;212;212;212;255;255;1207;1207;1207;1207;1327;1327;1327;1383;1383;1383
2019-11-13 23:00:00;2081;2081;97;624;624;1084;50;50;200;200;166;166;667;667;667;667;667;667;1084;946;946;946;946;946;833;833;200;200;200;166;166;166;200;200;200;200;667;1100;1100;500;500;1092;179;166;667;667;667;667;667;667;166;166;166;166;200;200;946;946;946;946;1040;1040;1040;1084;1084;1084
2019-11-14 00:00:00;1937;1937;90;581;581;1009;46;46;186;186;155;155;621;621;621;621;621;621;1009;880;880;880;880;880;776;776;186;186;186;155;155;155;186;186;186;186;621;1024;1024;465;465;1016;167;155;621;621;621;621;621;621;155;155;155;155;186;186;880;880;880;880;968;968;968;1009;1009;1009
2019-11-14 01:00:00;1291;1291;0;387;387;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;310;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-11-14 02:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-11-14 03:00:00;1363;1363;0;409;409;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;327;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-11-14 04:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-11-14 05:00:00;2009;2009;94;602;602;1046;48;48;193;193;161;161;644;644;644;644;644;644;1046;913;913;913;913;913;805;805;193;193;193;161;161;161;193;193;193;193;644;1062;1062;483;483;1054;173;161;644;644;644;644;644;644;161;161;161;161;193;193;913;913;913;913;1004;1004;1004;1046;1046;1046
2019-11-14 06:00:00;2225;2225;104;667;667;1158;53;53;213;213;178;178;713;713;713;713;713;713;1158;1011;1011;1011;1011;1011;891;891;213;213;213;178;178;178;213;213;213;213;713;1176;1176;534;534;1167;191;178;713;713;713;713;713;713;178;178;178;178;213;213;1011;1011;1011;1011;1112;1112;1112;1158;1158;1158
2019-11-14 07:00:00;1937;1937;90;581;581;1009;46;46;186;186;155;155;621;621;621;621;621;621;1009;880;880;880;880;880;776;776;186;186;186;155;155;155;186;186;186;186;621;1024;1024;465;465;1016;167;155;621;621;621;621;621;621;155;155;155;155;186;186;880;880;880;880;968;968;968;1009;1009;1009
2019-11-14 08:00:00;1650;1650;77;495;495;859;39;39;158;158;132;132;529;529;529;529;529;529;859;750;750;750;750;750;661;661;158;158;158;132;132;132;158;158;158;158;529;873;873;396;396;0;142;132;529;529;529;529;529;529;132;132;132;132;158;158;750;750;750;750;0;0;0;859;859;859
2019-11-14 09:00:00;2655;2655;124;796;796;1383;63;63;255;255;212;212;851;851;851;851;851;851;1383;1207;1207;1207;1207;1207;1063;1063;255;255;255;212;212;212;255;255;255;255;851;1404;1404;638;638;1393;228;212;851;851;851;851;851;851;212;212;212;212;255;255;1207;1207;1207;1207;1327;1327;1327;1383;1383;1383
2019-11-14 10:00:00;2512;2512;117;753;753;1308;60;60;241;241;201;201;805;805;805;805;805;805;1308;1141;1141;1141;1141;1141;1006;1006;241;241;241;201;201;201;241;241;241;241;805;1328;1328;603;603;1318;216;201;805;805;805;805;805;805;201;201;201;201;241;241;1141;1141;1141;1141;1256;1256;1256;1308;1308;1308
2019-11-14 11:00:00;2871;2871;134;861;861;1495;69;69;276;276;230;230;920;920;920;920;920;920;1495;1305;1305;1305;1305;1305;1150;1150;276;276;276;230;230;230;276;276;276;276;920;1518;1518;690;690;1506;247;230;920;920;920;920;920;920;230;230;230;230;276;276;1305;1305;1305;1305;1435;1435;1435;1495;1495;1495
2019-11-14 12:00:00;3014;3014;141;904;904;1570;72;72;289;289;241;241;966;966;966;966;966;966;1570;1370;1370;1370;1370;1370;1207;1207;289;289;289;241;241;241;289;289;289;289;966;1594;1594;724;724;1581;259;241;966;966;966;966;966;966;241;241;241;241;289;289;1370;1370;1370;1370;1507;1507;1507;1570;1570;1570
2019-11-14 13:00:00;2727;2727;127;818;818;1420;65;65;262;262;218;218;874;874;874;874;874;874;1420;1239;1239;1239;1239;1239;1092;1092;262;262;262;218;218;218;262;262;262;262;874;1442;1442;655;655;1431;235;218;874;874;874;874;874;874;218;218;218;218;262;262;1239;1239;1239;1239;1363;1363;1363;1420;1420;1420
2019-11-14 14:00:00;3445;3445;161;1033;1033;1794;82;82;331;331;276;276;1104;1104;1104;1104;1104;1104;1794;1566;1566;1566;1566;1566;1380;1380;331;331;331;276;276;276;331;331;331;331;1104;1822;1822;828;828;1807;297;276;1104;1104;1104;1104;1104;1104;276;276;276;276;331;331;1566;1566;1566;1566;1722;1722;1722;1794;1794;1794
2019-11-14 15:00:00;2942;2942;137;882;882;1532;70;70;282;282;235;235;943;943;943;943;943;943;1532;1337;1337;1337;1337;1337;1179;1179;282;282;282;235;235;235;282;282;282;282;943;1556;1556;707;707;1544;253;235;943;943;943;943;943;943;235;235;235;235;282;282;1337;1337;1337;1337;1471;1471;1471;1532;1532;1532
2019-11-14 16:00:00;2440;2440;114;732;732;1271;58;58;234;234;195;195;782;782;782;782;782;782;1271;1109;1109;1109;1109;1109;977;977;234;234;234;195;195;195;234;234;234;234;782;1290;1290;586;586;1280;210;195;782;782;782;782;782;782;195;195;195;195;234;234;1109;1109;1109;1109;1220;1220;1220;1271;1271;1271
2019-11-14 17:00:00;2512;2512;117;753;753;1308;60;60;241;241;201;201;805;805;805;805;805;805;1308;1141;1141;1141;1141;1141;1006;1006;241;241;241;201;201;201;241;241;241;241;805;1328;1328;603;603;1318;216;201;805;805;805;805;805;805;201;201;201;201;241;241;1141;1141;1141;1141;1256;1256;1256;1308;1308;1308
2019-11-14 18:00:00;2942;2942;137;882;882;1532;70;70;282;282;235;235;943;943;943;943;943;943;1532;1337;1337;1337;1337;1337;1179;1179;282;282;282;235;235;235;282;282;282;282;943;1556;1556;707;707;1544;253;235;943;943;943;943;943;943;235;235;235;235;282;282;1337;1337;1337;1337;1471;1471;1471;1532;1532;1532
2019-11-14 19:00:00;3660;3660;171;1098;1098;1906;87;87;351;351;293;293;1173;1173;1173;1173;1173;1173;1906;1663;1663;1663;1663;1663;1466;1466;351;351;351;293;293;293;351;351;351;351;1173;1935;1935;879;879;1920;315;293;1173;1173;1173;1173;1173;1173;293;293;293;293;351;351;1663;1663;1663;1663;1830;1830;1830;1906;1906;1906
2019-11-14 20:00:00;3301;3301;154;990;990;1719;79;79;317;317;264;264;1058;1058;1058;1058;1058;1058;1719;1500;1500;1500;1500;1500;1322;1322;317;317;317;264;264;264;317;317;317;317;1058;1746;1746;793;793;1732;284;264;1058;1058;1058;1058;1058;1058;264;264;264;264;317;317;1500;1500;1500;1500;1650;1650;1650;1719;1719;1719
2019-11-14 21:00:00;3301;3301;154;990;990;1719;79;79;317;317;264;264;1058;1058;1058;1058;1058;1058;1719;1500;1500;1500;1500;1500;1322;1322;317;317;317;264;264;264;317;317;317;317;1058;1746;1746;793;793;1732;284;264;1058;1058;1058;1058;1058;1058;264;264;264;264;317;317;1500;1500;1500;1500;1650;1650;1650;1719;1719;1719
2019-11-14 22:00:00;3301;3301;154;990;990;1719;79;79;317;317;264;264;1058;1058;1058;1058;1058;1058;1719;1500;1500;1500;1500;1500;1322;1322;317;317;317;264;264;264;317;317;317;317;1058;1746;1746;793;793;1732;284;264;1058;1058;1058;1058;1058;1058;264;264;264;264;317;317;1500;1500;1500;1500;1650;1650;1650;1719;1719;1719
2019-11-14 23:00:00;3158;3158;148;947;947;1644;75;75;303;303;253;253;1012;1012;1012;1012;1012;1012;1644;1435;1435;1435;1435;1435;1265;1265;303;303;303;253;253;253;303;303;303;303;1012;1670;1670;759;759;1657;272;253;1012;1012;1012;1012;1012;1012;253;253;253;253;303;303;1435;1435;1435;1435;1579;1579;1579;1644;1644;1644
2019-11-15 00:00:00;3229;3229;151;968;968;1682;77;77;310;310;258;258;1035;1035;1035;1035;1035;1035;1682;1468;1468;1468;1468;1468;1294;1294;310;310;310;258;258;258;310;310;310;310;1035;1708;1708;776;776;1694;278;258;1035;1035;1035;1035;1035;1035;258;258;258;258;310;310;1468;1468;1468;1468;1614;1614;1614;1682;1682;1682
2019-11-15 01:00:00;3445;3445;161;1033;1033;1794;82;82;331;331;276;276;1104;1104;1104;1104;1104;1104;1794;1566;1566;1566;1566;1566;1380;1380;331;331;331;276;276;276;331;331;331;331;1104;1822;1822;828;828;1807;297;276;1104;1104;1104;1104;1104;1104;276;276;276;276;331;331;1566;1566;1566;1566;1722;1722;1722;1794;1794;1794
2019-11-15 02:00:00;4306;4306;201;1291;1291;2243;103;103;414;414;345;345;1380;1380;1380;1380;1380;1380;2243;1957;1957;1957;1957;1957;1725;1725;414;414;414;345;345;345;414;414;414;414;1380;2277;2277;1035;1035;2259;371;345;1380;1380;1380;1380;1380;1380;345;345;345;345;414;414;1957;1957;1957;1957;2153;2153;2153;2243;2243;2243
2019-11-15 03:00:00;4306;4306;201;1291;1291;2243;103;103;414;414;345;345;1380;1380;1380;1380;1380;1380;2243;1957;1957;1957;1957;1957;1725;1725;414;414;414;345;345;345;414;414;414;414;1380;2277;2277;1035;1035;2259;371;345;1380;1380;1380;1380;1380;1380;345;345;345;345;414;414;1957;1957;1957;1957;2153;2153;2153;2243;2243;2243
2019-11-15 04:00:00;5239;5239;245;1571;1571;2729;125;125;503;503;419;419;1679;1679;1679;1679;1679;1679;2729;2381;2381;2381;2381;2381;2099;2099;503;503;503;419;419;419;503;503;503;503;1679;2770;2770;1259;1259;2749;451;419;1679;1679;1679;1679;1679;1679;419;419;419;419;503;503;2381;2381;2381;2381;2619;2619;2619;2729;2729;2729
2019-11-15 05:00:00;5311;5311;248;1593;1593;2766;127;127;510;510;425;425;1702;1702;1702;1702;1702;1702;2766;2400;2400;2400;2400;2400;2127;2127;510;510;510;425;425;425;510;510;510;510;1702;2808;2808;1276;1276;2786;457;425;1702;1702;1702;1702;1702;1702;425;425;425;425;510;510;2400;2400;2400;2400;2655;2655;2655;2766;2766;2766
2019-11-15 06:00:00;4809;4809;225;1442;1442;2504;115;115;462;462;385;385;1541;1541;1541;1541;1541;1541;2504;2185;2185;2185;2185;2185;1926;1926;462;462;462;385;385;385;462;462;462;462;1541;2543;2543;1156;1156;2523;414;385;1541;1541;1541;1541;1541;1541;385;385;385;385;462;462;2185;2185;2185;2185;2404;2404;2404;2504;2504;2504
2019-11-15 07:00:00;4880;4880;228;1464;1464;2542;117;117;469;469;391;391;1564;1564;1564;1564;1564;1564;2542;2218;2218;2218;2218;2218;1955;1955;469;469;469;391;391;391;469;469;469;469;1564;2581;2581;1173;1173;2560;420;391;1564;1564;1564;1564;1564;1564;391;391;391;391;469;469;2218;2218;2218;2218;2440;2440;2440;2542;2542;2542
2019-11-15 08:00:00;5096;5096;238;1528;1528;2654;122;122;490;490;408;408;1633;1633;1633;1633;1633;1633;2654;2316;2316;2316;2316;2316;2041;2041;490;490;490;408;408;408;490;490;490;490;1633;2695;2695;1225;1225;2673;439;408;1633;1633;1633;1633;1633;1633;408;408;408;408;490;490;2316;2316;2316;2316;2548;2548;2548;2654;2654;2654
