Datum;0_Ezg_Enercon-126_Enercon E-70 E4/2000;1_Ezg_Enercon-126_Enercon E-70 E4/2000;2_Ezg_SÃ¼dwind N3127_Enercon E-70 E4/2000;3_Ezg_Enercon E-66/18.70_Enercon E-70 E4/2000;4_Ezg_Enercon E-66/18.70_Enercon E-70 E4/2000;5_Ezg_Nordex N117/3000_Enercon E-70 E4/2000;6_Ezg_Nordex N27/150_Enercon E-70 E4/2000;7_Ezg_Nordex N27/150_Enercon E-70 E4/2000;8_Ezg_AN Bonus 600/44_Enercon E-70 E4/2000;9_Ezg_AN Bonus 600/45_Enercon E-70 E4/2000;10_Ezg_Enercon E-40/5.40_Enercon E-70 E4/2000;11_Ezg_Enercon E-40/5.40_Enercon E-70 E4/2000;12_Ezg_Senvion MM100_Enercon E-70 E4/2000;13_Ezg_Senvion MM100_Enercon E-70 E4/2000;14_Ezg_Senvion MM100_Enercon E-70 E4/2000;15_Ezg_Senvion MM100_Enercon E-70 E4/2000;16_Ezg_Senvion MM100_Enercon E-70 E4/2000;17_Ezg_Senvion MM100_Enercon E-70 E4/2000;18_Ezg_Nordex N117/3000_Enercon E-70 E4/2000;19_Ezg_Nordex N117/2400_Enercon E-70 E4/2000;20_Ezg_Nordex N117/2400_Enercon E-70 E4/2000;21_Ezg_Nordex N117/2400_Enercon E-70 E4/2000;22_Ezg_Nordex N117/2400_Enercon E-70 E4/2000;23_Ezg_Nordex N117/2400_Enercon E-70 E4/2000;24_Ezg_Nordex N100/2500_Enercon E-70 E4/2000;25_Ezg_Nordex N100/2500_Enercon E-70 E4/2000;26_Ezg_Micon M1500-600_Enercon E-70 E4/2000;27_Ezg_Micon M1500-600_Enercon E-70 E4/2000;28_Ezg_Micon M1500-600_Enercon E-70 E4/2000;29_Ezg_Enercon E-40/5.40_Enercon E-70 E4/2000;30_Ezg_Enercon E-40/5.40_Enercon E-70 E4/2000;31_Ezg_Enercon E-40/5.40_Enercon E-70 E4/2000;32_Ezg_Enercon E-40/6.44_Enercon E-70 E4/2000;33_Ezg_Enercon E-40/6.44_Enercon E-70 E4/2000;34_Ezg_Enercon E-40/6.44_Enercon E-70 E4/2000;35_Ezg_Enercon E-40/6.44_Enercon E-70 E4/2000;36_Ezg_Vestas V90-2MW_Enercon E-70 E4/2000;37_Ezg_Vestas V117-3.3MW_Enercon E-70 E4/2000;38_Ezg_Vestas V117-3.3MW_Enercon E-70 E4/2000;39_Ezg_Enercon E-66/15.66_Enercon E-70 E4/2000;40_Ezg_Repower MD77_Enercon E-70 E4/2000;41_Ezg_Repower 3.4M104_Enercon E-70 E4/2000;42_Ezg_Tacke TW 600_Enercon E-70 E4/2000;43_Ezg_Enercon E-40/5.40_Enercon E-70 E4/2000;44_Ezg_Enercon E-92_Enercon E-70 E4/2000;45_Ezg_Enercon E-92_Enercon E-70 E4/2000;46_Ezg_Senvion MM100_Enercon E-70 E4/2000;47_Ezg_Senvion MM100_Enercon E-70 E4/2000;48_Ezg_Senvion MM100_Enercon E-70 E4/2000;49_Ezg_Senvion MM100_Enercon E-70 E4/2000;50_Ezg_Enercon E-40/5.40_Enercon E-70 E4/2000;51_Ezg_Enercon E-40/5.40_Enercon E-70 E4/2000;52_Ezg_Enercon E-40/5.40_Enercon E-70 E4/2000;53_Ezg_Enercon E-40/5.40_Enercon E-70 E4/2000;54_Ezg_NEG Micon NM48/600_Enercon E-70 E4/2000;55_Ezg_NEG Micon NM48/600_Enercon E-70 E4/2000;56_Ezg_Nordex N117/2400_Enercon E-70 E4/2000;57_Ezg_Nordex N117/2400_Enercon E-70 E4/2000;58_Ezg_Nordex N117/2400_Enercon E-70 E4/2000;59_Ezg_Nordex N117/2400_Enercon E-70 E4/2000;60_Ezg_Siemens SWT-3.0-113_Enercon E-70 E4/2000;61_Ezg_Siemens SWT-3.0-113_Enercon E-70 E4/2000;62_Ezg_Siemens SWT-3.0-113_Enercon E-70 E4/2000;63_Ezg_Nordex N117/3000_Enercon E-70 E4/2000;64_Ezg_Nordex N117/3000_Enercon E-70 E4/2000;65_Ezg_Nordex N117/3000_Enercon E-70 E4/2000
2019-01-04 00:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-01-04 01:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-01-04 02:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-01-04 03:00:00;0;0;64;0;0;0;0;0;142;142;118;118;474;474;474;474;474;474;711;568;568;568;568;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;142;118;474;474;474;474;474;474;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-01-04 04:00:00;1155;1155;68;346;346;577;28;28;151;151;125;125;503;503;503;503;503;503;755;604;604;604;604;462;481;481;115;115;115;96;96;96;115;115;115;115;385;635;635;288;288;654;151;125;503;503;503;503;503;503;96;96;96;96;115;115;462;462;462;462;577;577;577;577;577;577
2019-01-04 05:00:00;1244;1244;64;373;373;622;31;31;142;142;118;118;474;474;474;474;474;474;711;568;568;568;568;497;518;518;124;124;124;103;103;103;124;124;124;124;414;684;684;311;311;705;142;118;474;474;474;474;474;474;103;103;103;103;124;124;497;497;497;497;622;622;622;622;622;622
2019-01-04 06:00:00;1288;1288;66;386;386;644;32;32;146;146;122;122;488;488;488;488;488;488;733;586;586;586;586;515;537;537;128;128;128;107;107;107;128;128;128;128;429;708;708;322;322;730;146;122;488;488;488;488;488;488;107;107;107;107;128;128;515;515;515;515;644;644;644;644;644;644
2019-01-04 07:00:00;1733;1733;76;520;520;866;43;43;168;168;140;140;562;562;562;562;562;562;844;675;675;675;675;693;722;722;173;173;173;144;144;144;173;173;173;173;577;953;953;433;433;982;168;140;562;562;562;562;562;562;144;144;144;144;173;173;693;693;693;693;866;866;866;866;866;866
2019-01-04 08:00:00;2177;2177;92;653;653;1088;54;54;204;204;170;170;681;681;681;681;681;681;1022;817;817;817;817;871;907;907;217;217;217;181;181;181;217;217;217;217;725;1197;1197;544;544;1234;204;170;681;681;681;681;681;681;181;181;181;181;217;217;871;871;871;871;1088;1088;1088;1088;1088;1088
2019-01-04 09:00:00;2088;2088;120;626;626;1044;52;52;266;266;222;222;888;888;888;888;888;888;1333;1066;1066;1066;1066;835;870;870;208;208;208;174;174;174;208;208;208;208;696;1148;1148;522;522;1183;266;222;888;888;888;888;888;888;174;174;174;174;208;208;835;835;835;835;1044;1044;1044;1044;1044;1044
2019-01-04 10:00:00;2222;2222;118;666;666;1111;55;55;262;262;218;218;874;874;874;874;874;874;1311;1048;1048;1048;1048;888;925;925;222;222;222;185;185;185;222;222;222;222;740;1222;1222;555;555;1259;262;218;874;874;874;874;874;874;185;185;185;185;222;222;888;888;888;888;1111;1111;1111;1111;1111;1111
2019-01-04 11:00:00;2533;2533;132;760;760;1266;63;63;293;293;244;244;977;977;977;977;977;977;1466;1173;1173;1173;1173;1013;1055;1055;253;253;253;211;211;211;253;253;253;253;844;1393;1393;633;633;1435;293;244;977;977;977;977;977;977;211;211;211;211;253;253;1013;1013;1013;1013;1266;1266;1266;1266;1266;1266
2019-01-04 12:00:00;3066;3066;146;920;920;1533;76;76;324;324;270;270;1081;1081;1081;1081;1081;1081;1622;1297;1297;1297;1297;1226;1277;1277;306;306;306;255;255;255;306;306;306;306;1022;1686;1686;766;766;1737;324;270;1081;1081;1081;1081;1081;1081;255;255;255;255;306;306;1226;1226;1226;1226;1533;1533;1533;1533;1533;1533
2019-01-04 13:00:00;2844;2844;142;853;853;1422;71;71;315;315;262;262;1051;1051;1051;1051;1051;1051;1577;1262;1262;1262;1262;1137;1185;1185;284;284;284;237;237;237;284;284;284;284;948;1564;1564;711;711;1611;315;262;1051;1051;1051;1051;1051;1051;237;237;237;237;284;284;1137;1137;1137;1137;1422;1422;1422;1422;1422;1422
2019-01-04 14:00:00;2133;2133;136;640;640;1066;53;53;302;302;251;251;1007;1007;1007;1007;1007;1007;1511;1208;1208;1208;1208;853;888;888;213;213;213;177;177;177;213;213;213;213;711;1173;1173;533;533;1208;302;251;1007;1007;1007;1007;1007;1007;177;177;177;177;213;213;853;853;853;853;1066;1066;1066;1066;1066;1066
2019-01-04 15:00:00;1955;1955;108;586;586;977;48;48;240;240;200;200;800;800;800;800;800;800;1200;960;960;960;960;782;814;814;195;195;195;162;162;162;195;195;195;195;651;1075;1075;488;488;1108;240;200;800;800;800;800;800;800;162;162;162;162;195;195;782;782;782;782;977;977;977;977;977;977
2019-01-04 16:00:00;1866;1866;100;560;560;933;46;46;222;222;185;185;740;740;740;740;740;740;1111;888;888;888;888;746;777;777;186;186;186;155;155;155;186;186;186;186;622;1026;1026;466;466;1057;222;185;740;740;740;740;740;740;155;155;155;155;186;186;746;746;746;746;933;933;933;933;933;933
2019-01-04 17:00:00;2533;2533;122;760;760;1266;63;63;271;271;225;225;903;903;903;903;903;903;1355;1084;1084;1084;1084;1013;1055;1055;253;253;253;211;211;211;253;253;253;253;844;1393;1393;633;633;1435;271;225;903;903;903;903;903;903;211;211;211;211;253;253;1013;1013;1013;1013;1266;1266;1266;1266;1266;1266
2019-01-04 18:00:00;3200;3200;158;960;960;1600;80;80;351;351;292;292;1170;1170;1170;1170;1170;1170;1755;1404;1404;1404;1404;1280;1333;1333;320;320;320;266;266;266;320;320;320;320;1066;1760;1760;800;800;1813;351;292;1170;1170;1170;1170;1170;1170;266;266;266;266;320;320;1280;1280;1280;1280;1600;1600;1600;1600;1600;1600
2019-01-04 19:00:00;2711;2711;136;813;813;1355;67;67;302;302;251;251;1007;1007;1007;1007;1007;1007;1511;1208;1208;1208;1208;1084;1129;1129;271;271;271;225;225;225;271;271;271;271;903;1491;1491;677;677;1536;302;251;1007;1007;1007;1007;1007;1007;225;225;225;225;271;271;1084;1084;1084;1084;1355;1355;1355;1355;1355;1355
2019-01-04 20:00:00;2355;2355;136;706;706;1177;58;58;302;302;251;251;1007;1007;1007;1007;1007;1007;1511;1208;1208;1208;1208;942;981;981;235;235;235;196;196;196;235;235;235;235;785;1295;1295;588;588;1334;302;251;1007;1007;1007;1007;1007;1007;196;196;196;196;235;235;942;942;942;942;1177;1177;1177;1177;1177;1177
2019-01-04 21:00:00;2711;2711;144;813;813;1355;67;67;320;320;266;266;1066;1066;1066;1066;1066;1066;1600;1280;1280;1280;1280;1084;1129;1129;271;271;271;225;225;225;271;271;271;271;903;1491;1491;677;677;1536;320;266;1066;1066;1066;1066;1066;1066;225;225;225;225;271;271;1084;1084;1084;1084;1355;1355;1355;1355;1355;1355
2019-01-04 22:00:00;3200;3200;156;960;960;1600;80;80;346;346;288;288;1155;1155;1155;1155;1155;1155;1733;1386;1386;1386;1386;1280;1333;1333;320;320;320;266;266;266;320;320;320;320;1066;1760;1760;800;800;1813;346;288;1155;1155;1155;1155;1155;1155;266;266;266;266;320;320;1280;1280;1280;1280;1600;1600;1600;1600;1600;1600
2019-01-04 23:00:00;2977;2977;172;893;893;1488;74;74;382;382;318;318;1274;1274;1274;1274;1274;1274;1911;1528;1528;1528;1528;1191;1240;1240;297;297;297;248;248;248;297;297;297;297;992;1637;1637;744;744;1687;382;318;1274;1274;1274;1274;1274;1274;248;248;248;248;297;297;1191;1191;1191;1191;1488;1488;1488;1488;1488;1488
2019-01-05 00:00:00;2800;2800;160;840;840;1400;70;70;355;355;296;296;1185;1185;1185;1185;1185;1185;1777;1422;1422;1422;1422;1120;1166;1166;280;280;280;233;233;233;280;280;280;280;933;1540;1540;700;700;1586;355;296;1185;1185;1185;1185;1185;1185;233;233;233;233;280;280;1120;1120;1120;1120;1400;1400;1400;1400;1400;1400
2019-01-05 01:00:00;2888;2888;162;866;866;1444;72;72;359;359;300;300;1200;1200;1200;1200;1200;1200;1800;1439;1439;1439;1439;1155;1203;1203;288;288;288;240;240;240;288;288;288;288;962;1588;1588;722;722;1637;359;300;1200;1200;1200;1200;1200;1200;240;240;240;240;288;288;1155;1155;1155;1155;1444;1444;1444;1444;1444;1444
2019-01-05 02:00:00;2755;2755;158;826;826;1377;68;68;351;351;292;292;1170;1170;1170;1170;1170;1170;1755;1404;1404;1404;1404;1102;1148;1148;275;275;275;229;229;229;275;275;275;275;918;1515;1515;688;688;1561;351;292;1170;1170;1170;1170;1170;1170;229;229;229;229;275;275;1102;1102;1102;1102;1377;1377;1377;1377;1377;1377
2019-01-05 03:00:00;2800;2800;148;840;840;1400;70;70;328;328;274;274;1096;1096;1096;1096;1096;1096;1644;1315;1315;1315;1315;1120;1166;1166;280;280;280;233;233;233;280;280;280;280;933;1540;1540;700;700;1586;328;274;1096;1096;1096;1096;1096;1096;233;233;233;233;280;280;1120;1120;1120;1120;1400;1400;1400;1400;1400;1400
2019-01-05 04:00:00;2800;2800;162;840;840;1400;70;70;359;359;300;300;1200;1200;1200;1200;1200;1200;1800;1439;1439;1439;1439;1120;1166;1166;280;280;280;233;233;233;280;280;280;280;933;1540;1540;700;700;1586;359;300;1200;1200;1200;1200;1200;1200;233;233;233;233;280;280;1120;1120;1120;1120;1400;1400;1400;1400;1400;1400
2019-01-05 05:00:00;2622;2622;162;786;786;1311;65;65;359;359;300;300;1200;1200;1200;1200;1200;1200;1800;1439;1439;1439;1439;1048;1092;1092;262;262;262;218;218;218;262;262;262;262;874;1442;1442;655;655;1485;359;300;1200;1200;1200;1200;1200;1200;218;218;218;218;262;262;1048;1048;1048;1048;1311;1311;1311;1311;1311;1311
2019-01-05 06:00:00;2355;2355;152;706;706;1177;58;58;337;337;281;281;1125;1125;1125;1125;1125;1125;1688;1351;1351;1351;1351;942;981;981;235;235;235;196;196;196;235;235;235;235;785;1295;1295;588;588;1334;337;281;1125;1125;1125;1125;1125;1125;196;196;196;196;235;235;942;942;942;942;1177;1177;1177;1177;1177;1177
2019-01-05 07:00:00;2044;2044;128;613;613;1022;51;51;284;284;237;237;948;948;948;948;948;948;1422;1137;1137;1137;1137;817;851;851;204;204;204;170;170;170;204;204;204;204;681;1124;1124;511;511;1158;284;237;948;948;948;948;948;948;170;170;170;170;204;204;817;817;817;817;1022;1022;1022;1022;1022;1022
2019-01-05 08:00:00;1733;1733;98;520;520;866;43;43;217;217;181;181;725;725;725;725;725;725;1088;871;871;871;871;693;722;722;173;173;173;144;144;144;173;173;173;173;577;953;953;433;433;982;217;181;725;725;725;725;725;725;144;144;144;144;173;173;693;693;693;693;866;866;866;866;866;866
2019-01-05 09:00:00;1466;1466;88;440;440;733;36;36;195;195;162;162;651;651;651;651;651;651;977;782;782;782;782;586;611;611;146;146;146;122;122;122;146;146;146;146;488;806;806;366;366;831;195;162;651;651;651;651;651;651;122;122;122;122;146;146;586;586;586;586;733;733;733;733;733;733
2019-01-05 10:00:00;1333;1333;80;400;400;666;33;33;177;177;148;148;592;592;592;592;592;592;888;711;711;711;711;533;555;555;133;133;133;111;111;111;133;133;133;133;444;733;733;333;333;755;177;148;592;592;592;592;592;592;111;111;111;111;133;133;533;533;533;533;666;666;666;666;666;666
2019-01-05 11:00:00;1511;1511;88;453;453;755;37;37;195;195;162;162;651;651;651;651;651;651;977;782;782;782;782;604;629;629;151;151;151;125;125;125;151;151;151;151;503;831;831;377;377;856;195;162;651;651;651;651;651;651;125;125;125;125;151;151;604;604;604;604;755;755;755;755;755;755
2019-01-05 12:00:00;1644;1644;90;493;493;822;41;41;200;200;166;166;666;666;666;666;666;666;1000;800;800;800;800;657;685;685;164;164;164;137;137;137;164;164;164;164;548;904;904;411;411;931;200;166;666;666;666;666;666;666;137;137;137;137;164;164;657;657;657;657;822;822;822;822;822;822
2019-01-05 13:00:00;1555;1555;92;466;466;777;38;38;204;204;170;170;681;681;681;681;681;681;1022;817;817;817;817;622;648;648;155;155;155;129;129;129;155;155;155;155;518;855;855;388;388;881;204;170;681;681;681;681;681;681;129;129;129;129;155;155;622;622;622;622;777;777;777;777;777;777
2019-01-05 14:00:00;1377;1377;86;413;413;688;34;34;191;191;159;159;637;637;637;637;637;637;955;764;764;764;764;551;574;574;137;137;137;114;114;114;137;137;137;137;459;757;757;344;344;780;191;159;637;637;637;637;637;637;114;114;114;114;137;137;551;551;551;551;688;688;688;688;688;688
2019-01-05 15:00:00;1422;1422;84;426;426;711;35;35;186;186;155;155;622;622;622;622;622;622;933;746;746;746;746;568;592;592;142;142;142;118;118;118;142;142;142;142;474;782;782;355;355;805;186;155;622;622;622;622;622;622;118;118;118;118;142;142;568;568;568;568;711;711;711;711;711;711
2019-01-05 16:00:00;1288;1288;68;386;386;644;32;32;151;151;125;125;503;503;503;503;503;503;755;604;604;604;604;515;537;537;128;128;128;107;107;107;128;128;128;128;429;708;708;322;322;730;151;125;503;503;503;503;503;503;107;107;107;107;128;128;515;515;515;515;644;644;644;644;644;644
2019-01-05 17:00:00;0;0;66;0;0;0;0;0;146;146;122;122;488;488;488;488;488;488;733;586;586;586;586;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;146;122;488;488;488;488;488;488;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-01-05 18:00:00;0;0;56;0;0;0;0;0;124;124;103;103;414;414;414;414;414;414;622;497;497;497;497;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;124;103;414;414;414;414;414;414;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-01-05 19:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-01-05 20:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-01-05 21:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-01-05 22:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-01-05 23:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-01-06 00:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-01-06 01:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-01-06 02:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-01-06 03:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-01-06 04:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-01-06 05:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-01-06 06:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-01-06 07:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-01-06 08:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-01-06 09:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-01-06 10:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-01-06 11:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-01-06 12:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-01-06 13:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-01-06 14:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-01-06 15:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-01-06 16:00:00;0;0;50;0;0;0;0;0;111;111;92;92;370;370;370;370;370;370;555;444;444;444;444;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;111;92;370;370;370;370;370;370;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-01-06 17:00:00;1200;1200;76;360;360;600;30;30;168;168;140;140;562;562;562;562;562;562;844;675;675;675;675;480;500;500;120;120;120;100;100;100;120;120;120;120;400;660;660;300;300;680;168;140;562;562;562;562;562;562;100;100;100;100;120;120;480;480;480;480;600;600;600;600;600;600
2019-01-06 18:00:00;0;0;62;0;0;0;0;0;137;137;114;114;459;459;459;459;459;459;688;551;551;551;551;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;137;114;459;459;459;459;459;459;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-01-06 19:00:00;1333;1333;74;400;400;666;33;33;164;164;137;137;548;548;548;548;548;548;822;657;657;657;657;533;555;555;133;133;133;111;111;111;133;133;133;133;444;733;733;333;333;755;164;137;548;548;548;548;548;548;111;111;111;111;133;133;533;533;533;533;666;666;666;666;666;666
2019-01-06 20:00:00;1288;1288;68;386;386;644;32;32;151;151;125;125;503;503;503;503;503;503;755;604;604;604;604;515;537;537;128;128;128;107;107;107;128;128;128;128;429;708;708;322;322;730;151;125;503;503;503;503;503;503;107;107;107;107;128;128;515;515;515;515;644;644;644;644;644;644
2019-01-06 21:00:00;1333;1333;82;400;400;666;33;33;182;182;151;151;607;607;607;607;607;607;911;728;728;728;728;533;555;555;133;133;133;111;111;111;133;133;133;133;444;733;733;333;333;755;182;151;607;607;607;607;607;607;111;111;111;111;133;133;533;533;533;533;666;666;666;666;666;666
2019-01-06 22:00:00;1422;1422;70;426;426;711;35;35;155;155;129;129;518;518;518;518;518;518;777;622;622;622;622;568;592;592;142;142;142;118;118;118;142;142;142;142;474;782;782;355;355;805;155;129;518;518;518;518;518;518;118;118;118;118;142;142;568;568;568;568;711;711;711;711;711;711
2019-01-06 23:00:00;1288;1288;74;386;386;644;32;32;164;164;137;137;548;548;548;548;548;548;822;657;657;657;657;515;537;537;128;128;128;107;107;107;128;128;128;128;429;708;708;322;322;730;164;137;548;548;548;548;548;548;107;107;107;107;128;128;515;515;515;515;644;644;644;644;644;644
2019-01-07 00:00:00;1555;1555;74;466;466;777;38;38;164;164;137;137;548;548;548;548;548;548;822;657;657;657;657;622;648;648;155;155;155;129;129;129;155;155;155;155;518;855;855;388;388;881;164;137;548;548;548;548;548;548;129;129;129;129;155;155;622;622;622;622;777;777;777;777;777;777
2019-01-07 01:00:00;1511;1511;82;453;453;755;37;37;182;182;151;151;607;607;607;607;607;607;911;728;728;728;728;604;629;629;151;151;151;125;125;125;151;151;151;151;503;831;831;377;377;856;182;151;607;607;607;607;607;607;125;125;125;125;151;151;604;604;604;604;755;755;755;755;755;755
2019-01-07 02:00:00;1733;1733;78;520;520;866;43;43;173;173;144;144;577;577;577;577;577;577;866;693;693;693;693;693;722;722;173;173;173;144;144;144;173;173;173;173;577;953;953;433;433;982;173;144;577;577;577;577;577;577;144;144;144;144;173;173;693;693;693;693;866;866;866;866;866;866
2019-01-07 03:00:00;1688;1688;80;506;506;844;42;42;177;177;148;148;592;592;592;592;592;592;888;711;711;711;711;675;703;703;168;168;168;140;140;140;168;168;168;168;562;928;928;422;422;957;177;148;592;592;592;592;592;592;140;140;140;140;168;168;675;675;675;675;844;844;844;844;844;844
2019-01-07 04:00:00;1688;1688;88;506;506;844;42;42;195;195;162;162;651;651;651;651;651;651;977;782;782;782;782;675;703;703;168;168;168;140;140;140;168;168;168;168;562;928;928;422;422;957;195;162;651;651;651;651;651;651;140;140;140;140;168;168;675;675;675;675;844;844;844;844;844;844
